iter	MAPE	RMSE
133	0.1732154172	284354.2591
134	0.1728378178	284075.296
135	0.1727091908	283808.8414
136	0.1726586661	283673.81
137	0.1725334009	283554.5823
138	0.1724880655	283312.2025
139	0.1723184307	282895.2703
140	0.1719783072	282522.2235
141	0.1718512668	282241.6842
142	0.1715470708	282052.0792
143	0.1714114111	281740.671
144	0.1711114922	281265.0844
145	0.170993361	281070.7885
146	0.1707319636	280790.4219
147	0.1706222609	280500.4695
148	0.1704104868	280249.2709
149	0.1703356902	279977.2313
150	0.1700918651	279668.7564
151	0.1699841575	279384.5152
152	0.169885372	279086.5043
153	0.1697685131	278876.6451
154	0.1695763091	278524.1472
155	0.1692823657	278258.2297
156	0.1690842383	278068.6466
157	0.1689006226	277883.597
158	0.1687918744	277414.7173
159	0.168707507	277213.8269
160	0.1686054908	276884.2276
161	0.1685984583	276840.9085
162	0.1684105598	276557.7043
163	0.1682413266	276105.2042
164	0.1681419432	275905.4916
165	0.1679981675	275679.6741
166	0.1679510504	275501.0633
167	0.1677947155	275375.8108
168	0.1677480098	275152.5703
169	0.1677095456	274956.331
170	0.1675532657	274584.5629
171	0.1674001876	274176.3673
172	0.1673498419	274047.3106
173	0.1672579083	273801.5994
174	0.1670702261	273509.2494
175	0.1670039622	273378.9769
176	0.1668325568	273163.1169
177	0.1667967639	273035.4411
178	0.1666302997	272798.9047
179	0.1665888509	272669.3712
180	0.1665481503	272582.1624
181	0.1664943232	272463.8138
182	0.1663848246	272265.3854
183	0.166332769	272077.2296
184	0.1662368714	271829.8097
185	0.1661889541	271625.375
186	0.1661930951	271624.985
187	0.1659655596	271467.2296
188	0.165700419	271316.1356
189	0.165613575	271091.0153
190	0.1654612719	270566.6522
191	0.1654187045	270255.8776
192	0.1652931565	270066.7708
193	0.1651525666	269765.6945
194	0.1649284479	269346.4637
195	0.1647868237	269035.3946
196	0.1646860502	268864.4548
197	0.16462512	268661.1368
198	0.1644995347	268467.6336
199	0.1644341284	268265.0576
200	0.1643062756	268024.0218
201	0.163971576	267793.2844
202	0.1638510414	267538.0415
203	0.1637844602	267148.2451
204	0.1637081928	266956.7495
205	0.1635380544	266586.6027
206	0.1635340334	266561.2633
207	0.1632807763	266324.2762
208	0.1632099885	266159.3712
209	0.1631435479	265976.2201
210	0.1628602584	265719.3872
211	0.1628621198	265699.3024
212	0.1627004943	265462.5046
213	0.1625272952	265081.9408
214	0.1624071273	264871.9395
215	0.1622142611	264669.2619
216	0.1620935757	264241.4626
217	0.1620577398	264161.291
218	0.1619326662	263884.5287
219	0.1619175832	263874.2726
220	0.1617801423	263561.1347
221	0.161589366	263331.8183
222	0.1615104857	263078.8648
223	0.1614649611	262944.008
224	0.161342959	262724.006
225	0.1611807428	262399.9382
226	0.161144223	262247.2105
227	0.1610881371	262090.7007
228	0.1610441073	261918.4225
229	0.1609757595	261794.8351
230	0.1607283232	261639.994
231	0.1607044382	261583.0648
232	0.1605996676	261394.0598
233	0.1605475902	261211.6143
234	0.1604963439	261092.6952
235	0.1604953	261070.3934
236	0.1603436645	260826.6814
237	0.1602599782	260488.0216
238	0.1601552209	260255.3166
239	0.1600224961	260010.0173
240	0.1599238493	259804.6712
241	0.1598859408	259618.1019
242	0.1598272506	259453.495
243	0.1597241342	259254.9506
244	0.1595996413	259038.7332
245	0.1595960662	259033.5078
246	0.1594530255	258815.7939
247	0.1593311963	258583.9798
248	0.1591247922	258453.2483
249	0.15901344	258347.5636
250	0.1589734772	258237.8525
251	0.1589180109	258067.709
252	0.1588117467	257840.6955
253	0.158714427	257718.2201
254	0.1585156273	257542.1714
255	0.1584600384	257474.5543
256	0.158211031	257219.4672
257	0.1579769408	257058.728
258	0.1578539123	256824.2068
259	0.1578479787	256782.2037
260	0.1578055021	256669.418
261	0.1577580362	256564.0012
262	0.1575639951	256400.3466
263	0.1574818207	256255.8505
264	0.1574350674	256077.1674
265	0.157395778	255768.6924
266	0.1573261443	255612.6044
267	0.1572319366	255419.0632
268	0.1571134546	255134.3559
269	0.1569461395	254869.9317
270	0.1569229718	254754.8506
271	0.1568628791	254548.4561
272	0.1568021154	254373.1234
273	0.1567638723	254244.8467
274	0.156614276	254032.6916
275	0.156615651	254016.1058
276	0.1566023785	253990.7215
277	0.1565691522	253896.4323
278	0.156515525	253713.7061
279	0.1565105191	253676.9856
280	0.1564172778	253525.3427
281	0.156340309	253370.6353
282	0.1562509035	253300.165
283	0.1561702528	253115.638
284	0.1560442598	252930.7813
285	0.1559951368	252845.6582
286	0.1558392409	252629.0077
287	0.1558081743	252509.4481
288	0.1556716024	252398.1822
289	0.1556683295	252369.995
290	0.155646459	252332.5852
291	0.1556108152	252206.0647
292	0.1555024431	251752.9327
293	0.1554765242	251667.7904
294	0.155344849	251531.775
295	0.1552531478	251375.1813
296	0.1552169283	251162.6981
297	0.1551797975	251021.8147
298	0.1550935379	250838.7413
299	0.1550292774	250706.7477
300	0.1549346987	250553.9541
301	0.1549092236	250453.5331
302	0.1547017378	250309.9283
303	0.1546071262	250232.1822
304	0.1545197201	250061.7144
305	0.1544209621	249886.5058
306	0.154376495	249794.4816
307	0.1543229876	249728.6498
308	0.1542971179	249645.597
309	0.1542772608	249407.4861
310	0.1542020638	249275.9563
311	0.1541419458	249156.0371
312	0.1540404603	249033.1188
313	0.1539213858	248777.0648
314	0.1537253188	248547.8221
315	0.1536262137	248352.7599
316	0.1536319781	248272.954
317	0.1536233901	248237.77
318	0.1535084346	248092.9051
319	0.1533954511	247982.3214
320	0.1533545068	247932.1882
321	0.1532337095	247793.7958
322	0.153153549	247699.2865
323	0.1531423659	247622.0754
324	0.153037466	247521.533
325	0.152915838	247443.7444
326	0.1528502943	247321.799
327	0.1527721869	247272.5214
328	0.1526348688	247091.3196
329	0.1525711201	246785.3722
330	0.1524035667	246637.9708
331	0.1522502583	246418.2176
332	0.1522070796	246335.7296
333	0.1521201561	246150.4182
334	0.1520879928	246086.8231
335	0.1520461184	246033.8996
336	0.1520133166	245974.5526
337	0.1518615903	245796.2022
338	0.1517611007	245601.5031
339	0.1517381012	245548.1023
340	0.1517213795	245458.6479
341	0.1516707956	245250.4504
342	0.1515997661	245141.4771
343	0.1515955158	245125.6538
344	0.1514517828	244985.5718
345	0.1513690954	244893.5066
346	0.1512964346	244778.7473
347	0.1511807919	244672.308
348	0.1511026306	244546.0791
349	0.1510247222	244398.1726
350	0.1510189175	244378.937
351	0.1509119411	244298.0582
352	0.1508986783	244230.8694
353	0.1508057586	244083.4239
354	0.1507911655	243978.5138
355	0.1507125155	243868.0308
356	0.1506860476	243799.1442
357	0.1506089065	243650.2093
358	0.1505134393	243480.4655
359	0.1504356566	243351.22
360	0.1503300717	243235.1915
361	0.1502208775	243106.6682
362	0.1500913794	242970.6952
363	0.150042059	242884.4416
364	0.1499467854	242779.6762
365	0.1499033529	242631.9408
366	0.1498570213	242487.0066
367	0.1497383193	242384.6571
368	0.1496548065	242218.9714
369	0.149614854	242108.3742
370	0.1495629902	242041.1834
371	0.1495007092	241874.135
372	0.149453558	241751.3694
373	0.1493996507	241662.9805
374	0.1492983492	241490.3835
375	0.1492463817	241385.8888
376	0.1491618819	241181.0557
377	0.1490389539	241020.727
378	0.1489965074	240933.5165
379	0.1489679658	240904.6215
380	0.1489274923	240823.5846
381	0.1489187679	240800.9264
382	0.1487473131	240706.6456
383	0.1487163739	240649.2848
384	0.1486880662	240496.2127
385	0.1486777498	240384.5275
386	0.1486727028	240370.8394
387	0.1486249672	240183.0416
388	0.1485222043	240036.866
389	0.1484646476	239888.9151
390	0.148357223	239744.7998
391	0.1482801346	239639.2616
392	0.148232221	239535.6951
393	0.1481646101	239409.3866
394	0.148115961	239283.0127
395	0.1480803067	239077.1254
396	0.1480403257	238946.2316
397	0.1480251119	238807.2509
398	0.1479266049	238631.0811
399	0.1478614718	238528.0724
400	0.1478578162	238511.0766
401	0.147817281	238425.2927
402	0.1478032783	238371.7181
403	0.1477173337	238192.324
404	0.1476671744	237972.5841
405	0.1476435905	237897.5224
406	0.1476121688	237824.2375
407	0.1475688421	237716.7425
408	0.1474937648	237581.8279
409	0.147438935	237407.5301
410	0.1473724306	237283.5283
411	0.1473112808	237116.985
412	0.1472545834	237035.5657
413	0.1471236641	236948.6965
414	0.1470566053	236780.5025
415	0.1470068331	236688.6509
416	0.1470033398	236676.1311
417	0.1469257085	236436.4685
418	0.1468780474	236339.6201
419	0.1467570271	236170.2232
420	0.1466911531	236000.1898
421	0.146595689	235866.5567
422	0.1465563146	235746.6292
423	0.1464976237	235677.1855
424	0.1464567442	235474.1314
425	0.1464458339	235403.4873
426	0.1464232794	235301.024
427	0.1464161428	235275.1171
428	0.1463878299	235216.7422
429	0.1463420315	235166.039
430	0.146212544	235099.2575
431	0.1461829688	235000.8225
432	0.1461594088	234943.5535
433	0.146059546	234825.6343
434	0.1459965629	234719.9841
435	0.1459597729	234631.3157
436	0.1459224708	234538.5804
437	0.1458273125	234400.5306
438	0.1457534838	234318.1974
439	0.1457307	234236.8923
440	0.1456800934	234079.3604
441	0.1455905681	233985.7405
442	0.1455313352	233876.3969
443	0.1454831045	233746.0243
444	0.1454610493	233667.1187
445	0.1453613313	233545.6363
446	0.1453751034	233532.0666
447	0.1453767034	233494.3804
448	0.1453022748	233408.672
449	0.1452448571	233308.157
450	0.1452123853	233268.3163
451	0.1451575351	233183.4819
452	0.1450864806	233078.1867
453	0.1449994659	232965.019
454	0.1449664521	232910.8418
455	0.1448928359	232786.5368
456	0.1448556502	232611.5764
457	0.1447777074	232521.9209
458	0.1447566121	232473.3908
459	0.1446283284	232307.7602
460	0.1445927976	232143.0414
461	0.144505536	232018.0012
462	0.1444638248	231863.3689
463	0.1444498425	231831.7237
464	0.1444225298	231784.2461
465	0.1443907094	231684.8461
466	0.144356005	231510.7453
467	0.1443532595	231508.9213
468	0.1443223313	231485.1586
469	0.1442523945	231415.325
470	0.1442064469	231240.8502
471	0.1441677863	231178.2674
472	0.1440928711	231119.8605
473	0.1440277513	231049.3793
474	0.1439968392	230902.8442
475	0.1439759043	230816.4228
476	0.1438800196	230654.6224
477	0.1438837037	230652.3685
478	0.1438573249	230589.4543
479	0.1438213583	230526.1434
480	0.1437885067	230410.4809
481	0.1437543899	230320.3889
482	0.143706271	230234.9489
483	0.1436524693	230130.9286
484	0.143588563	229989.652
485	0.143522882	229884.4228
486	0.1434726127	229797.1132
487	0.1433957922	229683.6049
488	0.1433839102	229654.9569
489	0.1433489512	229539.5746
490	0.1433016944	229438.3579
491	0.1432665438	229384.8715
492	0.1432274741	229286.5836
493	0.1431670316	229153.1134
494	0.1430997542	229108.6375
495	0.1430944791	229090.1092
496	0.1430490075	229044.5894
497	0.142977478	228924.9343
498	0.1429434286	228859.4181
499	0.1429078323	228767.0599
500	0.1428679961	228679.1535
501	0.1428082307	228581.9261
502	0.1428024678	228566.8947
503	0.1427759353	228478.1247
504	0.1427411535	228430.4257
505	0.1426751651	228244.9833
506	0.1426488413	228056.6337
507	0.1425510325	227988.7286
508	0.1425403808	227958.3249
509	0.1424925414	227868.1327
510	0.1424905092	227849.4289
511	0.1424747659	227805.1333
512	0.1424321093	227719.7527
513	0.1423550634	227601.1797
514	0.1423120362	227441.7712
515	0.1422716545	227354.9654
516	0.1422267154	227275.4195
517	0.1422057384	227248.8796
518	0.1421986051	227222.9432
519	0.1421096313	227094.1518
520	0.1420797241	226990.8977
521	0.1420448992	226944.498
522	0.1419985187	226854.2912
523	0.1419384283	226752.5899
524	0.1419230023	226666.0355
525	0.1418956603	226584.2325
526	0.1418431881	226401.7926
527	0.1418243624	226325.9358
528	0.1417807285	226228.9312
529	0.1417794124	226221.5751
530	0.1417275272	226037.2852
531	0.1416917725	225961.8604
532	0.1416638853	225841.3238
533	0.141635428	225742.8328
534	0.1415810087	225670.9129
535	0.1415569396	225599.5096
536	0.1414972904	225519.8164
537	0.1414962157	225516.4482
538	0.1414690775	225490.0471
539	0.1414446996	225405.9589
540	0.1414250792	225354.092
541	0.1414177894	225304.8643
542	0.1413899116	225163.7458
543	0.1413881175	225158.0711
544	0.1413203915	225001.9338
545	0.1412708967	224948.8644
546	0.1412320669	224830.0514
547	0.1412265195	224823.6085
548	0.1411973115	224702.9254
549	0.1411893054	224648.0062
550	0.141143645	224551.4183
551	0.1411297236	224506.572
552	0.1411164242	224450.4047
553	0.1410725293	224321.7654
554	0.1409789601	224192.8109
555	0.1409556794	224111.242
556	0.1409335819	224084.9984
557	0.1409263963	224066.2821
558	0.1408777992	223983.6355
559	0.1408158079	223938.8333
560	0.1407807283	223868.1078
561	0.1407183549	223783.0001
562	0.1406498118	223679.4178
563	0.1406175197	223622.899
564	0.1405470293	223520.0177
565	0.1405338751	223476.2995
566	0.1404681892	223328.9207
567	0.1403879763	223194.5348
568	0.1403629045	223093.9809
569	0.1403061687	222989.472
570	0.1402793426	222946.2781
571	0.1402533549	222901.6682
572	0.1402258437	222853.4323
573	0.1401942111	222769.8619
574	0.1401534827	222705.7714
575	0.140145174	222656.7825
576	0.1401144797	222583.9288
577	0.1401039361	222495.5828
578	0.1400538436	222392.2459
579	0.1400447007	222345.143
580	0.1400335903	222330.6233
581	0.1399886178	222265.9914
582	0.1399608612	222223.2039
583	0.1399004499	222127.7298
584	0.1398726556	222074.9308
585	0.1397835664	221974.4304
586	0.1397518293	221883.2677
587	0.1397119109	221786.5683
588	0.1396632491	221734.65
589	0.1395334025	221593.6428
590	0.1394893323	221541.5759
591	0.139473318	221500.2848
592	0.1394249578	221425.4666
593	0.1393786617	221280.4276
594	0.1393485648	221246.7097
595	0.1393185943	221175.1975
596	0.1392820166	221121.4655
597	0.1392628974	221062.1683
598	0.1392398899	221009.4931
599	0.1392108911	220973.1849
600	0.1391611036	220873.9414
601	0.1390914946	220773.6563
602	0.1390746265	220718.2146
603	0.1390772205	220710.3845
604	0.1390480975	220613.0912
605	0.1390360616	220520.004
606	0.139005295	220444.0863
607	0.1389582794	220336.9552
608	0.1389585836	220333.9324
609	0.1389103155	220295.6981
610	0.1388674309	220237.5958
611	0.1388493421	220170.0511
612	0.1388229543	220072.1502
613	0.1387832094	220016.2211
614	0.1387345479	219897.5944
615	0.1387063661	219861.0486
616	0.1386797967	219814.4946
617	0.1386721415	219766.16
618	0.1386622199	219711.8635
619	0.1386444554	219595.0561
620	0.1386389311	219582.4232
621	0.1386130487	219524.3919
622	0.1385441483	219439.6437
623	0.1384863624	219337.2996
624	0.138421257	219269.83
625	0.1383867494	219170.6501
626	0.1383734086	219140.6244
627	0.1383232352	219059.1686
628	0.1382431672	218957.9682
629	0.1381173966	218867.2282
630	0.1380884918	218781.1435
631	0.1380421841	218612.3123
632	0.1379973814	218479.6191
633	0.1379664146	218391.5586
634	0.1379026743	218294.4477
635	0.1378418904	218193.5379
636	0.1378254283	218124.0502
637	0.1378255111	218110.3301
638	0.1377997247	218050.8806
639	0.1377200969	217937.9358
640	0.1376881201	217898.1652
641	0.1376367431	217789.8072
642	0.1376322967	217774.6149
643	0.1375474446	217645.0111
644	0.1374828117	217554.1881
645	0.137468713	217495.6799
646	0.137430468	217420.546
647	0.1374105254	217402.0478
648	0.1373522306	217304.549
649	0.1373039274	217214.9988
650	0.1372864018	217055.9558
651	0.1372273127	216975.1546
652	0.1371917188	216876.8396
653	0.1371490764	216792.5246
654	0.1371075076	216684.9611
655	0.1370702157	216622.6831
656	0.1370245321	216528.7476
657	0.1370139591	216474.722
658	0.1369096116	216358.8071
659	0.136881863	216332.6811
660	0.1368523639	216183.1536
661	0.1368397362	216154.3599
662	0.1368127457	216090.3335
663	0.1367932305	216051.6552
664	0.1367876625	216040.9943
665	0.1367372741	216006.2771
666	0.1367051198	215944.41
667	0.1366739133	215895.1398
668	0.1366250214	215816.5768
669	0.1365923943	215774.0723
670	0.1365841198	215738.8885
671	0.1365644745	215710.1296
672	0.1365336803	215665.6226
673	0.1365016282	215602.452
674	0.1363790865	215498.6429
675	0.1363495415	215442.3331
676	0.1363077547	215348.2453
677	0.136306575	215345.9202
678	0.1362638954	215276.2716
679	0.1362419311	215177.8458
680	0.1362256453	215148.7266
681	0.1362143025	215113.4748
682	0.1361882306	215045.7254
683	0.1361324898	214896.2851
684	0.1360966114	214809.1128
685	0.1360450456	214703.4342
686	0.135980935	214616.8173
687	0.1359557941	214523.4887
688	0.1359484798	214506.4605
689	0.1359142654	214447.109
690	0.1358888191	214392.0802
691	0.1358710276	214357.7734
692	0.1358374031	214282.9522
693	0.1358161384	214235.8289
694	0.1357581289	214166.1447
695	0.1357219224	214100.431
696	0.1357101399	214058.6646
697	0.1356391331	213960.8453
698	0.1356378606	213958.3888
699	0.1356097375	213894.5678
700	0.1355672946	213808.8091
701	0.1355467268	213778.1842
702	0.1355209782	213748.8977
703	0.1355170463	213740.553
704	0.135517489	213735.432
705	0.1354837226	213642.3549
706	0.1354240176	213548.5253
707	0.1354019717	213500.7851
708	0.135366331	213407.3958
709	0.1353577934	213388.6576
710	0.1353554802	213370.5902
711	0.1353153527	213323.6767
712	0.1353051733	213270.9398
713	0.1352943036	213258.6502
714	0.1352844952	213227.2004
715	0.1352415313	213176.8029
716	0.1351848578	213113.7337
717	0.1351597569	213047.3793
718	0.1351133324	212960.1045
719	0.1350493295	212870.6944
720	0.1349792331	212816.2231
721	0.1349477696	212688.9428
722	0.1349189752	212650.0204
723	0.1349085206	212639.1102
724	0.1348968449	212591.5639
725	0.1348707559	212554.6939
726	0.1348685477	212552.5504
727	0.1348156817	212485.1556
728	0.1347949985	212454.9452
729	0.1347809455	212429.8715
730	0.1347686001	212407.3533
731	0.1347288221	212343.8698
732	0.1346986244	212267.4169
733	0.1346920352	212242.9719
734	0.1346835987	212215.8155
735	0.1346769632	212162.2835
736	0.1346451266	212122.0549
737	0.1346389292	212068.7063
738	0.1346188639	212014.5662
739	0.1346011499	211985.8434
740	0.1345835206	211966.4044
741	0.1345731494	211947.0026
742	0.1345285671	211913.2501
743	0.1345172629	211887.6179
744	0.1344756687	211816.7169
745	0.1344458159	211775.3196
746	0.1344087726	211651.3302
747	0.1343913586	211622.8548
748	0.1343710245	211568.1045
749	0.1343244554	211464.1964
750	0.1342927758	211413.6028
751	0.1342893134	211378.5922
752	0.1342921248	211376.1235
753	0.1342921298	211372.0201
754	0.1342897249	211349.4542
755	0.1342319793	211266.2855
756	0.1342223942	211248.1523
757	0.1341788244	211178.2993
758	0.1341584667	211109.6521
759	0.1341325063	211044.0601
760	0.1340872591	210958.4835
761	0.134069433	210871.9603
762	0.1340368635	210840.7832
763	0.1340144563	210758.6937
764	0.1339959193	210703.3023
765	0.1339724621	210613.1169
766	0.133932863	210533.2473
767	0.1339095136	210502.9834
768	0.1338980114	210448.667
769	0.1338821718	210361.2585
770	0.1338478246	210255.3531
771	0.1338336141	210217.9736
772	0.1337918819	210116.0694
773	0.1337832002	210105.1727
774	0.1337488137	210059.2899
775	0.1336917946	210012.5923
776	0.1336573979	209980.5802
777	0.1336203616	209893.0939
778	0.1335649851	209789.9972
779	0.1335622524	209783.0893
780	0.1335516979	209767.8398
781	0.133546121	209742.3318
782	0.1335405769	209694.0869
783	0.133508953	209642.1925
784	0.1334689162	209576.0877
785	0.1334197555	209538.2371
786	0.1333818647	209482.5673
787	0.1333566167	209431.8956
788	0.1333418293	209397.9264
789	0.133334239	209363.9711
790	0.1333291963	209346.7375
791	0.1333215781	209323.1622
792	0.1332708341	209280.1586
793	0.133253315	209231.0036
794	0.1331891229	209176.1025
795	0.1331702376	209138.3947
796	0.1331595809	209113.4947
797	0.1331364917	209050.8078
798	0.1331019968	208967.1887
799	0.1330672004	208923.0836
800	0.1330463359	208891.5575
801	0.1330303947	208875.242
802	0.1329869399	208807.6958
803	0.1329823152	208793.8091
804	0.1329340509	208746.3127
805	0.1329206741	208724.9381
806	0.1328929281	208618.4908
807	0.1328729182	208547.462
808	0.1328642024	208523.0649
809	0.1328445334	208387.3893
810	0.1327724079	208311.5321
811	0.1327677135	208268.4875
812	0.1327650038	208265.8157
813	0.1327595475	208251.3312
814	0.132717797	208198.5925
815	0.1327220383	208189.8097
816	0.132692296	208081.8523
817	0.1326665603	208030.236
818	0.1326392595	207946.7283
819	0.132628738	207924.5509
820	0.1326204318	207908.1369
821	0.1326051861	207844.7757
822	0.1325990189	207826.3973
823	0.1325498801	207702.5406
824	0.1325018433	207616.779
825	0.1324762089	207592.5821
826	0.1324430761	207461.4892
827	0.1324216181	207431.2608
828	0.1324097164	207393.3879
829	0.132387718	207356.6376
830	0.1323660729	207270.3893
831	0.1323230461	207202.0921
832	0.132278428	207117.1353
833	0.1322297803	207015.2809
834	0.1322138927	206988.94
835	0.1322097918	206986.6111
836	0.132193335	206958.2058
837	0.132160513	206911.7776
838	0.1321426985	206869.6347
839	0.1321278012	206832.9179
840	0.1320953633	206783.7863
841	0.1320888458	206769.1527
842	0.1320737622	206743.9383
843	0.132044006	206709.0616
844	0.1320279826	206649.5245
845	0.1320000775	206590.6891
846	0.1319586056	206470.9371
847	0.1319438897	206412.4856
848	0.1319273815	206388.2261
849	0.1319013549	206361.6482
850	0.1318947733	206323.3042
851	0.131871019	206290.1387
852	0.1318142073	206199.3942
853	0.1318018098	206176.2691
854	0.1317941905	206160.408
855	0.1316998266	206071.8977
856	0.1316671123	205988.2671
857	0.1316320044	205911.4959
858	0.1316056127	205872.142
859	0.1315972825	205836.9074
860	0.1315446255	205768.4241
861	0.1314818543	205674.9049
862	0.131455719	205614.2972
863	0.1314373475	205583.3427
864	0.1314243096	205559.7296
865	0.1313923445	205533.4093
866	0.1313597368	205503.3981
867	0.131303083	205428.0559
868	0.1312764356	205394.404
869	0.1312648167	205373.2286
870	0.1312437841	205301.0952
871	0.131214056	205243.1716
872	0.1311991384	205223.3291
873	0.1311674024	205182.9753
874	0.1311490161	205136.8314
875	0.1311283629	205106.7624
876	0.1310843372	205018.4134
877	0.1310595499	204970.4889
878	0.1310314725	204923.2629
879	0.1310070304	204891.966
880	0.1309774018	204852.0775
881	0.1309701549	204831.6051
882	0.1309359388	204790.8189
883	0.1309147326	204728.9368
884	0.1309094943	204712.8596
885	0.1308728648	204657.6583
886	0.1308658316	204597.8921
887	0.1308504695	204568.412
888	0.1307838819	204459.3054
889	0.1307707192	204434.8122
890	0.130767264	204421.7359
891	0.1307435545	204385.7335
892	0.1307241237	204336.511
893	0.1307177674	204330.4887
894	0.1307046909	204311.7182
895	0.1306822267	204266.2324
896	0.1306717188	204234.7657
897	0.1306603364	204214.2964
898	0.1306315073	204159.9299
899	0.1306240764	204138.0735
900	0.1306037595	204114.5496
901	0.1305656085	204046.4538
902	0.1305325054	203985.5614
903	0.1305272155	203956.0281
904	0.1305104348	203893.3949
905	0.1304558413	203839.0598
906	0.1304495369	203833.5703
907	0.1304065111	203757.5099
908	0.1303953045	203751.9177
909	0.1303701866	203696.0166
910	0.1303584588	203631.3166
911	0.1303194845	203546.3487
912	0.1302841817	203496.5998
913	0.1302694223	203472.2123
914	0.1302545232	203425.117
915	0.1302154228	203400.9654
916	0.1301897721	203355.8672
917	0.1301743177	203323.1113
918	0.1301556003	203276.746
919	0.1301071467	203248.6524
920	0.1300688367	203198.3497
921	0.130061866	203157.6325
922	0.1300515385	203119.88
923	0.1300492321	203112.7891
924	0.1300213066	203067.6345
925	0.13002248	203051.298
926	0.1300066574	203001.0251
927	0.1299921359	202986.4243
928	0.1299753109	202958.8879
929	0.1299616186	202917.0332
930	0.1299198427	202847.9545
931	0.1299142437	202844.898
932	0.1299007299	202817.4745
933	0.1298822073	202787.3562
934	0.1298400794	202728.7906
935	0.1298339715	202725.1586
936	0.1298227528	202696.7504
937	0.1297841822	202655.5349
938	0.1297377957	202589.6503
939	0.1297366422	202581.733
940	0.129734001	202577.7524
941	0.1297189204	202564.8804
942	0.1297094649	202525.3263
