iter	Passed	Remaining
0	9	49600
1	21	53133
2	32	54532
3	43	54493
4	54	54428
5	65	54319
6	107	76915
7	135	84432
8	142	79278
9	149	74508
10	157	71518
11	164	68525
12	177	67987
13	188	67273
14	201	66854
15	208	65009
16	221	65033
17	233	64657
18	245	64385
19	256	63883
20	263	62434
21	275	62254
22	286	61967
23	294	61106
24	306	60905
25	312	59809
26	323	59643
27	332	59114
28	339	58112
29	350	58008
30	362	58175
31	374	58094
32	398	59984
33	412	60266
34	426	60440
35	439	60634
36	453	60834
37	466	60853
38	476	60585
39	484	60033
40	499	60457
41	516	61007
42	526	60726
43	540	60866
44	552	60822
45	563	60646
46	576	60743
47	586	60461
48	599	60583
49	612	60646
50	625	60673
51	637	60653
52	647	60449
53	657	60188
54	669	60201
55	680	60075
56	691	59981
57	699	59631
58	711	59620
59	716	58994
60	726	58824
61	731	58232
62	742	58177
63	750	57878
64	760	57701
65	773	57861
66	786	57908
67	794	57626
68	807	57693
69	819	57712
70	831	57723
71	842	57683
72	852	57552
73	864	57560
74	874	57425
75	887	57495
76	901	57616
77	912	57580
78	924	57580
79	935	57505
80	946	57459
81	954	57251
82	966	57254
83	975	57091
84	987	57101
85	1000	57188
86	1013	57219
87	1024	57208
88	1036	57201
89	1041	56808
90	1054	56862
91	1065	56828
92	1074	56679
93	1078	56299
94	1087	56174
95	1098	56134
96	1108	56014
97	1119	55980
98	1127	55793
99	1134	55587
100	1145	55556
101	1156	55539
102	1167	55527
103	1174	55281
104	1185	55245
105	1193	55084
106	1203	55046
107	1208	54719
108	1218	54679
109	1229	54657
110	1240	54640
111	1251	54612
112	1260	54527
113	1271	54504
114	1282	54488
115	1293	54472
116	1304	54449
117	1315	54428
118	1326	54409
119	1335	54312
120	1346	54277
121	1356	54244
122	1372	54402
123	1409	55430
124	1423	55499
125	1435	55530
126	1444	55435
127	1457	55477
128	1471	55557
129	1483	55558
130	1495	55586
131	1507	55611
132	1515	55457
133	1528	55508
134	1537	55401
135	1549	55402
136	1559	55349
137	1568	55273
138	1580	55282
139	1585	55045
140	1593	54909
141	1606	54955
142	1619	54994
143	1631	55022
144	1643	55013
145	1650	54886
146	1661	54858
147	1673	54876
148	1680	54720
149	1685	54502
150	1698	54536
151	1710	54552
152	1720	54513
153	1732	54518
154	1744	54541
155	1757	54572
156	1769	54597
157	1783	54660
158	1796	54695
159	1807	54667
160	1811	54443
161	1822	54415
162	1832	54389
163	1843	54368
164	1855	54364
165	1866	54342
166	1878	54373
167	1888	54314
