iter	Logloss
0	0.6920167651
1	0.6907080064
2	0.6894619539
3	0.6882649249
4	0.68706543
5	0.6858860224
6	0.6848127806
7	0.6838223445
8	0.6827900146
9	0.6820225009
10	0.6808829105
11	0.6800779864
12	0.6791928717
13	0.6782158857
14	0.677146802
15	0.6760424525
16	0.6749652147
17	0.6738558361
18	0.6726519548
19	0.6715471402
20	0.6704696802
21	0.6693278228
22	0.6682897554
23	0.66732918
24	0.6661432973
25	0.6651350908
26	0.664100417
27	0.6632055612
28	0.662167047
29	0.6611794082
30	0.6599723044
31	0.65881817
32	0.6577007412
33	0.6566734663
34	0.6556854969
35	0.6545486969
36	0.6535370654
37	0.6525121217
38	0.6514814444
39	0.6505754726
40	0.6495274868
41	0.6485452855
42	0.6476465996
43	0.6464714107
44	0.6454294927
45	0.6444328335
46	0.6433304167
47	0.6423694586
48	0.6413286425
49	0.6402349385
50	0.6391092419
51	0.6382883405
52	0.6373450428
53	0.6363747425
54	0.6354581798
55	0.6343670695
56	0.6335281701
57	0.6327548936
58	0.6316467992
59	0.6311039417
60	0.6302141166
61	0.6296762942
62	0.6285583166
63	0.6277821915
64	0.6269142065
65	0.6261086547
66	0.625217639
67	0.6243508495
68	0.6234477619
69	0.6225604366
70	0.621679013
71	0.6208253704
72	0.6200608508
73	0.6191351769
74	0.6183834743
75	0.617542116
76	0.6165704382
77	0.6157277464
78	0.6149906302
79	0.6140863315
80	0.6132790182
81	0.6124817086
82	0.6115970795
83	0.6108746841
84	0.6100101566
85	0.6090976966
86	0.6082743202
87	0.6074096644
88	0.6064795312
89	0.6060123378
90	0.6051476762
91	0.6043352869
92	0.6037236013
93	0.6032653382
94	0.6025391638
95	0.601662639
96	0.6008385593
97	0.6000713749
98	0.5994200049
99	0.5986938629
100	0.597681114
101	0.5967216091
102	0.5959787198
103	0.5952442854
104	0.5945040409
105	0.5937402183
106	0.5928453455
107	0.5924181772
108	0.5916398836
109	0.5909238291
110	0.5901667198
111	0.5892999151
112	0.5886408556
113	0.587738436
114	0.5870827426
115	0.5861049977
116	0.5852468755
117	0.5843564393
118	0.5834985018
119	0.5829425509
120	0.5821153514
121	0.5813813022
122	0.5807038175
123	0.5800186133
124	0.5793394694
125	0.5785969946
126	0.5780000148
127	0.5773229038
128	0.5766489627
129	0.5759302046
130	0.5751212078
131	0.574250358
132	0.5736100623
133	0.5728561863
134	0.572201042
135	0.5715873571
136	0.5709497814
137	0.5702845847
138	0.5695730156
139	0.5692101246
140	0.568565636
141	0.5678355591
142	0.5672967687
143	0.5665845108
144	0.5659094267
145	0.565254153
146	0.5647429561
147	0.5641444911
148	0.5636448488
149	0.5632993946
150	0.5624095252
151	0.5616846711
152	0.5610088349
153	0.5603975717
154	0.559917567
155	0.5591371973
156	0.5584967926
157	0.5579156597
158	0.5573682771
159	0.5568639854
160	0.5565369593
161	0.5559076207
162	0.5553442942
163	0.5545866763
164	0.5537400598
165	0.5531439058
166	0.5526622172
167	0.5522033644
168	0.5516125469
169	0.5510997662
170	0.5504281135
171	0.5497826557
172	0.5491049209
173	0.5485457555
174	0.5482410633
175	0.5477132825
176	0.5471662292
177	0.5468066164
178	0.5462134917
179	0.5457121008
180	0.5450638988
181	0.5445168543
182	0.5441086681
183	0.5436163781
184	0.5431090238
185	0.5424263512
186	0.5416815912
187	0.541283488
188	0.5408009923
189	0.5401628488
190	0.5396370514
191	0.5391464892
192	0.538667462
193	0.5383901569
194	0.5378699411
195	0.5372775723
196	0.5367607465
197	0.5362093882
198	0.5357129164
199	0.5351691733
200	0.5345755163
201	0.5340426237
202	0.5334948851
203	0.5329977457
204	0.5324443512
205	0.5318531748
206	0.5313106438
207	0.5308385268
208	0.5303525542
209	0.5298304152
210	0.5292570124
211	0.5287796889
212	0.52852781
213	0.5281183276
214	0.5275967702
215	0.5271945908
216	0.5265523481
217	0.5259968238
218	0.5255473065
219	0.5248316491
220	0.5243112156
221	0.5237112542
222	0.5233629651
223	0.5227749673
224	0.5224635253
225	0.5219394902
226	0.5214457795
227	0.5209149152
228	0.520365939
229	0.5198123717
230	0.519370143
231	0.519009895
232	0.5184653176
233	0.5179155746
234	0.5176053127
235	0.517112405
236	0.5166634725
237	0.5161910138
238	0.5157344803
239	0.5155146828
240	0.5149770951
241	0.5143847006
242	0.5140299128
243	0.5135668493
244	0.5131667362
245	0.5126542876
246	0.5122100507
247	0.5119000575
248	0.5115144767
249	0.5111599276
250	0.5107628718
251	0.5104559656
252	0.5100242605
253	0.5096845203
254	0.509191682
255	0.5086745535
256	0.5084075965
257	0.5079555637
258	0.5073382029
259	0.5070389974
260	0.5068409251
261	0.5062064526
262	0.5056174931
