iter	Passed	Remaining
0	4	2269
1	8	2019
2	11	1901
3	14	1847
4	18	1823
5	21	1806
6	25	1796
7	28	1783
8	32	1781
9	36	1772
10	39	1763
11	43	1764
12	46	1752
13	50	1748
14	53	1739
15	57	1733
16	60	1730
17	64	1733
18	69	1764
19	73	1758
20	76	1751
21	80	1743
22	83	1741
23	87	1733
24	90	1726
25	94	1720
26	97	1716
27	101	1712
28	105	1707
29	108	1701
30	112	1695
31	115	1692
32	119	1687
33	122	1681
34	126	1676
35	129	1672
36	133	1669
37	137	1666
38	140	1661
39	144	1658
40	147	1654
41	151	1650
42	154	1646
43	158	1641
44	161	1637
45	165	1633
46	169	1629
47	172	1625
48	176	1622
49	179	1619
50	183	1615
51	186	1610
52	190	1607
53	194	1606
54	198	1603
55	201	1598
56	205	1594
57	208	1592
58	212	1588
59	216	1584
60	219	1581
61	223	1579
62	227	1576
63	231	1577
64	235	1574
65	238	1570
66	242	1566
67	246	1564
68	249	1560
69	253	1556
70	257	1552
71	260	1548
72	264	1544
73	267	1540
74	271	1538
75	275	1534
76	278	1530
77	282	1527
78	285	1522
79	289	1519
80	293	1515
81	296	1512
82	300	1508
83	304	1505
84	307	1501
85	311	1498
86	315	1495
87	318	1493
88	322	1489
89	326	1486
90	329	1482
91	333	1479
92	337	1475
93	340	1471
94	344	1467
95	347	1463
96	351	1460
97	354	1456
98	358	1451
99	362	1448
100	365	1444
101	369	1440
102	372	1437
103	376	1433
104	379	1429
105	383	1425
106	387	1421
107	390	1418
108	394	1414
109	398	1411
110	401	1407
111	405	1403
112	408	1399
113	412	1396
114	415	1392
115	419	1388
116	422	1384
117	426	1380
118	430	1376
119	433	1372
120	437	1369
121	440	1365
122	444	1361
123	447	1357
124	451	1354
125	454	1350
126	458	1347
127	462	1343
128	465	1339
129	469	1336
130	473	1332
131	476	1328
132	480	1325
133	484	1322
134	488	1320
135	492	1318
136	496	1314
137	499	1310
138	503	1307
139	507	1305
140	511	1302
141	514	1298
142	518	1294
143	522	1290
144	525	1287
145	529	1283
146	532	1279
147	536	1276
148	540	1272
149	543	1268
150	547	1265
151	550	1261
152	554	1258
153	558	1254
154	561	1250
155	565	1247
156	569	1244
157	573	1241
158	576	1237
159	580	1233
160	584	1229
161	587	1225
162	591	1221
163	594	1217
164	597	1214
165	601	1210
166	605	1206
167	608	1203
168	612	1199
169	615	1195
170	619	1191
171	622	1187
172	626	1183
173	629	1179
174	633	1176
175	636	1172
176	640	1168
177	644	1165
178	648	1162
179	651	1158
180	655	1155
181	659	1151
182	662	1148
183	665	1143
184	670	1140
185	673	1137
186	677	1133
187	681	1130
188	686	1129
189	690	1126
190	694	1123
191	697	1119
192	701	1116
193	705	1113
194	709	1110
195	713	1106
196	717	1103
197	721	1100
198	724	1096
199	728	1092
200	732	1089
201	736	1086
202	740	1082
203	743	1079
204	747	1076
205	751	1072
206	755	1068
207	758	1065
208	762	1061
209	765	1057
210	769	1053
211	772	1049
212	776	1046
213	779	1042
214	783	1038
215	787	1034
216	815	1063
217	841	1087
218	853	1095
219	860	1095
220	864	1091
221	868	1087
222	872	1083
223	876	1079
224	879	1075
225	885	1073
226	888	1068
227	892	1064
228	896	1060
229	899	1056
230	903	1051
231	906	1047
232	910	1043
233	913	1038
234	917	1034
235	920	1030
236	924	1025
237	927	1021
238	931	1017
239	935	1013
240	938	1008
241	942	1004
242	946	1000
243	949	996
244	953	991
245	956	987
246	960	983
247	964	979
248	969	976
249	972	972
250	976	968
251	980	964
252	984	960
253	988	956
254	991	952
