iter	Logloss
0	0.6704634011
1	0.6507743642
2	0.6331645957
3	0.6188348449
4	0.604313836
5	0.59120438
6	0.5792915075
7	0.5688184427
8	0.5598583172
9	0.5521675254
10	0.5439984695
11	0.5368527739
12	0.5309701773
13	0.5254536582
14	0.5207576968
15	0.5170437119
16	0.5124739574
17	0.5088822574
18	0.5061480403
19	0.5030800771
20	0.5001785276
21	0.4974412193
22	0.4949344016
23	0.4925623607
24	0.4906835469
25	0.4885631469
26	0.4869537822
27	0.4853293668
28	0.4836742232
29	0.4826217011
30	0.481050531
31	0.4792979452
32	0.4781144302
33	0.4771892779
34	0.4760475625
35	0.4748992547
36	0.4737751797
37	0.4724781846
38	0.4713877144
39	0.4702662426
40	0.469313606
41	0.4681585038
42	0.4675978301
43	0.467161646
44	0.4660841532
45	0.465396173
46	0.4642993917
47	0.463770702
48	0.4629063081
49	0.4621415216
50	0.4613668956
51	0.4609805467
52	0.4604785273
53	0.4598826073
54	0.459224142
55	0.458666945
56	0.4579424192
57	0.4574505527
58	0.4568698604
59	0.4562004378
60	0.4555566893
61	0.4551111643
62	0.4545316788
63	0.4541434773
64	0.4535808535
65	0.4531908402
66	0.4526403876
67	0.4521678315
68	0.4516606086
69	0.4511318797
70	0.4507156617
71	0.4500327053
72	0.4497577369
73	0.4491291932
74	0.448647873
75	0.4480692355
76	0.4477305744
77	0.447315195
78	0.4469326794
79	0.4464312639
80	0.445849867
81	0.4454136023
82	0.4449941249
83	0.4446237348
84	0.4442532202
85	0.4437941998
86	0.4434535285
87	0.443006455
88	0.4425608235
89	0.4420426263
90	0.4417075533
91	0.4414167697
92	0.4411044339
93	0.4406115454
94	0.4401800083
95	0.4398272146
96	0.4393849603
97	0.4391060615
98	0.4388654058
99	0.4385415158
100	0.4381254679
101	0.4379313311
102	0.4374929818
103	0.4370779118
104	0.4366364815
105	0.4362414135
106	0.4360143372
107	0.4355471627
108	0.4353660933
109	0.4350415764
110	0.4348707463
111	0.4344772339
112	0.4340627792
113	0.4338696667
114	0.4335991512
115	0.433331821
116	0.4329779566
117	0.4326828467
118	0.4324182972
119	0.4320866558
120	0.4318245273
121	0.4313221668
122	0.4310666749
123	0.4306083384
124	0.4303257596
125	0.4300356752
126	0.4296346522
127	0.4292002524
128	0.4288648972
129	0.42863543
130	0.4283546406
131	0.4280680706
132	0.4276305021
133	0.4272314184
134	0.4269680685
135	0.4265868454
136	0.4264159479
137	0.4261160484
138	0.4257863882
139	0.4254526205
140	0.4253130807
141	0.4251349571
142	0.424697705
143	0.4243728255
144	0.4242423691
145	0.4240073291
146	0.4237649175
147	0.4233940745
148	0.4232002271
149	0.4230635415
150	0.4227792591
151	0.4226129129
152	0.4221868338
153	0.4219937215
154	0.4216594812
155	0.4213769604
156	0.4209861945
157	0.4207288735
158	0.4205095606
159	0.4201440703
160	0.4199760917
161	0.4197831694
162	0.4195683334
163	0.4193364851
164	0.4189523766
165	0.4187059537
166	0.4184270707
167	0.4181299667
168	0.4177884599
169	0.4174760663
170	0.4171932306
171	0.4170405555
172	0.4167596167
173	0.4164178303
174	0.416153575
175	0.416057527
176	0.4159573954
177	0.4156479594
178	0.4153296958
179	0.4150997521
180	0.4147976877
181	0.414479799
182	0.4143496803
183	0.414313622
184	0.413889502
185	0.4135928644
186	0.4134022398
187	0.4131435969
188	0.4126968364
189	0.412503144
190	0.4121647704
191	0.4119332599
192	0.411594022
193	0.4114712562
194	0.4113588247
195	0.4109670752
196	0.410838229
197	0.4106796997
198	0.4105980334
199	0.4103738255
200	0.4102224835
201	0.4100680204
202	0.4097281612
203	0.4093456387
204	0.4090222494
205	0.408856173
206	0.4085926572
207	0.4082651501
208	0.4078520436
209	0.4076571283
210	0.4074357746
211	0.4072761979
212	0.4069853582
213	0.4066850459
214	0.40621638
215	0.4057809763
216	0.4054176447
217	0.4050620233
218	0.4048135317
219	0.4046512926
220	0.404413108
221	0.4040367014
222	0.4035300035
223	0.4032616187
224	0.4031230741
225	0.4027420535
226	0.4023374921
227	0.4019115051
228	0.4014566176
229	0.4011010557
230	0.4009545506
231	0.4006494153
232	0.4003496724
233	0.39998506
234	0.3996514038
235	0.3993891071
236	0.399115365
237	0.3989065232
238	0.398682357
239	0.3983993106
240	0.3982927093
241	0.3979499776
242	0.3976108214
243	0.3972041481
244	0.3969928543
245	0.3965958853
246	0.3963417827
247	0.3961223412
248	0.396000877
249	0.3956793205
250	0.3952675222
