iter	MAPE	RMSE
309	0.1552039955	252928.3759
310	0.1551872133	252868.9163
311	0.1550981743	252712.2525
312	0.1550682111	252627.2603
313	0.1549744328	252461.5758
314	0.154973785	252454.266
315	0.1549340493	252326.7335
316	0.1547171291	252116.2931
317	0.1546500422	251906.2751
318	0.1546441326	251893.3191
319	0.1545687036	251718.8386
320	0.1545148363	251556.3918
321	0.1544225779	251434.3735
322	0.1543619365	251278.5135
323	0.1542244316	251139.9424
324	0.1542234525	251135.1251
325	0.1540705531	250962.1632
326	0.1539724721	250875.1555
327	0.1539145817	250762.0171
328	0.1538898481	250674.2783
329	0.1537998285	250568.6297
330	0.153728714	250449.8769
331	0.1536521673	250306.6401
332	0.1536052118	250211.3332
333	0.1534865066	250067.8579
334	0.1534255912	249997.9733
335	0.1533551527	249900.5807
336	0.1532935816	249782.5424
337	0.1531683178	249640.2853
338	0.1531662905	249628.3067
339	0.1530735144	249538.9228
340	0.1530370368	249473.6806
341	0.1529843479	249347.1215
342	0.1529111177	249248.2297
343	0.1528471605	249109.4374
344	0.1528304043	248983.9642
345	0.1527717903	248843.722
346	0.1527114168	248745.5568
347	0.152668177	248688.3432
348	0.1525779457	248604.0991
349	0.1525416715	248478.8292
350	0.1524144261	248336.7252
351	0.1523140274	248252.3272
352	0.152264807	248141.4058
353	0.152230667	248043.1539
354	0.1521239254	247896.051
355	0.1519876162	247748.1463
356	0.1519305544	247690.7382
357	0.1518261637	247493.1741
358	0.1517872971	247428.6533
359	0.1517825786	247391.6786
360	0.1517210743	247232.087
361	0.1516634747	247156.1142
362	0.1516175101	247044.1019
363	0.1516036474	246920.3848
364	0.1515951083	246869.6265
365	0.1515738537	246809.1314
366	0.1515717651	246799.3879
367	0.1515471546	246734.2686
368	0.1515100551	246598.6816
369	0.1514453409	246518.6181
370	0.1514198469	246434.7108
371	0.1513377135	246353.2565
372	0.1512445786	246236.9025
373	0.1511837615	246078.8734
374	0.1511509172	245986.6636
375	0.1511121293	245911.2744
376	0.151059698	245726.0918
377	0.1510034668	245628.6025
378	0.1509410234	245531.9337
379	0.1508944106	245453.2369
380	0.1508542806	245394.964
381	0.1508204971	245085.2784
382	0.1507701564	244976.2393
383	0.1507642649	244960.4147
384	0.1507412108	244920.254
385	0.1507003066	244846.3787
386	0.1506991986	244839.4913
387	0.1506066599	244717.8225
388	0.1505353668	244584.7272
389	0.1504804324	244451.2811
390	0.1504336313	244323.3035
391	0.1503767714	244251.1206
392	0.1502868266	244080.5331
393	0.1502293542	244000.0782
394	0.150161172	243885.6183
395	0.1500979971	243804.8722
396	0.1500960179	243795.2329
397	0.1500545807	243695.8453
398	0.149977304	243563.521
399	0.1499442726	243508.3348
400	0.1499172033	243438.5802
401	0.1498860208	243387.4224
402	0.1498557402	243278.203
403	0.1497831367	243166.5436
404	0.149735721	243103.7329
405	0.1496771754	243000.754
406	0.1496482893	242912.469
407	0.149584149	242836.3905
408	0.1494953875	242721.7494
409	0.1494250249	242641.2167
410	0.149423186	242627.4968
411	0.149386815	242547.1673
412	0.1493716979	242448.2581
413	0.1493099832	242296.6215
414	0.1492797055	242235.0745
415	0.1491756931	241997.3376
416	0.1491239061	241929.9993
417	0.1491096173	241873.0122
418	0.149084816	241794.9175
419	0.1490095463	241724.9798
420	0.1489875973	241663.8091
421	0.1489560163	241557.2847
422	0.1488683518	241468.7847
423	0.1487892895	241351.7718
424	0.1487748045	241284.056
425	0.1487240947	241197.9225
426	0.1486843798	241104.7447
427	0.1486806833	241082.1524
428	0.148591035	240842.5244
429	0.1485015081	240721.4497
430	0.1484505345	240616.2173
431	0.148448812	240607.3616
432	0.1484448443	240594.0247
433	0.1484223504	240529.237
434	0.1484061883	240416.3027
435	0.148326304	240306.6535
436	0.148248725	240195.9296
437	0.1482236421	240141.8149
438	0.1481561805	240061.2611
439	0.1481024977	239928.6698
440	0.1480174252	239748.435
441	0.1479349121	239577.1124
442	0.1478740618	239456.7859
443	0.1478077685	239321.9973
444	0.1477356569	239150.4428
445	0.1476855464	239017.6168
446	0.1476340376	238915.71
447	0.1476302808	238903.7119
448	0.1475843496	238785.1169
449	0.147528511	238635.2263
450	0.1474484779	238516.6866
451	0.1473772868	238412.9993
452	0.1473513873	238338.422
453	0.1472792727	238226.5592
454	0.1472247604	238062.0793
455	0.1471958903	237998.5548
456	0.1471792997	237924.7612
457	0.14715533	237830.3277
458	0.1470996558	237689.1633
459	0.1470263045	237591.0173
460	0.1469752945	237534.1089
461	0.14693241	237421.3988
462	0.1469057802	237360.0246
463	0.1468713843	237294.519
464	0.1468090745	237172.5066
465	0.1467746233	237088.7049
466	0.1467364921	236985.7567
467	0.1467161599	236926.9564
468	0.1466797227	236855.2597
469	0.1466353606	236770.1857
470	0.1465781172	236689.9689
471	0.1465493259	236617.1004
472	0.1465221352	236554.5319
473	0.1464969057	236524.7951
474	0.1464710816	236324.3923
475	0.1464399924	236277.8016
476	0.1464388625	236260.2604
477	0.1464261149	236167.2043
478	0.1463725641	236100.8566
479	0.1463730672	236044.7288
480	0.1462483116	235883.5778
481	0.1462078689	235809.8931
482	0.1461797907	235755.0666
483	0.1461015312	235649.9667
484	0.1460755958	235464.951
485	0.1460322673	235428.6896
486	0.14600932	235362.8657
487	0.14597954	235297.4116
488	0.1459514713	235222.9947
489	0.1459341227	235134.386
490	0.1458361488	235059.0601
491	0.1457944264	234918.5606
492	0.1457463247	234842.2509
493	0.1456951377	234739.8629
494	0.1456876099	234688.7582
495	0.1456802651	234657.4013
496	0.1456770263	234647.531
497	0.1456756701	234643.105
498	0.1456188167	234537.5135
499	0.1455894738	234486.7631
500	0.1455901059	234475.4989
501	0.1455289023	234369.8008
502	0.1454988382	234336.2352
503	0.1454812314	234285.3821
504	0.14547633	234231.8667
505	0.1454210516	234171.4381
506	0.1453552921	234082.8473
507	0.1453331334	234029.1522
508	0.1452697999	233948.0883
509	0.1452397675	233864.7103
510	0.1452102254	233833.4034
511	0.1452085573	233831.1708
512	0.1451574646	233788.595
513	0.1451059739	233719.2509
514	0.1449986443	233580.3592
515	0.1449600636	233457.8419
516	0.1449275637	233402.5134
517	0.1448953127	233334.7675
518	0.144846426	233285.4821
519	0.1448212156	233232.3516
520	0.1447976553	233205.9044
521	0.1447789492	233144.9779
522	0.144758488	233030.6728
523	0.1447085743	232927.3361
524	0.1446859602	232841.0295
525	0.1446511692	232760.8827
526	0.1446440456	232681.3345
527	0.1446419306	232678.4491
528	0.1446349627	232664.5654
529	0.1445565167	232541.8984
530	0.1444946337	232508.219
531	0.14449568	232502.357
532	0.144440518	232387.1495
533	0.1443844904	232326.9786
534	0.1443178965	232246.2543
535	0.1443186497	232233.4804
536	0.1443022531	232171.7008
537	0.1443007012	232162.2421
538	0.1442447627	232064.4261
539	0.1441638193	231955.7335
540	0.1441551143	231924.0775
541	0.1441346113	231856.0552
542	0.1440922494	231761.8042
543	0.1440624385	231695.009
544	0.1440422163	231577.0935
545	0.143975737	231490.043
546	0.1439297998	231366.2098
547	0.1439285322	231362.6029
548	0.1439136162	231295.5192
549	0.143898915	231272.5332
550	0.1438984505	231231.6262
551	0.1438804744	231174.0379
552	0.1438513109	231091.5563
553	0.1438327267	230991.0414
554	0.1438296194	230982.2515
555	0.1437929038	230916.7767
556	0.1437734445	230863.1817
557	0.1437325562	230818.1274
558	0.1436848897	230719.8092
559	0.1436593345	230652.2921
560	0.1436392322	230597.4378
561	0.1436127887	230536.423
562	0.1435566156	230446.2379
563	0.1435187088	230399.8522
564	0.1435010408	230342.6582
565	0.1434896763	230295.8562
566	0.1434597752	230258.564
567	0.1434429798	230194.9862
568	0.1434207513	230100.6149
569	0.1433685304	230061.6144
570	0.1433689442	230050.1187
571	0.143320023	229967.5623
572	0.1432801679	229921.6528
573	0.143254356	229868.8647
574	0.1432217963	229777.9943
575	0.1432130709	229748.7079
576	0.1431603613	229671.8566
577	0.1431476979	229638.6757
578	0.1431173905	229589.8482
579	0.1430691973	229496.5318
580	0.1430679807	229493.137
581	0.1430282419	229362.1331
582	0.1429850108	229271.8409
583	0.1429638194	229223.5771
584	0.1429282004	229154.6772
585	0.1429034646	229121.5171
586	0.1428820812	229045.5947
587	0.1428190257	228983.8237
588	0.1427689428	228915.7313
589	0.1427007583	228830.4108
590	0.1426424502	228680.3699
591	0.142639535	228670.5765
592	0.1426119283	228613.8182
593	0.1426082435	228586.5345
594	0.1425564131	228494.9102
595	0.1425008829	228388.5545
596	0.142493705	228379.1835
597	0.1424944651	228366.3366
598	0.1424775988	228337.0024
599	0.1424403549	228298.1356
600	0.1424220605	228234.9321
601	0.1423845168	228163.5932
602	0.1423475152	228091.3817
603	0.1423499398	228080.7643
604	0.1423382535	228043.8844
605	0.1423089805	227933.2487
606	0.1423033701	227908.7383
607	0.1423035629	227877.9225
608	0.1421464036	227765.9138
609	0.14211632	227722.9206
610	0.1421031093	227675.9963
611	0.1421041374	227669.489
612	0.1420978369	227643.8509
613	0.1419735295	227542.8641
614	0.14194658	227495.931
615	0.1418672585	227446.4343
616	0.1418493756	227409.7324
617	0.141834141	227325.4795
618	0.1418015748	227265.4037
619	0.1417613699	227186.3461
620	0.1417608058	227178.1725
621	0.14173974	227135.8181
622	0.1417057886	227088.675
623	0.1416467672	226992.89
624	0.1416344291	226953.3672
625	0.1415922035	226885.5504
626	0.1415710587	226818.0326
627	0.1415402688	226751.9662
628	0.141498644	226695.9175
629	0.1414721905	226651.4948
630	0.1414571627	226564.6559
631	0.1414581734	226535.766
632	0.1414518518	226499.9923
633	0.1414064452	226444.2822
634	0.1413830133	226402.3857
635	0.1413309433	226282.7588
636	0.1413315058	226274.5972
637	0.1413077732	226246.8848
638	0.1412735955	226146.4284
639	0.1412211946	226034.035
640	0.1411384123	225959.527
641	0.1410290788	225814.0984
642	0.14099994	225745.4826
643	0.1409737759	225713.5959
644	0.1409366745	225605.0824
645	0.1409046761	225559.763
646	0.1408721334	225469.3685
647	0.1408326073	225385.4547
648	0.1408018836	225306.8274
649	0.1407952859	225250.3878
650	0.1407544793	225213.6463
651	0.1407221414	225173.1152
652	0.140645673	225071.7446
653	0.1406142255	224978.9205
654	0.1405796359	224904.0243
655	0.1405340844	224813.2186
656	0.1405049508	224700.9954
657	0.1404717505	224645.1617
658	0.1404546675	224547.4785
659	0.1404407434	224506.5733
660	0.1404010028	224464.518
661	0.1403856393	224389.8226
662	0.1403600902	224351.0242
663	0.1403570569	224336.4928
664	0.1403117181	224277.2349
665	0.140258367	224191.5016
666	0.1402255009	224116.6198
667	0.1402244057	224115.4003
668	0.1401955166	224094.7038
669	0.1401937573	224082.3601
670	0.1401652554	224025.3624
671	0.1401108449	223959.6351
672	0.1400856366	223841.0777
673	0.1400271946	223719.2744
674	0.1399970151	223636.6642
675	0.1399630301	223575.7951
676	0.1399453443	223495.4301
677	0.1399161413	223412.5454
678	0.1398976182	223351.3002
679	0.1398565996	223273.4836
680	0.13981471	223151.586
681	0.1397867353	223052.9323
682	0.139780012	222995.9142
683	0.1397503064	222950.2023
684	0.1397199358	222894.7978
685	0.1397079158	222825.7503
686	0.1396688057	222764.2098
687	0.1396410412	222685.2264
688	0.139641507	222674.5876
689	0.139599406	222589.9966
690	0.1396007296	222580.2834
691	0.139564852	222463.0298
692	0.1395476727	222402.6004
693	0.139505239	222285.0876
694	0.1395019883	222277.4435
695	0.1394176071	222197.2493
696	0.1393496836	222129.8217
697	0.1393373048	222108.2195
698	0.1392967283	222032.8725
699	0.1392878223	222007.3533
700	0.1392522618	221947.7308
701	0.139212885	221863.9431
702	0.1391826449	221751.3067
703	0.1391736635	221709.3647
704	0.1391347184	221656.4084
705	0.1391006242	221603.0279
706	0.1390715098	221550.5859
707	0.1390712879	221543.3038
708	0.1390296386	221481.8269
709	0.1390008769	221422.2568
710	0.1389368074	221345.0099
711	0.1388974833	221255.7706
712	0.1388748369	221217.2151
713	0.1388537688	221156.0955
714	0.1388208004	221105.5087
715	0.1387898417	221061.4892
716	0.1387604209	221026.3164
717	0.1387603244	221005.5694
718	0.1387517911	220987.7249
719	0.1387498751	220959.253
720	0.1387220006	220925.3202
721	0.1386673444	220851.9527
722	0.1386364057	220803.5429
723	0.1385629639	220760.1339
724	0.1385504141	220740.0726
725	0.138540151	220704.0224
726	0.1385186301	220610.6427
727	0.1385066494	220518.9053
728	0.1384804801	220460.5469
729	0.1384759519	220447.6153
730	0.1384496816	220403.0086
731	0.1384162603	220346.9319
732	0.1383968378	220291.4998
733	0.1383571233	220085.3632
734	0.1383049521	219984.6945
735	0.1382559608	219912.8874
736	0.1382426542	219873.3534
737	0.138231071	219822.6082
738	0.1382036585	219789.8352
739	0.1381574071	219708.4798
740	0.1381122949	219617.7966
741	0.1380548565	219548.6476
742	0.1380186435	219493.9398
743	0.1379772051	219288.2653
744	0.1379644066	219251.9168
745	0.1379153663	219164.0923
746	0.1378691881	219048.495
747	0.1378584815	219037.6145
748	0.1378286821	219001.7273
749	0.1377890776	218886.1594
750	0.13775747	218797.3892
751	0.1377010468	218741.6948
752	0.1376778214	218693.041
753	0.137624703	218636.5182
754	0.1376173342	218586.6834
755	0.1375695576	218476.5466
756	0.1375711378	218465.3835
757	0.1375379202	218421.108
758	0.1375075673	218396.5088
759	0.1374901535	218351.4025
760	0.1374576378	218295.4197
761	0.1373410199	218209.8953
762	0.1373390692	218201.8595
763	0.1373071918	218139.3028
764	0.1372778925	218083.5403
765	0.1372707698	218056.8906
766	0.1372576679	218009.2387
767	0.1372388457	217948.2091
768	0.1371933996	217873.2934
769	0.1371327792	217821.7274
770	0.1371168061	217783.3705
771	0.1371099641	217748.7461
772	0.1370737665	217659.1973
773	0.1370486374	217608.6701
774	0.1370398198	217593.183
775	0.1370244733	217546.1896
776	0.1369966539	217493.6012
777	0.1369954135	217486.0389
778	0.1369682178	217463.8687
779	0.1369531289	217384.421
780	0.1369201445	217345.2793
781	0.1368905963	217305.6096
782	0.1368888243	217298.03
783	0.1368909848	217291.9847
784	0.1368771133	217249.1162
785	0.136852065	217182.7506
786	0.1368111701	217128.0885
787	0.1368074787	217117.1095
788	0.1367544363	217055.7591
789	0.1367334625	217024.7431
790	0.136730475	217014.8374
791	0.1367230692	216956.7567
792	0.1366862279	216885.9351
793	0.1366591307	216820.1662
794	0.1366196142	216786.686
795	0.1366116788	216767.5757
796	0.1365955218	216739.5637
797	0.1365649165	216692.9383
798	0.136551129	216628.2769
799	0.1364975047	216480.9722
800	0.1364583014	216365.159
801	0.1364378362	216316.0409
802	0.136423615	216263.1468
803	0.1364064064	216215.6363
804	0.1363970484	216167.3246
805	0.1363766135	216084.9898
806	0.1363737164	216063.7014
807	0.1363558427	216043.9983
808	0.1363132157	215932.789
809	0.1362807734	215859.5891
810	0.1362415107	215791.3519
811	0.1362209489	215735.2149
812	0.1362010167	215659.2461
813	0.1361797288	215633.9301
814	0.1361652912	215596.9155
815	0.136137455	215558.2978
816	0.1361270732	215522.6938
817	0.1360925281	215465.8138
818	0.136080038	215452.1952
819	0.13606791	215425.8443
820	0.1360472264	215378.4389
821	0.1360194691	215315.9874
822	0.1360082746	215296.5837
823	0.1359860451	215199.5492
824	0.1359764999	215188.5835
825	0.1359640826	215150.2396
826	0.1359585209	215096.7811
827	0.1359451807	215047.2671
828	0.1359250994	215004.0848
829	0.1359097297	214961.1487
830	0.1358877342	214912.2068
831	0.1358737856	214887.0299
832	0.1358616915	214863.5934
833	0.1358378332	214813.494
834	0.135798228	214738.9395
835	0.1357743659	214704.1453
836	0.1357711556	214673.2375
837	0.1357432275	214620.0158
838	0.1357332874	214579.6106
839	0.1357053553	214489.6802
840	0.1356963755	214471.1676
841	0.1356600558	214426.5967
842	0.1356546302	214384.9846
843	0.1356435114	214347.1098
844	0.135617374	214294.0218
845	0.1356078276	214285.9327
846	0.1355885259	214246.0138
847	0.1355540213	214184.1187
848	0.1355426818	214161.8507
849	0.1355345925	214138.2556
850	0.1355036072	214079.8939
851	0.1354885422	214039.2768
852	0.135469744	213999.3988
853	0.1354225869	213939.9126
854	0.1353967592	213896.3739
855	0.1353751987	213848.7699
856	0.1353468529	213778.2087
857	0.1353162282	213706.3969
858	0.1352546825	213662.7657
859	0.1352439688	213627.6226
860	0.1352253189	213605.3504
861	0.1352270055	213597.555
862	0.1352013778	213556.968
863	0.1351939479	213539.8423
864	0.1351337386	213459.6481
865	0.1351126439	213399.4612
866	0.1351059201	213372.9066
867	0.1350622948	213287.4879
868	0.1350498971	213251.1166
869	0.1350262821	213211.0906
870	0.1350054366	213171.5449
871	0.1350063604	213169.269
872	0.1349960136	213143.1062
873	0.134977943	213110.6299
874	0.134977278	213105.3381
875	0.1349684605	213088.9535
876	0.1349533957	213043.8506
877	0.134928043	212994.5755
878	0.1348795471	212940.0941
879	0.1348636588	212909.4887
880	0.1347589883	212832.1694
881	0.134746869	212800.4742
882	0.1347380504	212781.2107
883	0.1347254473	212751.0305
884	0.1347011369	212710.1665
885	0.1346709723	212635.1436
886	0.1346279999	212580.5564
887	0.1346011101	212466.6305
888	0.1345862078	212441.4029
889	0.134565993	212416.1507
890	0.1345614091	212390.0231
891	0.1345607946	212375.1654
892	0.1345282543	212311.5105
893	0.1344852996	212259.2583
894	0.1344409114	212161.7476
895	0.134432168	212118.2213
896	0.1344198423	212105.1135
897	0.1343902917	212054.4577
898	0.1343846093	212049.2763
899	0.1343005848	211983.4385
900	0.1342790818	211943.6641
901	0.1342794276	211931.8209
902	0.1342614189	211892.3987
903	0.1342636945	211869.8745
904	0.1342420024	211833.3159
905	0.1342153984	211771.2323
906	0.1341734495	211668.3763
907	0.1341556754	211603.6868
908	0.1341526332	211592.2933
909	0.1341183136	211527.8092
910	0.134090552	211457.2178
911	0.1340741863	211408.8058
912	0.1340554374	211374.8115
913	0.1340386247	211346.3393
914	0.1340241655	211296.9008
915	0.1339897024	211264.8988
916	0.1339732088	211211.7131
917	0.1339646741	211176.8773
918	0.1339166715	211136.4215
919	0.1338622631	211089.1643
920	0.1338497368	211042.9477
921	0.1338268078	210991.9968
922	0.1338006947	210895.1032
923	0.1337817191	210856.1529
924	0.1337343184	210785.876
925	0.1337145688	210765.3433
926	0.1336963317	210704.8605
927	0.1336719357	210597.2108
928	0.1336638964	210584.0881
929	0.1336317085	210544.6657
930	0.1335930948	210517.2524
931	0.1335767272	210438.4077
932	0.1335353621	210347.3255
933	0.1335166773	210336.1587
934	0.1334994199	210302.2489
935	0.1334815757	210280.6715
936	0.1334410477	210218.5614
937	0.1334165316	210132.591
938	0.1333695635	210068.9508
939	0.1333645257	210037.3474
940	0.13330193	209994.1088
941	0.1332968382	209963.7537
942	0.1332746111	209904.6356
