iter	MAPE	RMSE
90	0.1833063862	301658.6819
91	0.1832113119	301129.4899
92	0.1831069054	300703.2318
93	0.1827567812	300321.6303
94	0.1822181453	299828.2085
95	0.1819230098	299371.2241
96	0.1818263869	298900.5837
97	0.1815170762	298538.1675
98	0.1813308198	298119.04
99	0.181182026	297485.6928
100	0.1807508948	296908.3618
101	0.1806739247	296428.4215
102	0.1806143048	296099.5724
103	0.1804045655	295530.4225
104	0.1803308689	295187.3646
105	0.1801967721	294703.1909
106	0.1800394834	294133.2702
107	0.1797434301	293786.4298
108	0.1795469388	293387.943
109	0.1793790993	292938.0034
110	0.1791687678	292236.0368
111	0.178978481	291690.2025
112	0.1788358844	291495.9373
113	0.1787511538	291147.001
114	0.1786626217	290866.7447
115	0.1783962035	290314.7603
116	0.1781835786	289732.0263
117	0.1779660446	289432.3023
118	0.1775781993	289051.8376
119	0.1772639297	288798.3264
120	0.1770608593	288435.2261
121	0.1768704663	288191.6438
122	0.1766488941	287906.8337
123	0.1763863038	287751.7754
124	0.1763255595	287610.351
125	0.1762479382	287429.8061
126	0.1761382404	287193.0366
127	0.1759850487	286807.9446
128	0.1756732339	286325.5874
129	0.1754606459	285947.6647
130	0.1753256002	285600.7445
131	0.1751685963	285406.1302
132	0.1747329906	285180.9315
133	0.1745062522	284868.5824
134	0.1742779203	284576.2067
135	0.1740514947	284314.0343
136	0.1737150249	283727.6582
137	0.1735743609	283541.2816
138	0.1733005694	283284.3975
139	0.1732270595	283096.2334
140	0.1730057978	282735.3168
141	0.1728357923	282480.9702
142	0.1726354727	282016.407
143	0.1724319641	281767.1621
144	0.1722544657	281430.1438
145	0.1721485113	281156.2439
146	0.1719743132	280731.4752
147	0.1719011	280506.2877
148	0.1717587651	280296.6935
149	0.1716205263	280082.1122
150	0.1716105856	279991.0731
151	0.1713401885	279761.4
152	0.1712840508	279647.4796
153	0.1711221219	279457.204
154	0.1709999259	279038.056
155	0.1707860257	278757.0047
156	0.1706444522	278641.3271
157	0.1704686483	278245.0902
158	0.170232391	278027.3842
159	0.1701289957	277848.2102
160	0.1700898543	277700.7085
161	0.1698402566	277515.1155
162	0.1698301504	277421.0728
163	0.1697421667	277052.871
164	0.169568408	276743.6111
165	0.1693852744	276458.2711
166	0.1690622117	276230.1516
167	0.1689787526	275985.7271
168	0.1689024134	275696.5582
169	0.1687001005	275376.8129
170	0.1686454229	275197.4167
171	0.168457034	275097.3625
172	0.168312153	274911.4369
173	0.1683013376	274864.8466
174	0.1682765159	274763.2363
175	0.1681790535	274482.2983
176	0.1680586472	274273.0719
177	0.1679518004	273988.4
178	0.1678598723	273745.939
179	0.1678144812	273549.2719
180	0.167722333	273315.6547
181	0.167671947	273167.3105
182	0.1675965541	272904.0734
183	0.1675457917	272773.6818
184	0.1672182051	272364.9017
185	0.1670989808	272063.7356
186	0.1669541958	271758.3406
187	0.1667982806	271476.9301
188	0.16663114	271292.8023
189	0.1665101035	271035.6341
190	0.1663396143	270910.0459
191	0.1661577184	270543.5002
192	0.1660162502	270365.121
193	0.1658230281	270240.9624
194	0.1655794864	269836.4135
195	0.1655039719	269666.6187
196	0.1654274066	269376.3751
197	0.1652795311	269069.4181
198	0.1651791042	268869.5775
199	0.1651045697	268704.5249
200	0.1648572508	268479.9219
201	0.1647549058	268147.1723
202	0.1647267952	267932.6801
203	0.1646840327	267812.7883
204	0.1644919494	267655.5495
205	0.1644239595	267453.3986
206	0.1642894996	267351.6475
207	0.164265425	267201.389
208	0.1642243359	267055.5997
209	0.1641349058	266570.8946
210	0.164043172	266342.2549
211	0.1640013307	266227.4182
212	0.1639094501	265995.1833
213	0.1638470446	265860.9984
214	0.1637880296	265752.4849
215	0.1636355317	265474.4085
216	0.1635424647	265363.2548
217	0.1634715857	265103.3155
218	0.1632747782	264981.241
219	0.1630991665	264791.0375
220	0.162962243	264621.4313
221	0.1629559722	264573.0792
222	0.1628735995	264407.6399
223	0.1627467142	264143.0122
224	0.1626494352	263929.9184
225	0.1624490784	263720.056
226	0.1624019212	263577.9068
227	0.1622189874	263278.3842
228	0.162181571	263144.1848
229	0.1621422553	263045.3986
230	0.1620973703	262960.9169
231	0.1620516121	262721.5482
232	0.1618676781	262490.1258
233	0.1617853428	262384.9023
234	0.1617500052	262279.6456
235	0.1616348961	261967.8224
236	0.161549291	261808.2274
237	0.1613806866	261639.9169
238	0.1611838662	261356.024
239	0.1611006962	261191.78
240	0.1609848827	260863.82
241	0.1609334584	260680.1012
242	0.1607462783	260395.452
243	0.1607072121	260285.5549
244	0.1606507848	260026.7074
245	0.1604902109	259798.5579
246	0.1603650536	259709.5598
247	0.1603487139	259606.113
248	0.1602020884	259388.2539
249	0.1601207321	259240.0994
250	0.160079686	259009.4651
251	0.160050084	258890.3919
252	0.1599481408	258646.5102
253	0.1598419523	258488.1608
254	0.1596927012	258293.5769
255	0.1596682545	258156.4688
256	0.1595897804	258040.898
257	0.1595341478	257892.6439
258	0.1594898964	257756.5371
259	0.159422689	257606.4728
260	0.1594054068	257519.7445
261	0.1593732651	257375.3897
262	0.1592654457	257057.685
263	0.1591154873	256876.0075
264	0.1590893132	256805.8848
265	0.1590278221	256728.8174
266	0.1589851795	256624.0137
267	0.1588706231	256433.3452
268	0.1588592241	256336.2968
269	0.1588577605	256311.0381
270	0.1588549422	256298.9474
271	0.1587660231	256147.723
272	0.1587199307	256015.0797
273	0.1586437378	255852.9435
274	0.1585517293	255713.4024
275	0.1583773904	255576.2233
276	0.1582509402	255306.7351
277	0.1582396488	255281.2651
278	0.1581252023	255157.7483
279	0.1580069482	255059.3969
280	0.1579871916	254946.9868
281	0.1579827682	254920.9806
282	0.1579531913	254756.4103
283	0.1579185284	254555.7817
284	0.1578789091	254427.4954
285	0.1577766003	254355.6079
286	0.157606664	254162.8273
287	0.1575472908	254103.7023
288	0.1574763911	254013.6612
289	0.1573774309	253807.3781
290	0.1572895301	253668.7804
291	0.1572411406	253550.2141
292	0.1571647004	253421.2491
293	0.1571167014	253339.0527
294	0.1570060364	253149.1688
295	0.1568766465	252903.9868
296	0.1568122577	252789.1758
297	0.1567624405	252582.7013
298	0.1566500069	252510.2383
299	0.1565578653	252330.4746
300	0.1564820368	252170.0147
301	0.1564145123	252028.4809
302	0.1561923624	251828.0939
303	0.1561593296	251665.2371
304	0.1560326208	251479.7379
305	0.1559566615	251422.6262
306	0.1559312322	251334.1713
307	0.1558987048	251173.7687
308	0.1558639189	251010.7042
309	0.1558198585	250837.9353
310	0.1557747971	250649.395
311	0.1556649959	250438.3928
312	0.1555241847	250227.6183
313	0.1554577924	249971.0442
314	0.1553044154	249740.7839
315	0.1552724253	249564.2644
316	0.155264659	249545.2925
317	0.1551486836	249380.1953
318	0.1550952169	249274.1113
319	0.155047368	249071.5027
320	0.1549697558	248886.0867
321	0.1549369902	248801.3617
322	0.1548578482	248613.3181
323	0.1547868547	248439.8146
324	0.1547459879	248348.6142
325	0.1545877226	248223.9673
326	0.154544511	248050.628
327	0.154489838	247994.5752
328	0.1544535861	247829.1896
329	0.1542898216	247672.7177
330	0.1542496129	247485.4523
331	0.1542511607	247472.2025
332	0.154112849	247333.5669
333	0.1541097526	247313.1992
334	0.154063601	247192.4127
335	0.1540020073	247077.8404
336	0.1538970354	246921.2004
337	0.1538107251	246852.116
338	0.1537264504	246746.5509
339	0.1536318435	246535.3543
340	0.1535847143	246333.3814
341	0.1535431076	246250.4008
342	0.1534554857	246082.2654
343	0.1533551294	245956.5369
344	0.1533482978	245888.9569
345	0.153138766	245758.4056
346	0.1530265113	245527.1471
347	0.1529369595	245383.3028
348	0.1529063744	245297.0035
349	0.1528573698	245060.0315
350	0.1528016538	244969.4651
351	0.1526594023	244751.8754
352	0.1525580502	244634.3088
353	0.1524762891	244478.3655
354	0.1524187465	244291.7931
355	0.1523850323	244204.9783
356	0.1520966638	244001.8527
357	0.1520691498	243911.9384
358	0.152024938	243744.6379
359	0.1519864851	243568.9981
360	0.1519051693	243401.9071
361	0.1518477997	243313.9098
362	0.1518014869	243192.7472
363	0.1517411762	243004.1248
364	0.1517035668	242899.8536
365	0.1516513548	242721.2044
366	0.1516099075	242618.38
367	0.151577821	242522.5325
368	0.151545669	242442.961
369	0.1514866142	242174.9113
370	0.1514265251	242050.2685
371	0.1513788577	241970.4619
372	0.1513233191	241818.8802
373	0.1512604189	241681.5057
374	0.1511994283	241569.0404
375	0.151174724	241504.8038
376	0.1511225719	241407.5263
377	0.1510476133	241277.4126
378	0.15096108	241150.1568
379	0.1509164179	241074.6259
380	0.1509118483	241061.4691
381	0.1508287596	240947.7303
382	0.1507435148	240819.5001
383	0.1506700782	240580.4272
384	0.1506749531	240569.1591
385	0.1506297653	240427.084
386	0.1505727921	240338.4883
387	0.1505405158	240247.065
388	0.1505426021	240222.4239
389	0.1504789943	240076.6991
390	0.1504427031	240031.2755
391	0.1504338474	239989.2781
392	0.1504082665	239824.7316
393	0.1503261464	239721.9974
394	0.1501942674	239530.1559
395	0.1500854511	239420.2967
396	0.1500710237	239381.5444
397	0.1500146023	239293.0273
398	0.1499755916	239221.3483
399	0.1499722472	239206.1748
400	0.1498526694	238983.565
401	0.1497481575	238852.7115
402	0.1497415339	238833.5609
403	0.1496907798	238719.406
404	0.1496879202	238691.8036
405	0.1496722858	238619.9538
406	0.1496185159	238578.0556
407	0.1496123712	238564.1895
408	0.1495543673	238443.8821
409	0.1494748961	238327.3734
410	0.1494660523	238289.2183
411	0.1494654794	238275.4903
412	0.1493214395	238033.3924
413	0.149292362	237989.4064
414	0.1491258438	237844.8785
415	0.1490867195	237770.4018
416	0.1490270401	237609.3307
417	0.1489557413	237511.5565
418	0.1489531112	237485.8496
419	0.148915267	237397.4208
420	0.1488916863	237260.2116
421	0.1488925421	237240.1639
422	0.1488226546	237139.3073
423	0.148819292	237135.9
424	0.1488031727	237062.7974
425	0.148780736	236976.8926
426	0.148707516	236918.4084
427	0.1487060129	236912.9529
428	0.1486657313	236830.2671
429	0.1486180506	236734.5505
430	0.1484779969	236632.9323
431	0.1483651462	236522.0419
432	0.1483124221	236431.5834
433	0.1482653752	236399.0421
434	0.1481308518	236268.9192
435	0.1480390892	236195.4238
436	0.1479939478	236104.5586
437	0.1479329421	236020.9028
438	0.1479013335	235974.7311
439	0.1478776798	235902.7078
440	0.1478777845	235879.0165
441	0.1478272542	235834.3769
442	0.1477185975	235675.766
443	0.147645976	235555.6306
444	0.1475383186	235439.1198
445	0.147481493	235346.3218
446	0.1473680248	235217.0068
447	0.1473280828	235132.1642
448	0.1473010236	235013.631
449	0.1472580242	234901.1986
450	0.1472279977	234845.1392
451	0.1472182237	234780.2895
452	0.1471878964	234705.5269
453	0.1471778701	234640.294
454	0.1471332601	234561.1066
455	0.1470118122	234401.5501
456	0.1469532431	234323.4645
457	0.146951655	234315.784
458	0.1469238793	234222.9848
459	0.1468788826	234130.3092
460	0.1468598953	234095.2147
461	0.1468374009	234036.816
462	0.1468040938	233915.0463
463	0.146762283	233838.7852
464	0.1467122607	233754.3287
465	0.1466807476	233703.0477
466	0.1466537176	233615.0455
467	0.1466180001	233560.0247
468	0.1465887654	233495.8768
469	0.1465488145	233371.5988
470	0.1465480097	233367.3624
471	0.1464772372	233260.7939
472	0.1464625237	233174.7782
473	0.1464293239	233128.3598
474	0.1463819712	233020.1656
475	0.1463494896	232938.9402
476	0.1463445311	232927.209
477	0.1462391285	232771.9029
478	0.1461903357	232694.3431
479	0.1460942389	232593.1245
480	0.1460197125	232519.6567
481	0.145997484	232434.4486
482	0.1459953561	232410.4808
483	0.1459379357	232357.3766
484	0.1458743839	232246.1063
485	0.1458472	232194.3466
486	0.1458240585	232122.0798
487	0.1457265193	232044.6177
488	0.1456994576	231993.0138
489	0.1455603809	231851.2124
490	0.1454663081	231760.5654
491	0.1454549984	231706.5297
492	0.1454254927	231636.629
493	0.1453649981	231574.121
494	0.1453521267	231550.5218
495	0.1452875971	231484.9296
496	0.1452576128	231229.5111
497	0.1451973469	231062.118
498	0.1451873735	231013.0585
499	0.145184911	230990.6154
500	0.1451526142	230899.7962
501	0.1450385844	230795.953
502	0.1450307695	230776.2473
503	0.1450276216	230766.7754
504	0.1449957722	230710.6193
505	0.144989342	230689.6654
506	0.144969909	230600.8026
507	0.1449640585	230540.8085
508	0.1449585862	230498.8224
509	0.1449311799	230394.8899
510	0.1449244829	230354.4127
511	0.144918336	230335.9787
512	0.1448905869	230262.1333
513	0.1448759206	230176.9955
514	0.1448584917	230143.6287
515	0.144805732	230080.7928
516	0.1447474535	229975.5637
517	0.1446979787	229917.6555
518	0.1446230451	229757.1907
519	0.1445835212	229595.4348
520	0.1445716825	229520.2946
521	0.144569222	229515.1952
522	0.144511275	229400.7023
523	0.1444579323	229327.2836
524	0.1444568079	229317.4245
525	0.1443649805	229222.2078
526	0.144281675	229094.438
527	0.1442129313	229004.1174
528	0.1441453219	228917.4759
529	0.1440874306	228710.1241
530	0.1440418431	228658.0444
531	0.1440219662	228569.9065
532	0.1439971397	228518.6622
533	0.1439537104	228464.558
534	0.1439528376	228456.3717
535	0.1439423531	228387.4341
536	0.143863415	228270.8892
537	0.1437869468	228175.8442
538	0.1437460736	228087.0763
539	0.1436990356	228010.1531
540	0.1436977624	228005.3473
541	0.1436508591	227897.0808
542	0.1436265098	227826.1276
543	0.1435570447	227724.9134
544	0.1435306884	227654.251
545	0.1434972723	227547.7769
546	0.1434612001	227481.9472
547	0.1434154763	227391.6488
548	0.1433748483	227282.8826
549	0.1432716046	227219.0026
550	0.1432722717	227213.3237
551	0.1432358936	227157.098
552	0.1431964335	227044.456
553	0.1431147035	226910.5478
554	0.1431108039	226888.9735
555	0.1431002818	226851.1999
556	0.14306926	226787.7892
557	0.1430639984	226734.5857
558	0.1430151123	226628.0195
559	0.1430081893	226591.5784
560	0.1428740795	226517.7422
561	0.1428729655	226514.2219
562	0.1428579842	226473.2932
563	0.142829474	226398.6244
564	0.1427871957	226309.8483
565	0.1427175403	226194.0651
566	0.142712941	226185.0246
567	0.1426714716	226125.4225
568	0.1426043024	226054.8234
569	0.1425183416	225910.4373
570	0.1424788327	225811.0188
571	0.1424796644	225807.7893
572	0.1423920176	225638.2566
573	0.1423483152	225560.5056
574	0.1423175056	225463.8283
575	0.1423197283	225457.1139
576	0.1423069067	225316.0316
577	0.1422229704	225219.4604
578	0.1422212474	225207.1016
579	0.1421874497	225128.0659
580	0.1421688419	225029.9391
581	0.1421366608	224892.4804
582	0.1421169849	224857.6438
583	0.1420894505	224720.1395
584	0.1420421797	224589.9622
585	0.1419783828	224502.329
586	0.1419309967	224398.2458
587	0.1419134436	224360.578
588	0.1418732009	224245.7393
589	0.1418706954	224236.218
590	0.1418561725	224185.9182
591	0.1417727296	224020.3261
592	0.1417338767	223931.791
593	0.1416614772	223832.716
594	0.1416072975	223718.7205
595	0.141592772	223686.4056
596	0.1415892186	223674.9164
597	0.1415758544	223652.2864
598	0.1415550598	223622.5247
599	0.1415095038	223564.9364
600	0.1414562271	223513.6514
601	0.1414347753	223459.9257
602	0.1414214728	223423.079
603	0.141370513	223298.7164
604	0.1413591225	223252.2667
605	0.1413198364	223195.3202
606	0.1412848988	223129.1547
607	0.1412463638	223080.9727
608	0.1411824946	222902.2681
609	0.1411257223	222839.7044
610	0.1411108587	222814.0751
611	0.141085793	222758.8901
612	0.1410324952	222648.8213
613	0.1410284942	222638.607
614	0.1409706807	222571.6137
615	0.1409386934	222460.1608
616	0.1408647544	222387.0443
617	0.1408600031	222358.3689
618	0.1408553709	222316.4862
619	0.1408206231	222260.3039
620	0.140798685	222180.5166
621	0.140780142	222134.4852
622	0.1407649192	222123.952
623	0.14067916	221956.2446
624	0.1406318149	221875.6585
625	0.1406076447	221823.533
626	0.1405462761	221647.9288
627	0.1404906829	221541.8112
628	0.1403987512	221404.1616
629	0.1403946263	221390.8821
630	0.1403295051	221308.574
631	0.1402826645	221211.2327
632	0.1402177543	221145.0548
633	0.1401855814	221084.1277
634	0.1401569992	221021.1107
635	0.1401302464	220952.2755
636	0.1400959427	220895.1354
637	0.1400549416	220786.9161
638	0.140023148	220716.9431
639	0.1400105528	220657.1979
640	0.1400075683	220652.6813
641	0.13999656	220611.7742
642	0.1399721057	220531.7325
643	0.1399665057	220457.7588
644	0.1399247772	220387.3328
645	0.1399171889	220376.7301
646	0.1398600961	220272.8851
647	0.1397933038	220193.7425
648	0.1397734735	220151.477
649	0.1397541181	220082.2878
650	0.1396829774	220022.0726
651	0.1396625321	219978.0302
652	0.1396046284	219944.8464
653	0.1395880454	219874.6014
654	0.139562183	219810.1134
655	0.1395204682	219777.3128
656	0.1395025736	219744.633
657	0.1394446668	219567.0095
658	0.1394076381	219509.4609
659	0.1394040094	219492.0017
660	0.1393910118	219430.0049
661	0.1393863259	219421.4448
662	0.1393489458	219322.0536
663	0.1393302504	219264.8466
664	0.1392886879	219195.5611
665	0.1392346185	219037.1702
666	0.1392232436	219004.6532
667	0.1392168716	218988.0765
668	0.1391876446	218920.2785
669	0.139147025	218862.5167
670	0.1391356715	218837.5724
671	0.1391011431	218783.9939
672	0.1390339042	218627.5286
673	0.1390258827	218572.8193
674	0.139023719	218549.4369
675	0.1389299511	218470.3623
676	0.138880362	218326.3271
677	0.138833846	218188.0569
678	0.138821669	218146.6217
679	0.1387982866	218104.8252
680	0.1387389116	218006.3234
681	0.1387147188	217961.0282
682	0.1387000239	217930.6109
683	0.1386671033	217852.7132
684	0.1386671821	217849.2677
685	0.1386465876	217791.2304
686	0.1386453769	217777.8019
687	0.1386061715	217705.7676
688	0.1386041022	217699.5497
689	0.1385860226	217609.6935
690	0.1385788891	217575.3344
691	0.1385341251	217470.3301
692	0.1385088195	217420.6726
693	0.1384972482	217388.923
694	0.1384115773	217339.5616
695	0.1384048349	217307.8449
696	0.1383621836	217175.5827
697	0.1383309822	217065.2042
698	0.1382741029	216985.689
699	0.1382329919	216856.8677
700	0.1381997645	216767.614
701	0.1381485539	216718.6453
702	0.1381510779	216701.0471
703	0.1381504973	216684.0563
704	0.1380974501	216638.1439
705	0.1380953294	216633.0831
706	0.1380455172	216528.3186
707	0.1380427053	216523.5004
708	0.137985043	216422.7007
709	0.1379433217	216364.1703
710	0.1378618741	216287.8673
711	0.1378568314	216267.7306
712	0.1378333224	216216.9521
713	0.1377807932	216122.0603
714	0.1377086058	216015.0875
715	0.1376498551	215926.5475
716	0.1376000229	215867.0899
717	0.137566658	215795.3586
718	0.1375304826	215733.5835
719	0.1374924604	215676.9743
720	0.1374628087	215598.946
721	0.1374345241	215540.7957
722	0.1373563373	215398.09
723	0.1373574446	215389.9645
724	0.1373152344	215362.3085
725	0.1372650857	215254.7664
726	0.137259883	215241.7376
727	0.1372355138	215156.9348
728	0.1371986924	215102.1359
729	0.1371469555	215042.6241
730	0.1371297499	214992.4638
731	0.1371011846	214896.4307
732	0.1370713586	214806.2054
733	0.1370503488	214774.5744
734	0.1370296464	214721.4217
735	0.1370119688	214700.8734
736	0.1370040712	214691.3734
737	0.1369591867	214625.4674
738	0.1369160433	214562.412
739	0.1368320363	214517.394
740	0.1368183383	214429.0891
741	0.1367973171	214389.0277
742	0.1367346522	214304.2661
743	0.1367081288	214268.7448
744	0.1367071475	214235.6197
745	0.1366865949	214197.0532
746	0.1366483712	214096.9404
747	0.1366239404	214052.8678
748	0.1366029667	214017.5487
749	0.1366030193	213993.8369
750	0.1366006471	213981.2464
751	0.136572783	213918.5574
752	0.1365467246	213865.9308
753	0.1364976848	213778.9855
754	0.136448434	213692.3506
755	0.1364209727	213626.4648
756	0.1364200566	213621.7913
757	0.1363973612	213536.4924
758	0.1363546644	213481.408
759	0.1362876292	213362.0206
760	0.1362046731	213259.4675
761	0.1361716021	213175.0117
762	0.1361167241	213103.4277
763	0.1361017944	213067.2841
764	0.136074829	213015.6517
765	0.1360509999	212978.3769
766	0.1360248019	212924.4439
767	0.1360199069	212921.7892
768	0.1360184358	212912.6673
769	0.135983382	212825.0153
770	0.1359558608	212775.6596
771	0.1359397134	212750.8293
772	0.1358482386	212657.6381
773	0.1358172857	212630.2526
774	0.1357706713	212534.921
775	0.1357455825	212489.3127
776	0.1357482614	212484.0396
777	0.1357171174	212456.844
778	0.1356938361	212395.017
779	0.1356633721	212357.0069
780	0.1356377354	212322.9445
781	0.1356156185	212270.2136
782	0.1356063081	212251.1984
783	0.1356062653	212246.741
784	0.1355341925	212197.1975
785	0.1354969118	212126.198
786	0.1354963558	212124.715
787	0.1354468802	212060.7788
788	0.1354229308	212002.6966
789	0.135419017	212001.1031
790	0.1354147594	211985.9781
791	0.1354104448	211971.3434
792	0.1353701828	211913.7141
793	0.1353434082	211869.0647
794	0.1352742027	211791.859
795	0.1352672219	211779.8262
796	0.135234777	211731.1734
797	0.1351885905	211684.5228
798	0.1351518646	211588.1014
799	0.135119594	211527.1708
800	0.1350872257	211485.046
801	0.1350646889	211461.1573
802	0.1350285954	211341.1963
803	0.1349927019	211248.7275
804	0.1349593375	211209.1614
805	0.1349330165	211145.1694
806	0.1348704959	211092.9425
807	0.1348706708	211085.3565
808	0.1348435458	211035.5185
809	0.1348373032	211010.7736
810	0.1347997054	210923.2669
811	0.1347901465	210885.5883
812	0.1347703342	210821.9895
813	0.1347589818	210787.015
814	0.1347363872	210733.5508
815	0.1346824129	210695.8031
816	0.134666229	210656.9032
817	0.1346573485	210643.6607
818	0.1346277036	210604.4884
819	0.1346074558	210534.747
820	0.1345941359	210463.273
821	0.134540684	210386.7488
822	0.1345207534	210299.274
823	0.1345019362	210239.2675
824	0.1344861907	210205.2105
825	0.1344452406	210143.4156
826	0.1343728683	209962.1329
827	0.134276519	209881.0364
828	0.134230857	209858.1675
829	0.134178938	209771.1596
830	0.1341564606	209745.6069
831	0.1341223807	209675.8549
832	0.1341095472	209647.2725
833	0.1340914002	209616.6531
834	0.1340716106	209533.932
835	0.1340658121	209513.1648
836	0.1340482532	209437.8169
837	0.1340360301	209421.5875
838	0.1339916825	209308.0276
839	0.1339594399	209232.9273
840	0.1339507449	209230.4301
841	0.1338882428	209156.3202
842	0.1338602827	209120.4445
843	0.1338510111	209071.7817
844	0.1338184703	209015.5948
845	0.133788205	208968.8564
846	0.1337416865	208847.9537
847	0.133682685	208783.9117
848	0.1336424912	208727.5754
849	0.1335864754	208683.1781
850	0.1335573337	208628.7041
851	0.1335267123	208581.3055
852	0.1335059584	208559.035
853	0.1334591747	208464.4396
854	0.1333954745	208412.9157
855	0.1333662546	208367.7837
856	0.1333548396	208312.6289
857	0.1333286803	208266.9732
858	0.1332922995	208215.9478
859	0.1332447634	208139.1107
860	0.1332292024	208111.6836
861	0.1332166711	208065.4485
862	0.1331834226	208010.3544
863	0.1331378468	207909.1385
864	0.1331189846	207811.2924
865	0.1330968513	207762.1888
866	0.1330662242	207710.3541
867	0.1330470856	207664.417
868	0.1330186225	207630.0181
869	0.1330102862	207604.9329
870	0.1329924738	207548.0392
871	0.1329726762	207500.9663
872	0.1329203736	207411.8013
873	0.1329114742	207395.4003
874	0.1328903602	207337.3891
875	0.1328505233	207266.7845
876	0.1328374154	207248.1126
877	0.1328158464	207231.9827
878	0.1328164685	207225.3082
879	0.1327713044	207191.8949
880	0.1327556454	207149.011
881	0.1327230934	207065.3117
882	0.1327097887	207025.4628
883	0.1326728542	206950.1804
884	0.1326420469	206919.3447
885	0.1326121908	206819.4933
886	0.1326086293	206811.1857
887	0.1325796778	206714.4262
888	0.1325567581	206666.5533
889	0.1325271772	206628.2341
890	0.1325092067	206584.4081
891	0.1325024089	206544.1259
892	0.1324575627	206507.2555
893	0.1324511041	206485.894
894	0.1324136524	206428.3978
895	0.1324130983	206378.3651
896	0.1323829074	206318.4412
897	0.1323597124	206268.1637
898	0.1323365803	206185.89
899	0.1322970385	206023.9534
900	0.1322750095	205982.7562
901	0.1322259544	205920.7089
902	0.1321953142	205868.8553
903	0.1321821777	205848.2803
904	0.1321410218	205790.8664
905	0.1321323926	205761.326
906	0.1321139874	205715.9853
907	0.1320731841	205654.3822
908	0.1320712924	205649.8506
909	0.1320349193	205608.7406
910	0.1320099238	205559.2938
911	0.1319939588	205487.9141
912	0.1319709804	205449.4073
913	0.1319605194	205435.0484
914	0.1319428708	205379.9855
915	0.1318985948	205321.3581
916	0.1318722913	205277.2909
917	0.1318231699	205159.7057
918	0.1318091902	205134.4186
919	0.1317904318	205076.2753
920	0.1317797996	205052.8537
921	0.1317484525	205003.6881
922	0.1317481074	204997.626
923	0.1317334298	204969.6044
924	0.1317084861	204949.9082
925	0.1316760288	204882.7402
926	0.1316534982	204836.5205
927	0.1315939236	204767.3663
928	0.1315617376	204713.0469
929	0.1315305215	204676.0503
930	0.1315251004	204631.6001
931	0.1314951425	204569.1005
932	0.131470111	204519.9074
933	0.1314693178	204512.029
934	0.1314416675	204433.9456
935	0.1314173684	204359.7065
936	0.1313956881	204270.7847
937	0.1313669646	204224.0364
938	0.1313621983	204209.0537
939	0.1313179104	204116.0647
940	0.1313235693	204101.7717
941	0.1313166631	204087.2492
942	0.1312880137	204053.1547
943	0.1312689171	204013.2649
