iter	Logloss
0	0.692086677
1	0.6908906183
2	0.6896830444
3	0.6885757697
4	0.6874546249
5	0.6861871762
6	0.6852276282
7	0.6841910484
8	0.6830453863
9	0.681983455
10	0.6812552619
11	0.6800736776
12	0.6788840124
13	0.6777831605
14	0.6765811554
15	0.6754686504
16	0.6743765901
17	0.6732814528
18	0.6721424041
19	0.6710108403
20	0.6699007059
21	0.6688940253
22	0.6678825211
23	0.6668034002
24	0.6657260551
25	0.6645593359
26	0.6634625975
27	0.6623400052
28	0.6612289742
29	0.6602046454
30	0.6589518656
31	0.6579221116
32	0.6568750069
33	0.6558050053
34	0.6548039946
35	0.6537666075
36	0.6528365873
37	0.6517195177
38	0.6506469911
39	0.6497062138
40	0.6486900674
41	0.6476192258
42	0.6466544923
43	0.6455676353
44	0.6446165135
45	0.6436211729
46	0.6426877529
47	0.6417086399
48	0.6408099552
49	0.639915614
50	0.638972474
51	0.6379318799
52	0.6369911445
53	0.6360773758
54	0.6349923417
55	0.6340680621
56	0.6330070733
57	0.6320911254
58	0.6312033197
59	0.630156194
60	0.6293088137
61	0.6284102912
62	0.6275142071
63	0.626518692
64	0.6254790717
65	0.6246725918
66	0.6236755536
67	0.6228071924
68	0.6218857129
69	0.6209896583
70	0.6200947589
71	0.6191717842
72	0.618272823
73	0.6172631852
74	0.6164723939
75	0.6156156717
76	0.6147729987
77	0.6138373556
78	0.613066815
79	0.6122478793
80	0.6113258133
81	0.6105725181
82	0.6097392717
83	0.6087278481
84	0.6077328328
85	0.6069374154
86	0.6061648699
87	0.605331605
88	0.6046004237
89	0.6038084067
90	0.6029894895
91	0.6021562601
92	0.6013436091
93	0.6007135389
94	0.5999763548
95	0.5991103523
96	0.5981348056
97	0.597396083
98	0.5966641469
99	0.5958399063
100	0.5951353294
101	0.5943941871
102	0.5934447312
103	0.5929876952
104	0.5921909031
105	0.5915219229
106	0.5908403945
107	0.5900612009
108	0.5896151568
109	0.5889456437
110	0.588284595
111	0.5875913218
112	0.5870000643
113	0.5862030132
114	0.5854412263
115	0.5846001041
116	0.5836888541
117	0.58307274
118	0.5824317088
119	0.5817527852
120	0.5809951469
121	0.5802102327
122	0.5794491022
123	0.5787570609
124	0.5780909892
125	0.5774490181
126	0.576772571
127	0.57610421
128	0.5753548271
129	0.5745701718
130	0.5738759927
131	0.5732147738
132	0.5724640233
133	0.571778948
134	0.5710115209
135	0.5703276162
136	0.5697541154
137	0.5690837326
138	0.5682222121
139	0.5676610268
140	0.5670527214
141	0.5664131267
142	0.5658469458
143	0.5652201626
144	0.5647003168
145	0.5640627375
146	0.5633630598
147	0.5628396346
148	0.5622476992
149	0.561515799
150	0.5609019885
151	0.5602828732
152	0.5599245251
153	0.5592340701
154	0.5585891926
155	0.5580235895
156	0.557421986
157	0.5567482655
158	0.556186135
159	0.5558399472
160	0.5552760036
161	0.5546362253
162	0.554029238
163	0.5534948524
164	0.5528398002
165	0.552265248
166	0.5517438121
167	0.5511608495
168	0.5504632611
169	0.549836501
170	0.5495087325
171	0.5490102628
172	0.5484085643
173	0.5478537823
174	0.5472718353
175	0.5467812521
176	0.5461166205
177	0.5453389792
178	0.5448380522
179	0.5443115304
180	0.5438007209
181	0.5432342658
182	0.5427445553
183	0.5424372002
184	0.541739708
185	0.5411843946
186	0.5405845506
187	0.5400674302
188	0.5394180853
189	0.5387312801
190	0.5381662674
191	0.5375255723
192	0.5370320049
193	0.5365887248
194	0.5361564207
195	0.5356870785
196	0.535127914
197	0.5345064032
198	0.5340235684
199	0.5335244576
200	0.5330902127
201	0.5326078364
202	0.5321285115
203	0.5316413649
204	0.5312161677
205	0.5305735039
206	0.5299597494
207	0.529582832
208	0.5290034817
209	0.5284927768
210	0.5279109735
211	0.5274705057
212	0.5269859829
213	0.5264974751
214	0.5260532261
215	0.5254802474
216	0.5250120179
217	0.5247067445
218	0.5242592167
219	0.5239479443
220	0.5234249817
221	0.5228748764
222	0.52262159
223	0.5220765349
224	0.5215974412
225	0.520915448
226	0.5203124362
227	0.5198230139
228	0.5194475838
229	0.5189839313
230	0.5184446383
231	0.5180504097
232	0.5175410229
233	0.5169544085
234	0.5163510922
235	0.5158766492
236	0.5153448584
237	0.5148437744
238	0.5144616193
239	0.5139613268
240	0.5135133523
241	0.5131324686
242	0.5126606695
243	0.5122861091
244	0.5117575614
245	0.511358131
246	0.5108600466
247	0.5104816836
248	0.5099516568
249	0.5093892875
250	0.5091118339
251	0.5086287015
252	0.5081496316
253	0.5076734755
254	0.5072960626
255	0.5068834969
256	0.5064270791
257	0.5059327073
258	0.505604528
259	0.5052374605
260	0.5050116477
261	0.5046668301
262	0.5043024334
263	0.5039994666
264	0.5035867907
265	0.5032478011
266	0.5028644506
267	0.502527072
268	0.5021763612
269	0.5018127983
270	0.5015047886
271	0.5011876539
272	0.5008035138
273	0.5003517449
274	0.499929254
275	0.4996199523
276	0.4991575825
277	0.4987276215
278	0.4982571973
279	0.4978805221
280	0.4975191921
281	0.4971890521
282	0.4968717499
283	0.4964784068
284	0.4961593424
285	0.4957963558
286	0.4954866948
287	0.4951814753
288	0.4948406769
289	0.4944535037
290	0.4941148957
291	0.4938318971
