iter	MAPE	RMSE
448	0.1478859813	236178.1534
449	0.1478225973	236048.7269
450	0.1477535877	235925.4114
451	0.1477061857	235878.2692
452	0.1476556954	235794.9474
453	0.147628988	235669.5043
454	0.1475453759	235547.45
455	0.1475239744	235467.6696
456	0.1474547206	235378.1995
457	0.1474079097	235279.0801
458	0.1473227362	235116.4065
459	0.1473140427	235060.0022
460	0.1472897445	235005.9039
461	0.1471889063	234864.835
462	0.1471378739	234800.0214
463	0.1471326917	234780.1212
464	0.1471239683	234743.8524
465	0.1470705672	234630.2023
466	0.1469897631	234516.2469
467	0.1469444316	234429.719
468	0.1469434857	234423.0136
469	0.1469106127	234341.3273
470	0.1468552779	234281.7073
471	0.1468389819	234199.0314
472	0.1468237781	234150.0551
473	0.1467332249	234038.748
474	0.1466928474	233981.4618
475	0.1466639201	233858.7434
476	0.1466462324	233823.4037
477	0.1466103155	233747.9351
478	0.1465606876	233694.9435
479	0.1465355746	233638.1729
480	0.1464930201	233566.2607
481	0.1464253012	233463.1638
482	0.1463613811	233345.0235
483	0.1463147885	233275.3013
484	0.1462859794	233158.838
485	0.1462014245	232958.1468
486	0.1461812991	232918.6226
487	0.1461084248	232738.0913
488	0.1460424755	232671.5872
489	0.1460405229	232629.5796
490	0.1460378003	232617.7674
491	0.1459846682	232512.8517
492	0.1459352246	232384.4777
493	0.1459179637	232338.2438
494	0.1458488307	232253.4644
495	0.1458455201	232229.2328
496	0.1457431286	232005.0182
497	0.1457465807	231967.0278
498	0.1456964445	231843.9162
499	0.1456675811	231750.455
500	0.1456273817	231694.2734
501	0.1455837233	231636.1197
502	0.1455400987	231576.8269
503	0.1454613956	231426.4533
504	0.1453784692	231305.2874
505	0.1453477991	231232.6641
506	0.1453031019	231118.5609
507	0.1452814341	231094.6583
508	0.1452669104	231069.2538
509	0.1452695683	231011.4971
510	0.1452141479	230877.6842
511	0.1451717626	230779.7462
512	0.1451215155	230705.4178
513	0.1450678781	230636.7693
514	0.1450077284	230515.1555
515	0.144964973	230433.4575
516	0.1449049277	230340.5267
517	0.1448574984	230240.8689
518	0.1448450449	230200.7054
519	0.1448023199	230133.8111
520	0.1447377347	230019.2543
521	0.144691668	229861.9887
522	0.1446670533	229797.0807
523	0.1446219392	229711.1317
524	0.1445015724	229613.0041
525	0.1444495568	229548.083
526	0.1444353791	229489.8318
527	0.1443696641	229432.4831
528	0.1443643754	229395.314
529	0.1443259274	229342.9055
530	0.1443028028	229281.3753
531	0.1442827193	229244.5219
532	0.1442319861	229118.8893
533	0.1441666248	229000.8183
534	0.1441039179	228901.6621
535	0.1440391886	228754.6973
536	0.1440181005	228694.7645
537	0.1439828115	228625.1994
538	0.1439542835	228552.5969
539	0.1438883918	228500.5476
540	0.1438808888	228472.5809
541	0.1438109442	228414.8695
542	0.1437650024	228347.8874
543	0.1437196657	228253.9949
544	0.1436685202	228140.5204
545	0.1436458079	228105.9286
546	0.14356962	227973.8566
547	0.1435427352	227924.562
548	0.1434735504	227823.4185
549	0.143447789	227717.8118
550	0.1434003902	227621.541
551	0.1433798903	227561.1856
552	0.1433112394	227409.2226
553	0.1433116595	227396.2974
554	0.1433085181	227358.7558
555	0.143292918	227322.0807
556	0.143270158	227267.8207
557	0.1432655948	227222.9192
558	0.1431820718	227049.0714
559	0.1431032891	226890.7816
560	0.1430790761	226852.2736
561	0.1430789325	226819.2029
562	0.1430176703	226727.6542
563	0.1429859852	226678.8102
564	0.142937729	226595.5509
565	0.1428307438	226479.8963
566	0.1427403615	226425.157
567	0.1427190321	226329.6146
568	0.1427038757	226280.6604
569	0.1426566584	226171.49
570	0.1425945607	226018.8506
571	0.1425545547	225958.9001
572	0.142529262	225893.1267
573	0.142513434	225854.6312
574	0.142463843	225778.9351
575	0.1424269912	225709.317
576	0.1424001941	225640.2407
577	0.1423739796	225568.1368
578	0.1423314226	225503.1381
579	0.1423239238	225477.3254
580	0.1422966073	225437.1493
581	0.1422656883	225385.1027
582	0.1422487964	225361.1203
583	0.1421955028	225313.2444
584	0.1421814314	225284.842
585	0.1421626034	225258.9553
586	0.1421289901	225210.7119
587	0.1420774237	225062.39
588	0.1420746889	225023.2545
589	0.1420461601	224798.1853
590	0.1419808306	224700.3352
591	0.1419371107	224599.5211
592	0.1418527352	224510.6505
593	0.1418375194	224445.9897
594	0.1417758586	224289.4771
595	0.1417376625	224245.414
596	0.1417352284	224233.8075
597	0.1416700922	224173.5065
598	0.1416405455	224125.5512
599	0.1416305997	224070.7228
600	0.1416165392	224035.8272
601	0.1415692572	223948.7371
602	0.1415231928	223833.9811
603	0.1414910779	223679.6001
604	0.1414255982	223597.4495
605	0.1413521649	223468.0417
606	0.1413345357	223433.9208
607	0.1413262312	223408.0196
608	0.1412938622	223380.2113
609	0.1412944266	223357.3315
610	0.1412797222	223280.8738
611	0.1412524932	223213.2805
612	0.1412213597	223147.9482
613	0.1411271471	223088.2034
614	0.1411140636	223050.9947
615	0.1410403893	222976.9676
616	0.1410122761	222915.5803
617	0.1410043085	222864.6048
618	0.140934311	222768.9274
619	0.1409288229	222738.7932
620	0.1409163731	222649.8696
621	0.1408779817	222569.1315
622	0.1408584726	222430.7349
623	0.1408493175	222377.4095
624	0.1408290787	222318.7424
625	0.1407877851	222251.784
626	0.1407394584	222165.9524
627	0.1407301159	222119.0469
628	0.1406862858	222046.3074
629	0.1406776596	222018.243
630	0.1406066417	221961.7996
631	0.140454599	221852.9594
632	0.1403915575	221731.7183
633	0.1403412378	221648.0751
634	0.1403062992	221570.0483
635	0.1402871662	221490.7403
636	0.1402737391	221441.9839
637	0.1402470159	221412.9878
638	0.1402313085	221353.2571
639	0.1402160477	221325.672
640	0.1401840646	221250.2054
641	0.1401422152	221163.3847
642	0.1400905058	221101.0491
643	0.1400844521	221049.1888
644	0.1400209797	220956.465
645	0.1399795039	220895.1258
646	0.1399461259	220847.0966
647	0.1398692	220745.2344
648	0.1397992552	220658.2811
649	0.1397993381	220648.1463
650	0.1397668708	220519.6083
651	0.139743577	220457.1211
652	0.1397239083	220433.2631
653	0.1396919005	220400.6873
654	0.1396833942	220351.3377
655	0.1396895698	220342.3277
656	0.1396711924	220263.5978
657	0.1396303508	220208.4663
658	0.1395966023	220133.0311
659	0.139592389	220114.4294
660	0.1395908779	220095.3497
661	0.1395310196	219986.1461
662	0.1395288278	219976.011
663	0.13953079	219945.0718
664	0.1395221013	219900.6906
665	0.1394930047	219820.8255
666	0.1394693474	219710.7987
667	0.1394457086	219659.7879
668	0.1394024382	219609.4257
669	0.1393843723	219548.4866
670	0.1393191811	219459.6856
671	0.139281544	219425.977
672	0.1392318318	219342.2864
673	0.1391861559	219278.8281
674	0.1391412466	219195.0535
675	0.1390998414	219079.9464
676	0.1390560516	219039.3279
677	0.1390197896	218962.4506
678	0.1389252505	218822.1933
679	0.1388866333	218703.2526
680	0.1388805945	218687.4072
681	0.1388479423	218642.2207
682	0.1388405778	218598.3912
683	0.1387920785	218487.4759
684	0.138777477	218451.4956
685	0.1387592269	218412.2834
686	0.1387198373	218312.9029
687	0.1386476719	218191.4002
688	0.1386077985	218130.6227
689	0.1385948896	218107.8253
690	0.1385353341	218030.8566
691	0.138499929	217953.996
692	0.1384603162	217888.0085
693	0.1384599458	217867.9148
694	0.1384366938	217823.8456
695	0.1383978119	217786.0804
696	0.1383958524	217779.1866
697	0.1383836369	217723.2356
698	0.1383572631	217663.2651
699	0.138310332	217585.2104
700	0.1382753579	217526.7773
701	0.1381806487	217446.6835
702	0.1381382537	217400.454
703	0.1380927977	217306.614
704	0.1380777898	217278.7638
705	0.1380444083	217225.1646
706	0.1380237658	217153.5015
707	0.1379878896	217089.3342
708	0.1379817139	217062.2722
709	0.1379716916	216966.2385
710	0.1379601366	216940.9647
711	0.1379505431	216926.3086
712	0.1379292405	216889.8567
713	0.1379051388	216836.7028
714	0.1378611906	216799.5567
715	0.1378632855	216774.058
716	0.1378062476	216717.5281
717	0.1378120969	216709.5855
718	0.1377780995	216637.3286
719	0.1377580665	216582.6508
720	0.1377621961	216567.1271
721	0.1377146322	216478.5558
722	0.1376902638	216447.2975
723	0.1376253654	216357.1115
724	0.1375805484	216308.0042
725	0.137549094	216269.099
726	0.1375183601	216235.4746
727	0.1375164932	216218.6359
728	0.1374794225	216164.1109
729	0.1374697978	216147.2746
730	0.1374446845	216086.8878
731	0.1374305337	216028.3215
732	0.1374060857	215999.5574
733	0.1373721297	215955.9623
734	0.1373128448	215882.5186
735	0.1372747193	215838.908
736	0.1372363673	215754.8839
737	0.1372422392	215740.3528
738	0.1372323127	215710.519
739	0.1372011997	215659.744
740	0.1372005752	215620.7367
741	0.1371495981	215544.8119
742	0.1371482805	215528.8579
743	0.137132081	215486.1401
744	0.1371234368	215425.1389
745	0.1370940845	215360.393
746	0.1370685302	215283.3145
747	0.1370591556	215202.2443
748	0.1370204639	215160.3411
749	0.1369898384	215109.927
750	0.1369601618	215061.833
751	0.136918747	214957.3818
752	0.1368190889	214827.4592
753	0.1367860611	214758.8713
754	0.1367566543	214702.485
755	0.1367342466	214672.1169
756	0.1367144132	214626.2634
757	0.1367057893	214539.3369
758	0.1366954353	214480.0204
759	0.1366941027	214460.3788
760	0.1366800522	214425.3079
761	0.1366701219	214367.4833
762	0.1366342415	214331.6556
763	0.1365706665	214231.9142
764	0.136479481	214132.0106
765	0.1364690647	214116.6855
766	0.1364468944	214061.4983
767	0.1364177272	213977.3138
768	0.1364033322	213920.9888
769	0.1363700408	213845.3494
770	0.136362421	213821.1957
771	0.1363161927	213768.6497
772	0.1363059363	213735.9669
773	0.1362749074	213699.6048
774	0.1362408683	213667.176
775	0.1362084235	213645.2109
776	0.1361827618	213612.26
777	0.1361132034	213445.6572
778	0.1360798442	213398.3728
779	0.1360529107	213356.4767
780	0.136010976	213284.4414
781	0.1360086311	213277.1678
782	0.1359397868	213177.4027
783	0.1359288593	213162.2101
784	0.1359168073	213098.3753
785	0.1358479533	213060.1914
786	0.135793945	212968.8607
787	0.1357671923	212953.7376
788	0.1357663878	212950.0852
789	0.1357259793	212877.3517
790	0.1357351102	212872.7277
791	0.1357299695	212855.3024
792	0.1357291058	212849.9434
793	0.1357125379	212770.6334
794	0.1357153427	212756.2005
795	0.1356633035	212676.6872
796	0.1356139639	212594.2902
797	0.1355752035	212521.0071
798	0.1355319471	212471.0501
799	0.1355274071	212463.186
800	0.1354934727	212440.9642
801	0.1354498714	212356.7866
802	0.1354161299	212204.2614
803	0.1353720389	212115.3031
804	0.1353709683	212102.0379
805	0.1353532949	212061.2393
806	0.1352961507	211991.0885
807	0.1352878583	211958.1885
808	0.1352574562	211862.3491
809	0.1352115874	211774.0603
810	0.1352029373	211739.7748
811	0.1352014107	211737.9336
812	0.1351620039	211654.2148
813	0.1351321139	211621.9836
814	0.1351252443	211603.9786
815	0.1351037277	211574.6576
816	0.1351003908	211571.1672
817	0.1350633537	211486.7677
818	0.134992607	211367.8607
819	0.1349656145	211313.0692
820	0.1349590444	211306.1804
821	0.1349539401	211289.4149
822	0.1349548177	211268.3915
823	0.1349550754	211257.1809
824	0.1349381177	211140.2105
825	0.1349302396	211127.2616
826	0.1348955757	211074.7615
827	0.1348942246	211073.0897
828	0.134878225	211007.186
829	0.1348506759	210964.6875
830	0.1348433543	210943.3013
831	0.1348141922	210886.4378
832	0.1347937777	210832.0046
833	0.1347843614	210814.2018
834	0.1347703336	210796.1011
835	0.1347570818	210672.0969
836	0.1347287553	210630.3626
837	0.1347147784	210591.6635
838	0.1347010631	210558.7229
839	0.1346856137	210523.3553
840	0.1346618628	210444.6359
841	0.1346503508	210436.5562
842	0.1346214344	210401.5566
843	0.1345833774	210360.0693
844	0.1345640736	210329.1466
845	0.134545647	210286.5511
846	0.1345454202	210274.9475
847	0.1345286277	210221.861
848	0.1344918954	210193.6515
849	0.1344675149	210157.9396
850	0.1344526836	210127.2052
851	0.1344524387	210118.6368
852	0.1344272722	210081.6041
853	0.1343947561	209999.5173
854	0.1343896865	209986.4547
855	0.1343444248	209957.5741
856	0.1343408576	209941.0463
857	0.134322632	209886.0652
858	0.1342784101	209833.1377
859	0.1342562798	209763.0476
860	0.134222124	209678.0291
861	0.1342143849	209649.0535
862	0.1341760163	209618.3027
863	0.1341231157	209504.3284
864	0.1341118692	209475.406
865	0.1340717303	209445.6421
866	0.1340498411	209398.5089
867	0.1340435421	209384.4298
868	0.1340114188	209297.5877
869	0.1339980411	209266.8849
870	0.133967779	209209.0648
871	0.1339204649	209152.795
872	0.1338882503	209072.6657
873	0.1338576781	209020.8585
874	0.1338283397	208987.6618
875	0.1337691076	208926.6052
876	0.1337325618	208873.9381
877	0.1336958515	208805.2474
878	0.1336643076	208737.1552
879	0.1336684646	208725.0164
880	0.1336181099	208677.37
881	0.1335340777	208568.8671
882	0.133519556	208538.9615
883	0.1334699439	208404.0105
884	0.1334412008	208308.0481
885	0.1333989786	208245.5256
886	0.1333768322	208198.4321
887	0.1333663367	208183.2537
888	0.1333121162	208119.3415
889	0.1333098353	208101.3101
890	0.133310327	208092.5621
891	0.1332701529	208059.2226
892	0.133277096	208047.381
893	0.1332322921	208019.9158
894	0.1332275608	207996.6766
895	0.1331799402	207906.6147
896	0.1331533657	207872.5241
897	0.1331367676	207856.8325
898	0.1330947473	207769.7249
899	0.1330978686	207765.7635
900	0.1330598563	207710.4127
901	0.1330515215	207665.2336
902	0.1330276342	207652.1758
903	0.1329812281	207579.3253
904	0.1329590444	207526.432
905	0.1329580449	207525.4924
906	0.1329328741	207480.3115
907	0.1329154884	207447.0303
908	0.1328949212	207398.42
909	0.1328767238	207335.1623
910	0.1328796515	207318.2003
911	0.1328294408	207251.8877
912	0.1328282568	207244.6491
913	0.1327858893	207136.1566
914	0.1327773527	207078.8997
915	0.1327548304	207037.7164
916	0.1327435488	207009.3279
917	0.1327218926	206961.8573
918	0.1326963253	206934.8834
919	0.1326826838	206904.7459
920	0.1326732463	206859.3757
921	0.1326651578	206847.9142
922	0.132655994	206832.0036
923	0.1326297488	206764.8008
924	0.1326388098	206757.27
925	0.132628359	206742.2218
926	0.1325988768	206679.7279
927	0.1325455967	206600.7662
928	0.132529697	206553.0277
929	0.1324681073	206462.9568
930	0.1324378198	206413.4662
931	0.1324172127	206342.4229
932	0.1323894385	206286.4538
933	0.1323466888	206216.9544
934	0.1322984963	206187.161
935	0.1322625365	206149.2313
936	0.1322531398	206076.3608
937	0.1322343946	205968.2914
938	0.1322142851	205941.5573
939	0.132188614	205907.6724
940	0.1321606223	205867.0501
941	0.132136507	205827.3334
942	0.1321277423	205796.9548
943	0.1321024944	205733.3972
