iter	Passed	Remaining
0	16	64613
1	39	78964
2	64	85385
3	88	88633
4	111	89007
5	132	87999
6	153	87748
7	176	88026
8	202	89698
9	227	90848
10	248	90157
11	271	90186
12	296	90955
13	321	91647
14	344	91535
15	368	91799
16	392	91881
17	414	91746
18	438	91961
19	462	91976
20	483	91596
21	508	91936
22	529	91573
23	551	91424
24	574	91317
25	597	91255
26	618	91045
27	642	91076
28	663	90844
29	685	90687
30	709	90820
31	732	90809
32	752	90517
33	778	90785
34	800	90660
35	823	90717
36	845	90602
37	868	90509
38	892	90655
39	912	90357
40	932	90073
41	956	90101
42	976	89819
43	996	89638
44	1020	89668
45	1039	89343
46	1059	89096
47	1079	88892
48	1100	88754
49	1123	88742
50	1144	88658
51	1166	88599
52	1190	88661
53	1213	88672
54	1234	88575
55	1258	88640
56	1280	88598
57	1305	88729
58	1327	88644
59	1347	88508
60	1369	88448
61	1391	88360
62	1413	88312
63	1438	88441
64	1460	88421
65	1481	88284
66	1504	88339
67	1525	88216
68	1548	88223
69	1571	88238
70	1594	88234
71	1616	88209
72	1640	88255
73	1661	88167
74	1684	88141
75	1705	88048
76	1726	87967
77	1748	87931
78	1772	87984
79	1794	87944
80	1817	87925
81	1842	88025
82	1866	88086
83	1888	88058
84	1908	87912
85	1933	87974
86	1955	87959
87	1978	87964
88	2002	88007
89	2024	87952
90	2045	87868
91	2067	87802
92	2088	87730
93	2110	87712
94	2134	87732
95	2156	87681
96	2177	87633
97	2202	87708
98	2229	87844
99	2255	87974
100	2281	88057
101	2299	87887
102	2324	87937
103	2346	87917
104	2374	88082
105	2401	88214
106	2426	88273
107	2452	88365
108	2478	88486
109	2506	88622
110	2533	88763
111	2558	88814
112	2582	88820
113	2605	88807
114	2630	88858
115	2654	88864
116	2680	88958
117	2703	88950
118	2728	88989
119	2751	88978
120	2776	89013
121	2800	89014
122	2823	88984
123	2847	89007
124	2869	88944
125	2893	88975
126	2914	88885
127	2939	88923
128	2962	88912
129	2984	88851
130	3007	88838
131	3032	88855
132	3053	88778
133	3077	88776
134	3099	88735
135	3121	88697
136	3144	88660
137	3167	88632
138	3190	88630
139	3213	88601
140	3236	88574
141	3261	88622
142	3283	88553
143	3305	88521
144	3327	88452
145	3348	88398
146	3372	88399
147	3394	88351
148	3415	88280
149	3457	88738
150	3479	88698
151	3501	88642
152	3524	88614
153	3544	88532
154	3565	88458
155	3589	88440
156	3610	88380
157	3632	88319
158	3656	88341
159	3678	88295
160	3699	88210
161	3721	88169
162	3746	88180
163	3770	88191
164	3793	88160
165	3813	88089
166	3847	88299
167	3872	88331
168	3896	88321
169	3915	88223
170	3938	88186
171	3960	88148
172	3981	88072
173	4002	88014
174	4024	87954
175	4045	87889
176	4067	87861
177	4089	87814
178	4111	87775
179	4132	87708
180	4154	87659
181	4175	87603
182	4197	87554
183	4221	87551
184	4247	87593
185	4272	87607
186	4293	87541
187	4313	87457
188	4334	87405
189	4356	87356
190	4377	87290
191	4400	87284
192	4422	87230
193	4442	87152
194	4463	87102
195	4486	87074
196	4508	87025
197	4529	86979
198	4553	86983
199	4575	86932
200	4595	86862
201	4618	86835
202	4638	86765
203	4660	86720
204	4683	86696
205	4703	86624
206	4725	86579
207	4747	86547
208	4770	86529
209	4791	86476
210	4812	86423
211	4835	86400
212	4855	86321
213	4876	86267
214	4898	86227
215	4921	86217
216	4942	86166
217	4965	86152
218	4988	86121
219	5008	86061
220	5031	86042
221	5052	85991
222	5072	85916
223	5102	86016
224	5125	85991
225	5144	85915
226	5163	85818
227	5184	85779
228	5207	85759
229	5230	85739
230	5257	85778
231	5278	85732
232	5301	85705
233	5322	85661
234	5343	85602
235	5367	85604
236	5387	85538
237	5407	85479
238	5428	85426
239	5451	85405
240	5475	85397
241	5499	85395
242	5518	85316
243	5540	85285
244	5563	85262
245	5585	85229
246	5608	85215
247	5632	85215
248	5654	85181
249	5675	85138
250	5699	85122
251	5719	85072
252	5742	85042
253	5765	85025
254	5786	84987
255	5810	84978
256	5843	85111
257	5866	85085
258	5888	85052
259	5912	85051
260	5934	85014
261	5954	84957
262	5976	84915
263	5998	84891
264	6018	84830
265	6040	84789
266	6060	84740
267	6084	84732
268	6107	84707
269	6132	84717
270	6153	84673
271	6175	84638
272	6199	84633
273	6221	84603
274	6245	84591
275	6268	84576
276	6292	84575
277	6316	84567
278	6341	84577
279	6366	84581
280	6388	84554
281	6411	84532
282	6435	84520
283	6456	84483
284	6480	84471
285	6504	84472
286	6528	84456
287	6552	84451
288	6575	84438
289	6600	84445
290	6625	84441
291	6648	84430
292	6669	84383
293	6693	84370
294	6714	84335
295	6739	84332
296	6764	84337
297	6786	84312
298	6809	84292
299	6835	84302
300	6857	84276
301	6880	84253
302	6902	84221
303	6924	84191
304	6948	84175
305	6971	84157
306	6997	84177
307	7021	84170
308	7044	84147
309	7066	84109
310	7089	84092
311	7112	84074
312	7135	84047
313	7156	84012
314	7182	84027
315	7205	84006
316	7230	84011
317	7254	83998
318	7278	83983
319	7301	83968
320	7323	83939
321	7348	83931
322	7369	83898
323	7392	83874
324	7412	83817
325	7434	83790
326	7460	83802
327	7482	83764
328	7505	83746
329	7531	83757
330	7554	83737
331	7581	83762
332	7606	83765
333	7627	83725
334	7650	83697
335	7673	83678
336	7696	83654
337	7719	83632
338	7740	83594
339	7764	83578
340	7787	83566
341	7811	83550
342	7833	83518
343	7857	83506
344	7879	83475
345	7899	83424
346	7922	83405
347	7944	83372
348	7967	83346
349	7990	83327
350	8011	83284
351	8034	83267
352	8059	83262
353	8081	83237
354	8103	83207
355	8124	83165
356	8147	83145
357	8174	83155
358	8196	83125
359	8220	83117
360	8247	83139
361	8270	83118
362	8294	83106
363	8319	83100
364	8340	83061
365	8363	83041
366	8386	83024
367	8409	82994
368	8429	82951
369	8453	82940
370	8475	82902
371	8497	82869
372	8520	82856
373	8544	82836
374	8569	82838
375	8591	82804
376	8612	82765
377	8636	82752
378	8660	82746
379	8683	82723
380	8706	82697
381	8725	82639
382	8748	82617
383	8771	82601
384	8792	82561
385	8816	82542
386	8837	82504
387	8858	82466
388	8880	82440
389	8903	82412
390	8924	82371
391	8947	82354
392	8971	82339
393	8993	82311
394	9017	82295
395	9040	82273
396	9062	82250
397	9085	82225
398	9105	82176
399	9127	82143
400	9150	82126
401	9173	82103
402	9196	82085
403	9222	82087
404	9247	82087
405	9268	82045
406	9289	82009
407	9311	81978
408	9329	81914
409	9350	81876
410	9371	81837
411	9394	81811
412	9417	81792
413	9440	81773
414	9464	81760
415	9487	81736
416	9510	81717
417	9534	81708
418	9556	81675
419	9581	81672
420	9603	81643
421	9627	81628
422	9649	81599
423	9672	81575
424	9696	81560
425	9718	81531
426	9738	81491
427	9762	81479
428	9784	81447
429	9806	81419
430	9829	81392
431	9850	81358
432	9871	81319
433	9892	81282
434	9914	81251
435	9935	81215
436	9959	81206
437	9983	81188
438	10004	81155
439	10028	81143
440	10050	81111
441	10071	81075
442	10096	81064
443	10118	81041
444	10143	81032
445	10165	81005
446	10187	80979
447	10214	80988
448	10239	80977
449	10263	80965
450	10285	80934
451	10308	80916
452	10331	80894
453	10353	80864
454	10372	80816
455	10395	80796
456	10416	80756
457	10439	80738
458	10463	80724
459	10486	80699
460	10509	80677
461	10530	80646
462	10554	80631
463	10578	80617
464	10601	80592
465	10624	80575
466	10659	80641
467	10682	80618
468	10703	80582
469	10728	80574
470	10749	80544
471	10773	80530
472	10796	80506
473	10817	80471
474	10841	80454
475	10864	80434
476	10886	80406
477	10909	80382
478	10931	80354
479	10955	80340
480	10977	80315
481	10998	80278
482	11035	80353
483	11057	80329
484	11079	80298
485	11103	80281
486	11124	80246
487	11142	80189
488	11163	80155
489	11186	80132
490	11211	80123
491	11235	80109
492	11261	80107
493	11284	80089
494	11309	80081
495	11333	80067
496	11359	80064
497	11381	80035
498	11405	80019
499	11430	80012
500	11451	79978
501	11477	79974
502	11500	79953
503	11522	79925
504	11544	79895
505	11566	79866
506	11588	79839
507	11611	79819
508	11633	79792
509	11656	79770
510	11678	79740
511	11703	79729
512	11726	79704
513	11744	79650
514	11768	79638
515	11787	79590
516	11810	79567
517	11834	79549
518	11854	79510
519	11874	79466
520	11896	79436
521	11919	79417
522	11942	79394
523	11965	79371
524	11986	79337
525	12006	79295
526	12027	79263
527	12051	79248
528	12073	79218
529	12096	79194
530	12119	79174
531	12140	79142
532	12166	79137
533	12188	79110
534	12217	79127
535	12240	79105
536	12262	79080
537	12283	79044
538	12302	78997
539	12322	78956
540	12344	78925
541	12365	78893
542	12386	78860
543	12411	78850
544	12436	78841
545	12458	78810
546	12479	78775
547	12503	78762
548	12527	78745
549	12551	78733
550	12573	78702
551	12597	78686
552	12621	78673
553	12645	78658
554	12666	78621
555	12688	78597
556	12710	78569
557	12731	78533
558	12753	78506
559	12778	78496
560	12802	78482
561	12825	78461
562	12846	78424
563	12869	78402
564	12896	78408
