iter	Logloss
0	0.6704128865
1	0.6506935889
2	0.632810595
3	0.6184650961
4	0.603853711
5	0.5903639811
6	0.5787552514
7	0.5681676931
8	0.5589928452
9	0.5512876764
10	0.543287161
11	0.536284016
12	0.5302145279
13	0.5247447923
14	0.520006154
15	0.5162466838
16	0.5115051949
17	0.507739203
18	0.504947981
19	0.501879398
20	0.4989290183
21	0.4961256483
22	0.4938981229
23	0.4916087458
24	0.48983658
25	0.4877614546
26	0.4858448725
27	0.4842310956
28	0.4821945477
29	0.4807886044
30	0.4792157676
31	0.4777879627
32	0.4763431108
33	0.4752264254
34	0.4741400409
35	0.4727741614
36	0.4717831875
37	0.470676245
38	0.4698237323
39	0.4689650772
40	0.4681531288
41	0.4669828399
42	0.4663354795
43	0.4657789536
44	0.4649449385
45	0.464227825
46	0.463486395
47	0.4629196856
48	0.4621796159
49	0.4613667269
50	0.4608055649
51	0.460445021
52	0.4599311469
53	0.4593004724
54	0.4586689296
55	0.4581072416
56	0.4574395932
57	0.4568436743
58	0.4561974006
59	0.4556174269
60	0.4549679569
61	0.4544408322
62	0.4538176445
63	0.4532656195
64	0.4526469782
65	0.4520229791
66	0.4513328527
67	0.4507347594
68	0.4500752239
69	0.4496630685
70	0.4492799034
71	0.448925582
72	0.4484623702
73	0.4479752798
74	0.4474644397
75	0.4471346229
76	0.4468110273
77	0.4464048705
78	0.4460655902
79	0.4457208355
80	0.4453332483
81	0.4448766697
82	0.444460392
83	0.4439750909
84	0.4436005421
85	0.4432199649
86	0.4428497996
87	0.4424190459
88	0.441825601
89	0.441465386
90	0.4411503431
91	0.4408736385
92	0.440729286
93	0.4403611245
94	0.4399539032
95	0.4395535948
96	0.4391024118
97	0.4386298114
98	0.4383446292
99	0.4380814032
100	0.4377741235
101	0.4375471206
102	0.4372608518
103	0.4370033559
104	0.4367428051
105	0.4364220198
106	0.4360589825
107	0.4357728986
108	0.4354113885
109	0.4347964285
110	0.4346329843
111	0.4341910924
112	0.4338840627
113	0.4336374695
114	0.4333931983
115	0.433170623
116	0.4329405886
117	0.4325324666
118	0.4320463985
119	0.4318227535
120	0.4314455529
121	0.4312442924
122	0.4310515605
123	0.4307147319
124	0.4305571533
125	0.4303422363
126	0.4300644396
127	0.42967273
128	0.4292626647
129	0.428971678
130	0.4284976783
131	0.4281829851
132	0.4278329519
133	0.4274085426
134	0.4273285621
135	0.4269217314
136	0.4265914508
137	0.4263003724
138	0.4260391511
139	0.4257914186
140	0.4254661875
141	0.4251638553
142	0.4249942218
143	0.4246606937
144	0.424295387
145	0.423961473
146	0.4234220119
147	0.4231912609
148	0.4228782521
149	0.4226623947
150	0.4225330259
151	0.4223278606
152	0.4219960569
153	0.4217006369
154	0.4213949449
155	0.4210000714
156	0.4207748826
157	0.4206005701
158	0.4204215418
159	0.420289397
160	0.4199637523
161	0.4197585019
162	0.4194854653
163	0.4194092922
164	0.4192080702
165	0.4188304067
166	0.4186925227
167	0.4184707755
168	0.4180817166
169	0.4177956156
170	0.4175388851
171	0.4172942792
172	0.4170148995
173	0.4167079278
174	0.4165223253
175	0.4163326149
176	0.4161047578
177	0.4157322468
178	0.415488963
179	0.4151314566
180	0.4147882432
181	0.4143357528
182	0.4140709535
183	0.4137530739
184	0.4135027671
185	0.4133775408
186	0.4132158586
187	0.4129671362
188	0.4126365804
189	0.4123756066
190	0.4121388321
191	0.4119530207
192	0.411857325
193	0.4115603613
194	0.4112429417
195	0.4108728883
196	0.410599234
197	0.410189287
198	0.4099008079
199	0.4096838828
200	0.4093741263
201	0.4091314753
202	0.4088318025
203	0.4086287542
204	0.4084486496
205	0.4082891523
206	0.4080429773
207	0.4077374035
208	0.4074786793
209	0.4072107002
210	0.4068607418
211	0.4066560274
212	0.4062357788
213	0.4060749041
214	0.4056706213
215	0.4054815709
216	0.4051711353
217	0.4048491829
218	0.4046687551
219	0.4043346339
220	0.4041710161
221	0.4037042137
222	0.4034656095
223	0.4029744215
224	0.4025753628
225	0.4024818633
226	0.4022732347
227	0.4018301786
228	0.4014615856
229	0.4012445517
230	0.4007448492
231	0.4005060965
232	0.4003264028
233	0.3998710877
234	0.3995660029
235	0.3992138741
236	0.3989009069
237	0.3985442411
238	0.3982172289
239	0.3978359762
240	0.3974044398
241	0.397070903
242	0.3967082145
243	0.3963875926
244	0.3959815649
245	0.3955628814
246	0.395333411
247	0.3950019102
248	0.3949264867
249	0.3947212812
250	0.394407752
