iter	Logloss
0	0.6918841994
1	0.6906414802
2	0.6893826406
3	0.6880954915
4	0.6870081725
5	0.6856273071
6	0.6844037543
7	0.6831081026
8	0.6818422718
9	0.6805632404
10	0.6794672089
11	0.6782969761
12	0.6771165548
13	0.6760000669
14	0.6748725972
15	0.6736949127
16	0.6725410589
17	0.6715836672
18	0.6704380668
19	0.6693508226
20	0.6684442044
21	0.6671571195
22	0.6659464358
23	0.6647592313
24	0.6636015312
25	0.662574546
26	0.6611527396
27	0.6602608825
28	0.6590785343
29	0.6579780088
30	0.6573055064
31	0.6562643414
32	0.6553031465
33	0.6541239783
34	0.6529208891
35	0.6519859035
36	0.6509261538
37	0.649772554
38	0.6486486373
39	0.6475046846
40	0.6466956848
41	0.6460338988
42	0.6449831681
43	0.6438980026
44	0.6429158996
45	0.6418388907
46	0.6407480819
47	0.6396888691
48	0.6386862804
49	0.6379195345
50	0.6369116245
51	0.635980526
52	0.6350223215
53	0.6341573964
54	0.633191206
55	0.6320253182
56	0.6310061407
57	0.6299915084
58	0.6294074941
59	0.6283917223
60	0.6274577796
61	0.6264429438
62	0.625475934
63	0.6244813158
64	0.6234031666
65	0.6225399382
66	0.6218022068
67	0.6207800065
68	0.6196322913
69	0.618989488
70	0.618023682
71	0.6171343736
72	0.6160184814
73	0.614991717
74	0.6141062357
75	0.6132799096
76	0.612429725
77	0.6113976457
78	0.6103106158
79	0.6093982173
80	0.6087206965
81	0.6077502715
82	0.6069009336
83	0.6060544034
84	0.605298169
85	0.6043893024
86	0.6034758923
87	0.6025252944
88	0.6016546213
89	0.6009210723
90	0.6001015599
91	0.5990935971
92	0.5982681337
93	0.5976528543
94	0.5967103653
95	0.5959149226
96	0.5951344979
97	0.5941478566
98	0.5933503137
99	0.5923645043
100	0.5916301098
101	0.5907353142
102	0.5898177681
103	0.5889719027
104	0.5882141439
105	0.5874839342
106	0.5866328157
107	0.5858035103
108	0.5851249783
109	0.5842778575
110	0.5836026555
111	0.5830035178
112	0.5823496827
113	0.5817042094
114	0.5808338461
115	0.5800459973
116	0.5792968252
117	0.5785380717
118	0.5778638823
119	0.5769317383
120	0.5760188198
121	0.5752220841
122	0.574393745
123	0.5739752624
124	0.5732683699
125	0.5725714711
126	0.571801873
127	0.5712629828
128	0.570574509
129	0.5699090331
130	0.5691058765
131	0.5682879383
132	0.5676065681
133	0.5669030582
134	0.5662792201
135	0.5656709543
136	0.5647963649
137	0.5641354334
138	0.563498374
139	0.5629347275
140	0.5623410401
141	0.5615686961
142	0.5609830721
143	0.5601954466
144	0.5594624283
145	0.5589138395
146	0.5583089825
147	0.5577601939
148	0.5569950213
149	0.5565115101
150	0.5560616042
151	0.5554299512
152	0.5545880066
153	0.553854332
154	0.5531322369
155	0.5525671426
156	0.5519611243
157	0.5512608623
158	0.5507447959
159	0.5501529136
160	0.5499873573
161	0.5493978789
162	0.5486951884
163	0.5480164921
164	0.5472102787
165	0.5464901677
166	0.5457632381
167	0.545122039
168	0.5444852639
169	0.5438923476
170	0.5432742548
