iter	Passed	Remaining
0	16	67981
1	39	79540
2	63	84283
3	84	84745
4	104	83096
5	122	81581
6	140	80384
7	167	83428
8	193	85746
9	220	87789
10	242	88043
11	266	88433
12	286	87719
13	305	86960
14	326	86703
15	348	86738
16	369	86529
17	389	86256
18	412	86484
19	433	86244
20	456	86404
21	477	86375
22	501	86685
23	521	86456
24	542	86220
25	564	86253
26	588	86601
27	609	86426
28	632	86553
29	653	86533
30	676	86554
31	699	86757
32	722	86857
33	742	86594
34	763	86464
35	784	86392
36	804	86165
37	826	86212
38	849	86303
39	871	86254
40	893	86255
41	915	86236
42	934	86015
43	955	85903
44	976	85830
45	997	85738
46	1019	85705
47	1041	85725
48	1063	85769
49	1085	85770
50	1108	85820
51	1130	85843
52	1153	85940
53	1175	85890
54	1198	85987
55	1220	85964
56	1241	85871
57	1262	85807
58	1283	85709
59	1304	85651
60	1327	85710
61	1347	85589
62	1367	85481
63	1388	85406
64	1410	85416
65	1433	85423
66	1457	85577
67	1481	85662
68	1503	85653
69	1526	85688
70	1549	85773
71	1573	85816
72	1597	85944
73	1621	86040
74	1645	86101
75	1667	86078
76	1690	86102
77	1714	86205
78	1737	86259
79	1762	86372
80	1785	86391
81	1810	86503
82	1830	86400
83	1851	86327
84	1877	86460
85	1901	86521
86	1926	86641
87	1949	86669
88	1972	86678
89	1995	86700
90	2019	86735
91	2041	86738
92	2065	86752
93	2085	86668
94	2109	86706
95	2130	86642
96	2152	86602
97	2176	86663
98	2201	86765
99	2225	86787
100	2247	86773
101	2268	86686
102	2292	86735
103	2315	86742
104	2338	86748
105	2359	86686
106	2382	86692
107	2406	86707
108	2428	86690
109	2469	87321
110	2493	87370
111	2515	87323
112	2537	87275
113	2558	87224
114	2584	87307
115	2607	87297
116	2630	87299
117	2657	87422
118	2684	87539
119	2708	87581
120	2731	87573
121	2755	87583
122	2780	87636
123	2804	87675
124	2831	87776
125	2856	87838
126	2883	87930
127	2909	87997
128	2933	88039
129	2959	88094
130	2982	88075
131	3007	88132
132	3031	88148
133	3055	88143
134	3077	88101
135	3099	88059
136	3123	88081
137	3144	87989
138	3167	87981
139	3191	87994
140	3214	87974
141	3239	88027
142	3266	88091
143	3290	88112
144	3311	88034
145	3332	87958
146	3357	88007
147	3379	87966
148	3404	87987
149	3427	87960
150	3450	87955
151	3473	87921
152	3495	87879
153	3519	87890
154	3542	87868
155	3565	87868
156	3589	87867
157	3612	87835
158	3636	87840
159	3659	87828
160	3684	87849
161	3705	87793
162	3728	87757
163	3752	87778
164	3775	87757
165	3800	87788
166	3824	87783
167	3848	87779
168	3872	87794
169	3895	87755
170	3920	87788
171	3944	87786
172	3967	87768
173	3988	87694
174	4009	87640
175	4033	87640
176	4054	87563
177	4075	87500
178	4098	87488
179	4121	87465
180	4142	87403
181	4169	87457
182	4193	87459
183	4217	87461
184	4239	87425
185	4248	87107
186	4268	87035
187	4292	87028
188	4316	87029
189	4337	86978
190	4359	86932
191	4381	86893
192	4401	86825
193	4420	86731
194	4443	86713
195	4467	86698
196	4488	86646
197	4513	86663
198	4535	86637
199	4559	86629
200	4581	86588
201	4603	86552
202	4629	86585
203	4651	86558
204	4670	86470
205	4694	86460
206	4717	86435
207	4739	86399
208	4762	86386
209	4784	86347
210	4806	86304
211	4829	86298
212	4851	86264
213	4875	86251
214	4894	86165
215	4916	86134
216	4939	86106
217	4963	86104
218	4984	86060
219	5006	86016
220	5027	85962
221	5047	85896
222	5069	85870
223	5092	85837
224	5116	85835
225	5137	85787
226	5159	85764
227	5185	85788
228	5208	85765
229	5229	85718
230	5249	85653
231	5271	85618
232	5294	85590
233	5315	85545
234	5336	85501
235	5359	85479
236	5380	85433
237	5403	85414
238	5427	85412
239	5448	85352
240	5469	85304
241	5494	85318
242	5517	85309
243	5541	85304
244	5565	85300
245	5589	85297
246	5615	85330
247	5639	85314
248	5662	85300
249	5686	85298
250	5711	85312
251	5735	85305
252	5759	85304
253	5782	85287
254	5806	85282
255	5828	85241
256	5850	85204
257	5874	85201
258	5897	85181
259	5921	85180
260	5943	85146
261	5963	85086
262	5985	85052
263	6009	85043
264	6030	84993
265	6051	84954
266	6075	84945
267	6099	84931
268	6121	84905
269	6144	84883
270	6168	84885
271	6190	84849
272	6213	84830
273	6237	84823
274	6259	84786
275	6281	84761
276	6304	84739
277	6325	84684
278	6349	84685
279	6371	84648
280	6394	84625
281	6415	84589
282	6437	84554
283	6459	84524
284	6482	84502
285	6502	84445
286	6525	84428
287	6550	84429
288	6571	84384
289	6593	84355
290	6619	84368
291	6641	84337
292	6666	84339
293	6688	84306
294	6711	84293
295	6733	84259
296	6754	84212
297	6777	84194
298	6802	84195
299	6826	84199
300	6849	84170
