iter	MAPE	RMSE
137	0.1764903744	288542.2203
138	0.1763446674	288182.8266
139	0.1761872857	287585.1389
140	0.1761452301	287273.2111
141	0.1759784504	287118.9434
142	0.1758625763	286870.662
143	0.1755820068	286617.0524
144	0.1753438115	286236.0048
145	0.1750798102	285941.2007
146	0.1749771446	285576.6366
147	0.1747011717	285150.7058
148	0.1745293733	284748.6351
149	0.1743963001	284519.1044
150	0.1743184415	284295.8243
151	0.1741193064	283881.7566
152	0.1740619182	283648.1047
153	0.1738716296	283317.4049
154	0.1737198954	282963.6778
155	0.1734285865	282624.8511
156	0.17327075	282361.2968
157	0.1731597736	282081.6828
158	0.173029426	281883.8188
159	0.1729819532	281666.3162
160	0.1727255675	281084.7511
161	0.1724957025	280952.7009
162	0.1724357885	280803.3484
163	0.1722262599	280604.2972
164	0.1721084221	280325.7333
165	0.172045926	280123.4543
166	0.1718932513	279850.6841
167	0.1715074971	279642.1354
168	0.1714142458	279443.8604
169	0.1711760562	279127.0786
170	0.1709596971	278952.1608
171	0.1707761527	278748.9496
172	0.1707097426	278464.579
173	0.1705360328	278236.9368
174	0.1704355838	278031.3809
175	0.1703884269	277822.388
176	0.1703089076	277629.9789
177	0.1701199248	277338.5787
178	0.1699612261	276953.3447
179	0.1698454545	276751.7133
180	0.1696695156	276371.7292
181	0.1695522766	276119.6795
182	0.1693980915	275787.719
183	0.1692945466	275680.644
184	0.1691924951	275514.6963
185	0.1691923596	275505.1605
186	0.1690799292	275361.5269
187	0.169023089	275110.5379
188	0.1689376232	274964.35
189	0.168860994	274848.4377
190	0.1687565154	274700.0494
191	0.1685029738	274430.4996
192	0.1683038336	274064.7858
193	0.1680966321	273852.7641
194	0.1680003541	273592.3488
195	0.167953702	273483.9638
196	0.1678253791	273084.6237
197	0.1677482805	272784.8642
198	0.1675439093	272438.5267
199	0.1674595441	272151.4241
200	0.1672685254	271685.5787
201	0.1672199287	271583.5083
202	0.1670117967	271307.586
203	0.1669645151	271135.5558
204	0.1669196313	270918.1549
205	0.1667658027	270789.9128
206	0.1665583734	270411.9871
207	0.1664889577	270141.6313
208	0.1664367094	269983.9191
209	0.1663463093	269738.5669
210	0.1663017912	269642.8574
211	0.1662220991	269438.5746
212	0.1661110173	269149.5399
213	0.166059076	268908.8493
214	0.1660574211	268889.0933
215	0.165980234	268729.3584
216	0.1659154903	268489.0647
217	0.1658842198	268293.6078
218	0.1656552722	267996.9768
219	0.1655972904	267827.6435
220	0.1654130909	267577.4317
221	0.1653930139	267472.5104
222	0.1650907488	267235.4133
223	0.1648672623	267108.5669
224	0.1648336577	266916.7318
225	0.164784287	266807.8147
226	0.1645136138	266514.761
227	0.164389369	266363.9945
228	0.1642603125	266188.0799
229	0.1641151791	266061.2201
230	0.1640176356	265856.634
231	0.1639020346	265700.9393
232	0.1638468348	265576.1791
233	0.1636779966	265290.3708
234	0.163497528	265079.4544
235	0.1634393152	264874.442
236	0.1632748281	264590.304
237	0.1631454081	264406.9466
238	0.1629772102	264078.1142
239	0.1629463323	263942.5646
240	0.1627099209	263785.5199
241	0.1625912585	263588.9527
242	0.1624833699	263390.2559
243	0.1624510511	263247.0383
244	0.1623532684	263121.2839
245	0.1622837411	262761.7102
246	0.1622008115	262622.8078
247	0.1621153418	262432.1534
248	0.1620357577	262293.0938
249	0.1618378222	261816.7593
250	0.1618172457	261689.1534
251	0.1617136354	261510.6618
252	0.1614696074	261196.7802
253	0.1614381851	261106.1896
254	0.1613855871	260899.4167
255	0.161360422	260782.4167
256	0.1613071977	260678.0298
257	0.1612214121	260531.567
258	0.1611056319	260389.3447
259	0.1609889994	260190.0381
260	0.1608950238	260019.8311
261	0.1608126336	259925.906
262	0.1607466225	259690.642
263	0.1605846289	259531.279
264	0.1605070562	259216.2023
265	0.1604250224	258934.5156
266	0.1603826012	258743.994
267	0.160367401	258692.7342
268	0.1602273732	258365.8946
269	0.1600853041	258083.7899
270	0.159985295	257804.7785
271	0.1598519729	257573.8474
272	0.1597064682	257296.8629
273	0.1596630427	257203.9324
274	0.1596444292	257058.143
275	0.1595250351	256814.2204
276	0.1594863394	256730.5556
277	0.1594318922	256503.3377
278	0.1593444192	256355.7329
279	0.1592030694	256021.0299
280	0.1591792265	255980.7513
281	0.1590569294	255797.2336
282	0.1589069921	255605.704
283	0.1588046958	255355.4031
284	0.1586488881	255178.3633
285	0.1585163946	255000.1343
286	0.1584380461	254838.4513
287	0.1583695098	254738.9271
288	0.1582496523	254655.259
289	0.1581322638	254458.8911
290	0.1580989994	254386.6675
291	0.1580663479	254207.6538
292	0.1580382521	254073.2563
293	0.1580366932	254053.8293
294	0.1578670239	253855.0063
295	0.157790175	253660.1596
296	0.1575673623	253525.0833
297	0.157468437	253292.9472
298	0.1574387389	253153.3927
299	0.1573649579	253025.8548
300	0.1573095374	252926.792
301	0.1571839687	252820.8117
302	0.1569410401	252564.6625
303	0.1568425411	252488.8901
304	0.1568191304	252458.7699
305	0.1567129473	252372.9953
306	0.1566281325	252220.5636
307	0.1565797365	251993.1475
308	0.1563945367	251832.7516
309	0.1563142171	251651.8883
310	0.1562188571	251550.1727
311	0.1561210178	251388.6557
312	0.1560394724	251327.5782
313	0.1559783427	251202.7856
314	0.1559218069	251065.3435
315	0.1559062837	251022.7849
316	0.1558703567	250860.9272
317	0.1558060408	250667.1867
318	0.1557548938	250522.8724
319	0.1556742188	250292.3123
320	0.155560555	250042.2507
321	0.1554825708	249896.5525
322	0.1553847847	249723.0827
323	0.1553377068	249584.4363
324	0.1553322403	249573.1092
325	0.1552973876	249472.0994
326	0.1551910657	249304.9146
327	0.1551009595	249089.2158
328	0.1549990608	248997.6307
329	0.1548759322	248890.3412
330	0.1547917988	248705.2929
331	0.1546914563	248598.4761
332	0.1546927379	248562.8325
333	0.1545834341	248496.6134
334	0.1543903976	248288.5896
335	0.154314241	248119.2205
336	0.1542825718	248063.5239
337	0.1542480493	247983.7373
338	0.1542281898	247932.0181
339	0.1541642288	247747.969
340	0.1540926356	247549.4538
341	0.1540900445	247537.8669
342	0.1538920155	247415.348
343	0.153869416	247344.2993
344	0.1537973199	247202.7279
345	0.1537368149	247127.0265
346	0.1536641501	246983.2554
347	0.1534938382	246869.2264
348	0.153441139	246789.3795
349	0.1533907757	246651.4505
350	0.1533545909	246411.9313
351	0.1533243684	246345.7144
352	0.1532596668	246163.0702
353	0.1532012528	246021.3261
354	0.1531322268	245941.0562
355	0.1531189522	245826.2413
356	0.1530494315	245767.1322
357	0.152941209	245611.7567
358	0.1529397108	245601.2528
359	0.1529367803	245588.907
360	0.1528657722	245414.1182
361	0.1528041358	245222.4739
362	0.1527609357	245153.5485
363	0.152708816	245038.7702
364	0.152581715	244823.7065
365	0.1525135155	244746.2847
366	0.1523947051	244607.1301
367	0.1523083177	244467.7332
368	0.1522409346	244314.162
369	0.1521802396	244220.3202
370	0.1520021325	244033.5168
371	0.1519579543	243911.8146
372	0.151812652	243722.2998
373	0.1517530921	243588.7972
374	0.1517245493	243479.7475
375	0.1517079877	243346.538
376	0.1516516259	243218.6789
377	0.1516162544	243158.0326
378	0.1516033892	243109.8545
379	0.1515330084	242965.9431
380	0.1515090118	242894.6834
381	0.1513943461	242739.2645
382	0.1513782089	242685.5998
383	0.1513577377	242644.6262
384	0.1512956126	242470.5352
385	0.1511406961	242303.0341
386	0.1511223416	242257.6063
387	0.1510135237	242058.5369
388	0.1509504998	241990.1341
389	0.1509366743	241929.4462
390	0.1509242168	241823.9998
391	0.1509134008	241718.3887
392	0.15086255	241622.8413
393	0.1508058428	241540.7803
394	0.1507481205	241454.9617
395	0.1506833366	241334.6405
396	0.1506800957	241326.4404
397	0.1506359045	241246.7913
398	0.1506330946	241219.9015
399	0.1505295736	241089.466
400	0.1504921112	241012.9127
401	0.1504483376	240886.2891
402	0.1504380649	240864.086
403	0.1502779478	240694.3121
404	0.1502757579	240685.5516
405	0.1502324034	240579.3333
406	0.1501766669	240504.8229
407	0.1501000424	240315.7319
408	0.1500125736	240179.8092
409	0.149989364	240048.487
410	0.1499385214	239948.672
411	0.149797666	239754.0639
412	0.1497207808	239698.5271
413	0.1497026965	239599.0627
414	0.1496829957	239517.975
415	0.149628661	239362.4423
416	0.1496000108	239298.3377
417	0.1495299947	239209.3578
418	0.1494197617	239068.4968
419	0.1493145231	238949.5037
420	0.1492720399	238838.6589
421	0.1490880784	238681.0338
422	0.1490360327	238559.603
423	0.1489928691	238453.2983
424	0.1488263818	238299.822
425	0.1487395153	238223.2066
426	0.1487372053	238196.5223
427	0.1486854394	238088.0705
428	0.1486821945	238052.976
429	0.1486572382	237980.959
430	0.1486151986	237908.4364
431	0.1485531002	237692.7415
432	0.1484842621	237577.6715
433	0.1484628537	237509.7951
434	0.1483840111	237440.7332
435	0.1482821006	237325.8028
436	0.1482491707	237255.7663
437	0.1481845068	237187.2487
438	0.1481891859	237160.8785
439	0.1481290263	237034.1157
440	0.1481100753	237007.8055
441	0.147949819	236884.1038
442	0.1478898621	236816.0996
443	0.1478352301	236676.3272
444	0.1478246512	236633.1039
445	0.1478098184	236565.9119
446	0.147792275	236465.2108
447	0.1477398604	236373.0416
448	0.1477050306	236249.3236
449	0.1477018549	236238.2349
450	0.1476097286	236130.8885
451	0.1475586705	236046.5324
452	0.1474619422	235940.8014
453	0.1473627935	235811.4181
454	0.1472961392	235686.2332
455	0.1472401573	235580.0671
456	0.1471779177	235425.1107
457	0.1471133977	235244.4054
458	0.1470381644	235079.3733
459	0.146990058	234977.445
460	0.1469328181	234852.6341
461	0.1468809614	234752.8093
462	0.1468509094	234598.8166
463	0.1467400832	234444.1718
464	0.1466983484	234385.1325
465	0.1466580823	234261.7859
466	0.1466334434	234222.4744
467	0.1466145885	234172.6199
468	0.1465802761	234082.8542
469	0.146559165	234029.094
470	0.1465294157	233934.4364
471	0.1464927576	233881.6364
472	0.146480908	233852.8116
473	0.1464293609	233735.5404
474	0.1463396837	233633.9537
475	0.1463173514	233542.8575
476	0.1462922656	233478.3141
477	0.146290136	233472.6565
478	0.1461971885	233325.0803
479	0.1461543464	233242.7893
480	0.1461531053	233232.1176
481	0.146103225	233155.8823
482	0.146042337	233061.8545
483	0.146027046	232970.1447
484	0.1459939706	232899.0168
485	0.145959819	232859.3401
486	0.1459492089	232801.2828
487	0.1458721942	232697.9285
488	0.1457770054	232599.5165
489	0.1457333622	232459.7681
490	0.1457222811	232359.8702
491	0.1456916628	232258.2787
492	0.1456445835	232212.9556
493	0.1455904811	232152.1483
494	0.1455810218	232114.695
495	0.145524209	231990.7535
496	0.1454908457	231891.6566
497	0.1454817139	231871.3426
498	0.1454058485	231787.1228
499	0.1453974814	231761.2529
500	0.145390845	231743.3698
501	0.1453875208	231694.86
502	0.1453606995	231627.3651
503	0.1453297696	231543.6859
504	0.1452805455	231504.4301
505	0.1452697882	231438.9716
506	0.1452594899	231378.766
507	0.145192708	231267.9383
508	0.1451172415	231196.2727
509	0.1450765477	231104.1366
510	0.1450424564	231044.4546
511	0.1449897719	230980.3029
512	0.1449562178	230930.002
513	0.1449201847	230795.8781
514	0.1448357017	230634.7081
515	0.1447744497	230525.368
516	0.1447379949	230459.063
517	0.1446129177	230365.3847
518	0.1445619821	230255.192
519	0.1444927438	230166.8556
520	0.1444180842	230098.6734
521	0.1443834244	230042.287
522	0.1443373063	229938.2887
523	0.1443290754	229917.9436
524	0.1442724299	229828.649
525	0.1442723016	229792.8919
526	0.1442170875	229657.2955
527	0.1442034884	229621.7986
528	0.144199016	229589.5078
529	0.1441697403	229514.665
530	0.1441674918	229505.3854
531	0.1441287118	229435.6411
532	0.1440588045	229349.9292
533	0.1440494659	229323.5188
534	0.1439673083	229242.6101
535	0.1439364148	229167.4275
536	0.1439114143	229123.5608
537	0.1438685836	229047.0081
538	0.1438649043	229030.7855
539	0.1438529492	229009.793
540	0.1438494443	229003.533
541	0.1437577392	228937.724
542	0.1437517894	228916.5579
543	0.1437350938	228831.4906
544	0.1437075107	228781.3307
545	0.1436436409	228690.0432
546	0.1435593001	228577.382
547	0.1435226003	228514.0471
548	0.1434899445	228408.0505
549	0.1434529267	228348.3576
550	0.1434078736	228258.1716
551	0.1433425424	228171.7365
552	0.143297617	228064.5726
553	0.1432908554	228044.5902
554	0.1432519975	227933.6337
555	0.1432239533	227860.6949
556	0.1431359653	227772.5078
557	0.1431274869	227704.4768
558	0.1430875598	227596.7616
559	0.1430530415	227553.965
560	0.1429376939	227396.3731
561	0.1428665241	227297.6382
562	0.142847738	227260.8962
563	0.1427920241	227192.2194
564	0.142726483	227137.5702
565	0.1426952093	227083.2784
566	0.1426542084	226976.8271
567	0.1426063371	226894.4291
568	0.1425437255	226855.9089
569	0.1425229334	226781.8727
570	0.1424887399	226749.8048
571	0.1424606172	226714.7995
572	0.1424291608	226617.5402
573	0.1423510262	226500.5357
574	0.1423121063	226447.1381
575	0.142258108	226359.5582
576	0.142213658	226248.5991
577	0.142203232	226199.0688
578	0.1421848162	226161.0419
579	0.1421578065	226078.7541
580	0.1421556041	226053.862
581	0.1420776417	225916.6055
582	0.1420836158	225906.3738
583	0.1420625556	225869.8777
584	0.1420195529	225807.2434
585	0.1419279176	225739.3271
586	0.1419042649	225680.4399
587	0.141893718	225641.5367
588	0.1418286927	225521.23
589	0.1418219132	225478.2017
590	0.1417995726	225419.8907
591	0.1417742717	225360.1175
592	0.1417634618	225326.4559
593	0.1417607191	225321.2436
594	0.1417341466	225237.7614
595	0.1417232361	225215.0996
596	0.1417047486	225132.7444
597	0.1416574202	225026.8999
598	0.1416354623	224969.056
599	0.1416191989	224938.0648
600	0.1415301278	224837.5954
601	0.1415176173	224815.3434
602	0.1415109364	224795.9643
603	0.1414198379	224627.6727
604	0.1413096105	224486.45
605	0.141281199	224360.0444
606	0.1412671286	224322.7754
607	0.1412641277	224312.4551
608	0.1411929645	224220.1552
609	0.1411556514	224171.3836
610	0.141115612	224097.4866
611	0.1410810551	224050.0554
612	0.141050002	223957.334
613	0.1409617915	223901.2671
614	0.1409531747	223885.1144
615	0.1409288891	223831.2422
616	0.1408782189	223726.9215
617	0.1408608118	223648.2386
618	0.1408581173	223614.9444
619	0.1408176038	223578.6865
620	0.1407476441	223509.409
621	0.140714359	223435.2576
622	0.1407047623	223401.0215
623	0.1406893783	223334.5179
624	0.1406629547	223204.2005
625	0.1406230057	223148.4447
626	0.1406151624	223134.9954
627	0.1406104902	223105.3202
628	0.1405821322	222995.5851
629	0.1405640228	222937.2041
630	0.1405295162	222840.7995
631	0.140504416	222800.3497
632	0.1404328588	222724.8973
633	0.1403887862	222661.6248
634	0.1403583281	222595.1352
635	0.1403379347	222536.9881
636	0.1402812641	222472.9748
637	0.1402282507	222387.76
638	0.1402256508	222381.8692
639	0.1401973181	222357.634
640	0.1401570314	222231.6352
641	0.140144211	222187.4718
642	0.1401265031	222141.8401
643	0.1401198341	222111.9134
644	0.1400611139	222056.0301
645	0.1399664063	221908.727
646	0.1398999251	221804.5355
647	0.1398786885	221743.5126
648	0.1398647674	221697.6831
649	0.139821278	221635.4621
650	0.1397870105	221529.3889
651	0.1397692081	221462.7874
652	0.139739777	221378.6792
653	0.1396753802	221309.8033
654	0.1396496939	221268.8664
655	0.1396498459	221262.3661
656	0.1395927391	221135.8693
657	0.1395033105	221022.5389
658	0.1394150705	220897.9579
659	0.1393581884	220810.4182
660	0.1393134952	220733.0789
661	0.1392579534	220674.4361
662	0.1392521267	220661.236
663	0.1392318952	220632.922
664	0.1392082735	220558.4108
665	0.1391919516	220543.5203
666	0.139171189	220489.0819
667	0.1391536231	220401.5278
668	0.1390712302	220336.4074
669	0.1390671587	220311.7834
670	0.1390365078	220254.8034
671	0.1390085607	220181.6509
672	0.1389502062	220123.9078
673	0.1389050508	220014.1032
674	0.1389086159	219990.9677
675	0.1388482524	219902.0515
676	0.1388334489	219850.4973
677	0.1388312256	219844.8808
678	0.1387895014	219777.2072
679	0.1387528516	219737.0527
680	0.138719007	219640.9801
681	0.1387050033	219624.8917
682	0.1386645748	219533.927
683	0.138615083	219464.9083
684	0.1385979696	219422.6068
685	0.1385177739	219354.0644
686	0.1385162292	219345.354
687	0.1384600005	219279.2178
688	0.138425104	219181.5787
689	0.1383619297	219080.5005
690	0.1383436049	219059.3937
691	0.1383312035	219045.3658
692	0.1383296628	219039.468
693	0.1382830655	218954.2609
694	0.1382455281	218884.7922
695	0.138212732	218837.7104
696	0.1381817815	218802.8238
697	0.1381499545	218740.6167
698	0.1381096894	218683.9523
699	0.1381070992	218679.7286
700	0.1380689264	218618.7131
701	0.1380527425	218585.7942
702	0.1380342766	218529.8388
703	0.1380234859	218482.4892
704	0.1380156869	218469.3826
705	0.137984284	218398.3981
706	0.137968569	218311.3423
707	0.1379398745	218235.5637
708	0.1378895858	218181.1375
709	0.1378597301	218135.9726
710	0.137839141	218074.0453
711	0.1378345276	218065.9798
712	0.1378265268	218059.3143
713	0.1378187027	218013.7832
714	0.1377774742	217966.5594
715	0.1377416822	217893.3281
716	0.1377123754	217851.7586
717	0.1376782127	217756.8907
718	0.1376620552	217704.2785
719	0.1376248515	217651.8489
720	0.1375854777	217565.6275
721	0.1375520689	217492.7424
722	0.1375448841	217453.279
723	0.1375246482	217403.5072
724	0.1375088899	217388.5827
725	0.137502987	217352.0986
726	0.1375024541	217349.119
727	0.1373945119	217264.9452
728	0.1373616387	217193.5758
729	0.137351645	217147.9816
730	0.1373312943	217076.4666
731	0.1373040864	216978.0904
732	0.1372303032	216903.8793
733	0.1371936564	216840.2471
734	0.1371756615	216758.8889
735	0.1371450698	216714.5476
736	0.1371055021	216619.4125
737	0.1370669647	216582.2597
738	0.1370177739	216537.5022
739	0.1370027573	216518.1035
740	0.1369839209	216479.8736
741	0.1369812611	216473.8666
742	0.1369711881	216439.0064
743	0.1369199309	216331.3587
744	0.1368948898	216278.4937
745	0.1368702037	216232.6571
746	0.1368410321	216166.5204
747	0.1368003772	216115.5295
748	0.136736101	216021.6877
749	0.1367206889	215995.42
750	0.1366815823	215930.8649
751	0.1366586269	215892.2998
752	0.1366365696	215844.0185
753	0.1366221839	215766.2873
754	0.1365920237	215716.6609
755	0.1365708645	215676.7967
756	0.1364990112	215624.1322
757	0.1364967079	215617.9272
758	0.1364598277	215560.6398
759	0.1364360031	215535.9472
760	0.1364288572	215504.8105
761	0.1363881387	215443.7247
762	0.1363102683	215364.649
763	0.1362967883	215341.115
764	0.1362855205	215311.8319
765	0.1362682277	215263.9424
766	0.1362364095	215164.2793
767	0.1362351363	215157.2556
768	0.1361704431	215078.9334
769	0.1361280174	215007.3384
770	0.1361110004	214981.6741
771	0.1360916898	214945.8414
772	0.1360731937	214908.6161
773	0.1360286412	214819.9558
774	0.1360214329	214762.459
775	0.1359919713	214704.2426
776	0.1359410086	214631.7404
777	0.1359120505	214564.977
778	0.135906233	214533.1229
779	0.135887544	214442.1088
780	0.1358817379	214423.497
781	0.1358533008	214384.0298
782	0.1358415825	214366.4325
783	0.1357895144	214311.4772
784	0.1357602136	214195.6671
785	0.1357428152	214126.0345
786	0.1357011206	214062.2171
787	0.1356868626	214006.7361
788	0.1356498488	213973.3909
789	0.1356295491	213938.6007
790	0.1355798994	213804.704
791	0.1355379213	213749.243
792	0.1355098994	213688.9902
793	0.1354548581	213645.6066
794	0.1354241124	213561.7514
795	0.1353597577	213473.7305
796	0.1353368392	213417.8713
797	0.1353125989	213392.3006
798	0.1352919102	213362.2078
799	0.1352644512	213331.8414
800	0.1352509575	213309.1702
801	0.1352169521	213245.4859
802	0.1351929803	213197.235
803	0.1351529988	213161.6592
804	0.1351518019	213156.706
805	0.1351340351	213037.5857
806	0.135122046	213018.7713
807	0.1350750064	212893.1889
808	0.1350538755	212821.8395
809	0.1350253858	212760.6659
810	0.135004698	212729.0096
811	0.1349570296	212639.5485
812	0.1349378778	212564.1279
813	0.1348980459	212523.9207
814	0.1348864184	212487.3099
815	0.134875227	212416.2412
816	0.1348561411	212368.5326
817	0.1348152676	212325.3649
818	0.1347699737	212214.223
819	0.1347335869	212098.2275
820	0.1347035973	212054.4872
821	0.1346978773	212018.4438
822	0.1346088807	211953.7796
823	0.134555508	211908.0391
824	0.1345480317	211885.163
825	0.1344975031	211772.7468
826	0.1344922658	211756.3334
827	0.1344544955	211675.9493
828	0.1344392615	211641.0705
829	0.1344354436	211629.791
830	0.1344044909	211577.3718
831	0.1343972802	211553.7984
832	0.1343831922	211525.194
833	0.1343824337	211520.6098
834	0.1343617572	211486.7402
835	0.1343380741	211425.6915
836	0.1342478839	211347.7323
837	0.1342347427	211276.083
838	0.1341872912	211204.1808
839	0.1341628564	211143.6463
840	0.1341213666	211073.8214
841	0.1340725306	210962.7186
842	0.134058389	210928.5033
843	0.1340294299	210857.0611
844	0.1340270276	210845.6915
845	0.134012133	210791.9076
846	0.1340118114	210728.8588
847	0.1339798202	210662.3799
848	0.1339611485	210636.1355
849	0.1339190262	210568.4619
850	0.133905032	210545.9643
851	0.1338729583	210440.8049
852	0.1338534251	210416.6425
853	0.1338269779	210307.2535
854	0.1337147524	210217.637
855	0.1337136081	210212.3181
856	0.1337057943	210172.8246
857	0.1336955055	210158.7408
858	0.1336769077	210104.217
859	0.1336730076	210074.6588
860	0.1336686503	210046.3392
861	0.1336293344	210000.894
862	0.1335853795	209880.1444
863	0.1335616377	209842.5253
864	0.1335415561	209814.125
865	0.1334710395	209760.4932
866	0.1334446829	209674.2544
867	0.1334291372	209632.8757
868	0.1333807766	209573.8092
869	0.1333404274	209522.4738
870	0.1333194385	209435.3916
871	0.1333056585	209422.8584
872	0.1332649065	209364.6419
873	0.1332243589	209286.9614
874	0.1331764577	209246.6543
875	0.1331388797	209189.3783
876	0.1330888979	209117.6823
877	0.1330789694	209089.3325
878	0.1330607074	209060.0328
879	0.1330398849	209034.3342
880	0.1330172012	208954.4566
881	0.1329911977	208912.5822
882	0.1329804616	208871.2172
883	0.1329602942	208797.7463
884	0.1329205293	208749.3087
885	0.1329047552	208706.3796
886	0.1328867032	208664.6297
887	0.1328575974	208566.5324
888	0.1328109351	208452.079
889	0.1327623498	208342.669
890	0.132742935	208285.8075
891	0.1327406272	208271.5315
892	0.1327109877	208219.5389
893	0.1326524329	208116.8853
894	0.132644023	208095.8189
895	0.1325916882	207988.2523
896	0.1325755688	207964.6346
897	0.1325494161	207887.5267
898	0.1325255112	207855.1736
899	0.1324950007	207798.1043
900	0.1324703078	207738.6598
901	0.1324649265	207727.113
902	0.1324540189	207708.4468
903	0.1324524803	207686.1028
904	0.1324402481	207672.3677
905	0.1324105775	207653.025
906	0.1324056746	207626.9831
907	0.1323828517	207611.7801
908	0.1323219552	207543.2013
909	0.1323001325	207527.6216
910	0.1322759902	207419.9982
911	0.1322588241	207379.1206
912	0.132241264	207342.0081
913	0.1322144473	207289.3428
914	0.1321978972	207262.6163
915	0.1321461175	207188.118
916	0.1321261403	207146.7358
917	0.1321009262	207087.5683
918	0.132055447	207054.8987
919	0.1320466515	207026.656
920	0.1320257661	206979.7351
921	0.1320168056	206955.4464
922	0.1319785457	206875.609
923	0.1319233838	206762.3022
924	0.1319029789	206726.2695
925	0.1319018848	206717.337
926	0.1318779589	206692.318
927	0.131861049	206659.5173
928	0.131838064	206622.9232
929	0.1318309766	206611.8397
930	0.1318224153	206583.1123
931	0.1317970355	206512.5322
932	0.1317665619	206463.0781
933	0.1317300022	206383.514
934	0.1317120105	206334.0577
935	0.1317007384	206317.1644
936	0.1316665735	206244.6012
937	0.1316375245	206183.1032
938	0.131592008	206113.9629
939	0.1315581035	206050.5335
940	0.1315407919	205986.9413
941	0.1315371696	205971.9751
942	0.1315219074	205934.6265
943	0.1314880438	205869.1227
944	0.1314558823	205807.4995
