iter	MAPE	RMSE
441	0.1473461826	239076.4879
442	0.1473029124	239022.1464
443	0.1472998172	239005.3534
444	0.1472567897	238937.1612
445	0.1472334932	238857.7188
446	0.1471725608	238738.9177
447	0.1470796863	238609.1173
448	0.1470779	238599.8757
449	0.1469465266	238444.4468
450	0.1469228064	238363.6598
451	0.1469083325	238340.6322
452	0.1468376552	238232.5899
453	0.1468032508	238153.1661
454	0.1467537181	238096.0287
455	0.1467461892	238043.0005
456	0.1466769591	237998.1569
457	0.1465898908	237894.6426
458	0.1465626292	237849.386
459	0.1465380737	237755.8325
460	0.1464974745	237650.5646
461	0.1464685294	237618.8013
462	0.1464245129	237548.0855
463	0.1463097435	237392.7103
464	0.1462825309	237342.9517
465	0.146241808	237297.6988
466	0.146229664	237213.572
467	0.1461892977	237129.2972
468	0.1461199543	236977.6503
469	0.1460918824	236922.7825
470	0.1460274476	236820.8134
471	0.1460267705	236806.6991
472	0.1459664654	236652.7747
473	0.1459310572	236586.1632
474	0.1458557935	236537.5982
475	0.1458009236	236451.3161
476	0.1457991231	236416.4868
477	0.1457337773	236330.4805
478	0.1456796001	236195.7152
479	0.1456396312	236135.6735
480	0.1456120082	236026.6608
481	0.1455751998	235953.8721
482	0.1455312704	235857.4393
483	0.145518414	235818.5009
484	0.1454715221	235746.0674
485	0.1454439021	235633.7172
486	0.1453623609	235510.246
487	0.1453492478	235469.6657
488	0.1453318725	235424.9721
489	0.1453295442	235417.2776
490	0.1452588759	235334.875
491	0.1452231894	235270.9088
492	0.145188257	235099.1239
493	0.1451430657	235003.3993
494	0.1451096924	234924.1886
495	0.1450621487	234813.8638
496	0.1450081474	234743.2264
497	0.1449076701	234640.6117
498	0.1448699948	234573.9621
499	0.1448382658	234480.3384
500	0.1448116062	234438.9605
501	0.1447864478	234360.5249
502	0.144710661	234150.155
503	0.1446721666	234069.5628
504	0.1445970552	234019.1905
505	0.1445006156	233886.4331
506	0.1444990155	233878.2211
507	0.1444822194	233842.3565
508	0.144471929	233806.237
509	0.1444154046	233609.5849
510	0.144406851	233594.5742
511	0.1443591501	233465.018
512	0.1443187921	233362.1845
513	0.1442936744	233269.2133
514	0.1442304133	233143.1948
515	0.1441794747	233037.597
516	0.1441228163	232831.9523
517	0.1440430338	232730.3606
518	0.1440270703	232685.2608
519	0.1440252059	232658.4581
520	0.1440074304	232637.5617
521	0.1439507193	232591.1174
522	0.1439188613	232531.7059
523	0.1438133276	232323.9108
524	0.1437640338	232180.7583
525	0.1437081917	232020.6755
526	0.1436451625	231943.4014
527	0.1436176255	231865.6321
528	0.1435978716	231802.8681
529	0.1435764966	231728.2365
530	0.1435685664	231665.3869
531	0.1435439692	231601.1564
532	0.143506256	231515.4683
533	0.1434595464	231468.6131
534	0.1434507453	231408.3624
535	0.1433544192	231317.2187
536	0.1432992834	231276.1605
537	0.1432372632	231113.3457
538	0.1432034053	230990.5214
539	0.143168918	230928.3207
540	0.1430958962	230813.1958
541	0.1430833545	230781.6657
542	0.1430824831	230745.9992
543	0.1430238764	230612.7413
544	0.1429621588	230497.656
545	0.1429339311	230447.7764
546	0.1429052221	230408.1766
547	0.1428636004	230369.396
548	0.142813445	230295.614
549	0.1427653021	230232.3352
550	0.1427392961	230166.2474
551	0.1426888501	230080.6381
552	0.1425826918	229926.8404
553	0.1425469758	229841.7149
554	0.1425076898	229757.3932
555	0.142493707	229695.018
556	0.1424739802	229644.0762
557	0.1424641322	229610.7409
558	0.1424599177	229595.9553
559	0.142455512	229586.3981
560	0.1424225026	229520.4264
561	0.1424005924	229493.9312
562	0.1423595443	229346.5046
563	0.1423268549	229285.8868
564	0.142315367	229252.5339
565	0.1422552645	229158.2164
566	0.142153846	229038.7443
567	0.1421409072	228975.0248
568	0.1421074413	228937.5855
569	0.1420897841	228795.3332
570	0.142043026	228681.454
571	0.1420359997	228654.8123
572	0.1420014372	228595.0424
573	0.141963276	228533.947
574	0.1418856847	228416.9976
575	0.1418664356	228389.6346
576	0.1417039986	228286.2767
577	0.1416019841	228176.8719
578	0.1415764379	228113.9454
579	0.1415600751	228070.6517
580	0.1415587737	228049.266
581	0.1415296025	228017.1237
582	0.141494371	227941.6219
583	0.1414916251	227937.3638
584	0.1414229283	227838.4331
585	0.1413936357	227796.6105
586	0.1413202618	227708.8936
587	0.1412580183	227663.8259
588	0.1412423913	227616.6409
589	0.1412093143	227569.623
590	0.1411777115	227478.6734
591	0.141122923	227392.1762
592	0.1411174226	227352.542
593	0.1411089987	227322.6269
594	0.141106577	227316.4431
595	0.1410720821	227221.752
596	0.1410256652	227150.3788
597	0.1410228621	227144.3946
598	0.141001033	227107.5784
599	0.1409741844	227059.5151
600	0.1408728068	226957.2578
601	0.1408427868	226897.2147
602	0.1408303209	226869.319
603	0.1407999803	226836.0413
604	0.1407556251	226793.7932
605	0.1407502075	226717.9504
606	0.1407266805	226658.0623
607	0.140658459	226561.7252
608	0.1406528495	226549.812
609	0.140576094	226444.073
610	0.1405647843	226417.3819
611	0.1405299787	226327.888
612	0.1404974786	226230.0981
613	0.1404424181	226162.2207
614	0.1404301732	226095.2432
615	0.1404138791	226042.3017
616	0.1403667789	225975.0047
617	0.1403539747	225959.8344
618	0.1403463491	225931.9221
619	0.1403202344	225867.3223
620	0.1403171775	225845.1529
621	0.140300999	225816.4782
622	0.1402819842	225775.5046
623	0.1402766032	225761.7092
624	0.1401977686	225707.7818
625	0.1401895979	225665.9438
626	0.1401538149	225589.0858
627	0.1401422853	225543.2155
628	0.1401170211	225514.3377
629	0.1400922495	225437.1096
630	0.1400521011	225368.1469
631	0.139990494	225235.8864
632	0.1399714417	225199.8444
633	0.1399265265	225073.3295
634	0.1398965977	225011.0369
635	0.1398854929	224990.965
636	0.1398717615	224864.071
637	0.1398617766	224844.9862
638	0.1398187913	224781.989
639	0.1397773276	224700.9322
640	0.1397340499	224533.4713
641	0.1396657777	224454.0304
642	0.1396532206	224415.2396
643	0.139632435	224375.7772
644	0.1395762568	224348.7152
645	0.1395024822	224246.0002
646	0.1394692893	224187.5412
647	0.1394559873	224032.859
648	0.1394202751	223926.1614
649	0.1394105793	223908.1297
650	0.139366969	223856.3295
651	0.1393166346	223740.8699
652	0.1392746894	223677.7504
653	0.1392425798	223605.1993
654	0.1392386685	223599.4525
655	0.1391922326	223502.7161
656	0.1391703258	223441.5277
657	0.1391493092	223392.298
658	0.1390969378	223302.3232
659	0.1390684405	223237.5981
660	0.1390197194	223143.4871
661	0.138976761	223105.5947
662	0.1389254821	223009.4018
663	0.1388963871	222939.6454
664	0.1388398311	222848.0887
665	0.1388055317	222776.9349
666	0.1387542958	222705.0385
667	0.1387520948	222622.1046
668	0.1387462438	222600.8712
669	0.1387149159	222556.1796
670	0.1387073444	222515.7647
671	0.1386855517	222435.4737
672	0.1386170669	222354.4027
673	0.1386012879	222311.6878
674	0.13858197	222261.3645
675	0.1385281069	222161.807
676	0.1385272081	222096.057
677	0.1384925969	222067.6475
678	0.1384429771	221977.9266
679	0.1384159542	221917.7853
680	0.1383806496	221833.2921
681	0.1383661067	221797.9312
682	0.1383493318	221753.9615
683	0.1383457453	221743.9776
684	0.138307033	221682.3614
685	0.1383051108	221674.2236
686	0.1382709803	221579.4348
687	0.1382472012	221555.5859
688	0.1382061089	221518.9456
689	0.1381589375	221467.3239
690	0.1381480062	221453.9071
691	0.138120964	221405.3961
692	0.1380755251	221313.0253
693	0.1380560186	221256.1212
694	0.138011986	221175.023
695	0.137977797	221072.3036
696	0.137973124	221059.9708
697	0.1379458528	221009.7752
698	0.1379194151	220974.7988
699	0.1378262955	220873.6761
700	0.1378220462	220837.9365
701	0.1378042927	220782.7109
702	0.1377746201	220724.6412
703	0.1377565407	220687.5816
704	0.1377279457	220604.949
705	0.1376909898	220540.5572
706	0.1376553314	220472.7331
707	0.1376269634	220410.183
708	0.13762343	220400.5995
709	0.1376052249	220376.8763
710	0.1375407319	220205.0731
711	0.1375412428	220199.6774
712	0.1374998363	220118.8288
713	0.1374409053	220024.0278
714	0.1374069948	219950.5584
715	0.1373873817	219910.7732
716	0.1373803372	219851.1775
717	0.1373777053	219840.9528
718	0.1373533947	219771.3291
719	0.137282735	219684.7442
720	0.1372773982	219666.3299
721	0.1372760014	219656.0658
722	0.1372523001	219571.7415
723	0.137251361	219565.0103
724	0.1372323988	219505.6235
725	0.1372056877	219472.4023
726	0.1371844056	219445.1897
727	0.1371412731	219406.0598
728	0.1370769584	219343.6247
729	0.1370314704	219271.4942
730	0.1369826872	219194.1175
731	0.1369812546	219127.9922
732	0.1369395622	219057.1458
733	0.1368798336	218946.3205
734	0.1368482738	218889.0477
735	0.1367956134	218832.4783
736	0.1367807991	218813.5988
737	0.1367170522	218763.8436
738	0.1367147623	218754.4809
739	0.1367049349	218725.4591
740	0.1366586641	218671.9365
741	0.1366561247	218643.97
742	0.1366488584	218634.2658
743	0.1366478584	218627.7499
744	0.1365955792	218498.9542
745	0.1365753469	218445.5514
746	0.1365181274	218408.9908
747	0.1365016884	218377.3847
748	0.136466425	218302.941
749	0.1364158337	218218.1376
750	0.1363954788	218188.8332
751	0.1363550988	218112.4533
752	0.1363251662	218066.372
753	0.1363122657	218048.7488
754	0.1362985678	218026.8609
755	0.1362859987	218009.0129
756	0.1362823736	218003.2524
757	0.1362540148	217966.6065
758	0.1362124394	217885.6592
759	0.1361702516	217852.2429
760	0.1361627799	217837.9649
761	0.1361589328	217827.0169
762	0.1361079453	217722.0785
763	0.1360732367	217673.2508
764	0.1359993724	217540.8866
765	0.1359639074	217478.2761
766	0.1359120167	217425.6797
767	0.1358864662	217384.1098
768	0.1358344607	217263.4228
769	0.1358182996	217237.9626
770	0.1358215911	217216.937
771	0.1357719064	217147.1373
772	0.1357402876	217093.9394
773	0.1357203748	217002.9836
774	0.1356837167	216953.7762
775	0.1356737245	216933.981
776	0.1356505469	216906.5299
777	0.1355978655	216851.6541
778	0.1355571194	216757.3684
779	0.1355259105	216689.2441
780	0.135515894	216678.4892
781	0.1355002517	216644.65
782	0.1354592654	216577.1281
783	0.1354333771	216508.7141
784	0.1354021626	216413.9391
785	0.1353875589	216389.7933
786	0.1353439556	216278.7045
787	0.1353324283	216263.3667
788	0.1353292216	216253.7832
789	0.1352926006	216168.0487
790	0.1352251479	216124.5537
791	0.1351832288	216055.7027
792	0.1351631417	216037.5282
793	0.1351504793	216017.714
794	0.1351121813	215974.2277
795	0.1350644485	215892.258
796	0.1350161533	215779.6066
797	0.1349510393	215679.5029
798	0.1349347726	215620.7611
799	0.1349220808	215564.8086
800	0.1348852431	215500.2973
801	0.1348309916	215355.9616
802	0.1347877282	215261.9927
803	0.1347829104	215253.0147
804	0.1347638813	215229.5092
805	0.1347635094	215222.7137
806	0.1347213054	215144.3649
807	0.1346815298	215120.9265
808	0.1346306141	215014.9515
809	0.1345811609	214993.1606
810	0.1345691985	214965.7875
811	0.1345590648	214918.0229
812	0.1345466871	214861.3783
813	0.1345400933	214857.7808
814	0.1345156448	214740.6134
815	0.1344899207	214714.0888
816	0.1344968858	214701.8731
817	0.1344693081	214627.4843
818	0.1344423459	214568.8749
819	0.1344177808	214522.5211
820	0.1344037733	214503.6638
821	0.1343610977	214431.3225
822	0.1343363837	214369.7031
823	0.1343025895	214323.1173
824	0.1342847147	214255.2571
825	0.1342640362	214200.7144
826	0.134242596	214179.8975
827	0.1342204899	214096.2362
828	0.1342006457	214057.3672
829	0.1341913491	214017.8178
830	0.134172683	213939.9054
831	0.1341567127	213888.3564
832	0.1341005059	213811.0627
833	0.134075848	213710.4608
834	0.1340413694	213653.4176
835	0.1340462695	213639.817
836	0.1340149648	213589.0686
837	0.1339631615	213535.8146
838	0.1339613261	213525.7148
839	0.133943264	213496.3955
840	0.1339145613	213448.9868
841	0.1339027599	213388.6958
842	0.133880852	213335.4522
843	0.133862528	213298.6904
844	0.133835058	213274.006
845	0.1338001431	213144.2826
846	0.1337508571	213091.4832
847	0.1337079035	213033.1207
848	0.1337057708	213018.8199
849	0.1336934169	212975.9475
850	0.133675407	212958.2359
851	0.1336590137	212930.0607
852	0.1336488109	212898.5307
853	0.1336491261	212872.9104
854	0.1336272172	212829.4411
855	0.1336184524	212810.0416
856	0.133617362	212796.1606
857	0.133605777	212706.3184
858	0.1335928842	212678.3713
859	0.1335880105	212651.6132
860	0.1335485331	212583.8638
861	0.1334984639	212458.1535
862	0.1334370578	212373.26
863	0.1333894667	212325.9257
864	0.1333859803	212322.5218
865	0.1333498666	212236.5608
866	0.1333378619	212205.5665
867	0.1333111548	212160.0145
868	0.1332905047	212116.53
869	0.1332717351	212091.3391
870	0.1332673822	212060.7244
871	0.1332407968	212026.489
872	0.1332274054	212001.2475
873	0.1332119782	211957.5871
874	0.133174252	211866.1105
875	0.1331514296	211768.7518
876	0.133119873	211715.2702
877	0.1331097839	211593.3891
878	0.1331160816	211582.455
879	0.1330903741	211529.8361
880	0.13307642	211509.2399
881	0.1330635086	211491.8628
882	0.1330592334	211461.5005
883	0.1330588729	211449.6046
884	0.1330287905	211378.291
885	0.1330243916	211350.6202
886	0.1329841258	211266.111
887	0.1329307686	211210.796
888	0.1328773492	211179.6642
889	0.1328673089	211146.6895
890	0.1328603423	211118.1989
891	0.1328589932	211109.501
892	0.1328514262	211086.0135
893	0.1327895944	210981.7789
894	0.1327817791	210932.1356
895	0.1327680896	210905.6993
896	0.1327145603	210854.4736
897	0.1326957528	210789.9743
898	0.1326727075	210741.593
899	0.1326470503	210711.8966
900	0.1326387077	210700.7584
901	0.1325907633	210619.2999
902	0.1325577245	210593.5845
903	0.1325426414	210561.0184
904	0.1325088725	210439.899
905	0.1324789171	210396.0401
906	0.1324493863	210350.3644
907	0.1324375735	210312.41
908	0.1324193584	210256.6845
909	0.13237992	210134.6146
910	0.1323782496	210121.9141
911	0.1323561751	210089.4454
912	0.1323511956	210054.4514
913	0.1323481344	210049.1855
914	0.1323103543	209991.9077
915	0.1322520909	209969.4949
916	0.1322452703	209927.6972
917	0.1322395922	209914.0078
918	0.1322358187	209901.0095
919	0.1322020714	209837.6817
920	0.1321971688	209809.6916
921	0.132180164	209749.7668
922	0.1321588716	209707.5068
923	0.1320912488	209637.2044
924	0.1320684742	209593.2644
925	0.1320015476	209512.4048
926	0.1319893303	209488.7009
927	0.1319509116	209430.4246
928	0.1319125477	209358.5873
929	0.131889224	209293.687
930	0.1318642343	209223.6773
931	0.13185062	209159.2268
932	0.1318207588	209137.0723
933	0.1318158787	209125.1579
934	0.1318014859	209085.8875
935	0.1317934169	209053.6623
936	0.1317544063	208942.8301
937	0.1317387163	208908.9113
938	0.1317291989	208872.2583
939	0.1317232893	208849.2269
940	0.1317131055	208829.7875
941	0.1316704494	208773.4893
942	0.1316678442	208771.9145
943	0.1316422323	208755.6416
