iter	Logloss
0	0.6703192851
1	0.6507342597
2	0.6330194802
3	0.6174194624
4	0.6026373902
5	0.5896077803
6	0.5776024445
7	0.5672841999
8	0.5583088069
9	0.5506812212
10	0.5427399534
11	0.5358689811
12	0.5299722416
13	0.524607471
14	0.5197162319
15	0.515941842
16	0.5114268009
17	0.5079542586
18	0.5051062515
19	0.5020899038
20	0.4990055791
21	0.496170692
22	0.4937259827
23	0.4914447277
24	0.4894825403
25	0.48717503
26	0.4856498088
27	0.4835707444
28	0.4819332648
29	0.4805834981
30	0.479258797
31	0.4777835416
32	0.4761606588
33	0.4747346373
34	0.4733853436
35	0.4725402132
36	0.4716269435
37	0.4705629143
38	0.469778877
39	0.4687618655
40	0.4677656568
41	0.4665896013
42	0.4659729523
43	0.4653022228
44	0.4645043321
45	0.4637334476
46	0.4629205517
47	0.4624358599
48	0.4615115707
49	0.4607298156
50	0.4601167514
51	0.4593450862
52	0.4587960335
53	0.4582021743
54	0.4576448929
55	0.4571642019
56	0.4564379317
57	0.4559354965
58	0.4558682058
59	0.4552267652
60	0.4546973494
61	0.454008325
62	0.4534749588
63	0.453083871
64	0.452558974
65	0.4521155774
66	0.4514685421
67	0.451006798
68	0.4504947451
69	0.4501452105
70	0.4498124206
71	0.4491344948
72	0.4485897876
73	0.4482220093
74	0.4475737559
75	0.4471915096
76	0.4467021473
77	0.4462916515
78	0.445835185
79	0.4454971056
80	0.4450800706
81	0.4448311984
82	0.444328427
83	0.4439945841
84	0.4435283223
85	0.4430293387
86	0.4426796055
87	0.4423684924
88	0.4419584563
89	0.4416427851
90	0.4411906279
91	0.4407619159
92	0.4403827756
93	0.4399853069
94	0.4394965175
95	0.4390452218
96	0.4387191136
97	0.4382371603
98	0.4379605215
99	0.4376890079
100	0.4372063924
101	0.4368936734
102	0.4366301526
103	0.4362189792
104	0.4358978674
105	0.4354807249
106	0.4351286234
107	0.4348379668
108	0.4345094669
109	0.4342224392
110	0.4339373457
111	0.4337249578
112	0.4334251271
113	0.4329888955
114	0.4327456976
115	0.4324261857
116	0.4320811251
117	0.431739113
118	0.4310843682
119	0.4309301632
120	0.4306460941
121	0.4302796712
122	0.4300111291
123	0.4298345137
124	0.4294137513
125	0.4290983377
126	0.4289229171
127	0.4286314711
128	0.4281961052
129	0.4278791177
130	0.4274873016
131	0.4271754657
132	0.4269327572
133	0.4267164428
134	0.4264142963
135	0.4261361145
136	0.4259114665
137	0.4256554992
138	0.4254230632
139	0.4251036849
140	0.4248149845
141	0.4246592698
142	0.4245097002
143	0.424229637
144	0.4239017121
145	0.4236192627
146	0.4234309532
147	0.4230510935
148	0.4227749684
149	0.4224531732
150	0.4222205906
151	0.4219935122
152	0.4216008857
153	0.4211691259
154	0.4209751827
155	0.4206030917
156	0.4202306243
157	0.419876748
158	0.419610242
159	0.419357756
160	0.419084632
161	0.418695946
162	0.4184149225
163	0.4181609701
164	0.4178706934
165	0.4175881792
166	0.4174340287
167	0.417265456
168	0.416935602
169	0.4166278183
170	0.4162749915
171	0.416058702
172	0.4157883908
173	0.415513966
174	0.4151844025
175	0.4149409239
176	0.4146505222
177	0.4143887164
178	0.41419417
179	0.4138569844
180	0.4135405313
181	0.4132078519
182	0.4130546434
183	0.4127575347
184	0.4125544619
185	0.4122198062
186	0.4119135237
187	0.4117067171
188	0.4114610691
189	0.4111575332
190	0.4109156644
191	0.4105572509
192	0.4102363428
193	0.4099214121
194	0.4096999245
195	0.4093530439
196	0.4090243553
197	0.4088938748
198	0.4086053518
199	0.4083567091
200	0.4079223302
201	0.4076541558
202	0.4072391683
203	0.4070165428
204	0.4066362082
205	0.4064460099
206	0.4062110085
207	0.4058253558
208	0.405357835
209	0.4050198791
210	0.4045130964
211	0.4042909036
212	0.4038646715
213	0.4035410196
214	0.4034237197
215	0.4031047674
216	0.4030079582
217	0.4026367576
218	0.4022901903
219	0.4021429806
220	0.4018491655
221	0.4015415211
222	0.4011126961
223	0.4008050461
224	0.4004738683
225	0.400127087
226	0.3997594121
227	0.3994430852
228	0.3990675862
229	0.3986760917
230	0.398259114
231	0.3978788244
232	0.397492358
233	0.3971769157
234	0.3970766634
235	0.3967270414
236	0.396569339
237	0.3964366446
238	0.3960962933
239	0.3958564333
240	0.3956824936
241	0.3954505817
242	0.395185993
243	0.3948726811
244	0.3946864204
245	0.3945111965
246	0.3942098509
247	0.3938943063
248	0.3937126744
249	0.3933474903
250	0.3929842753
251	0.3929060958
252	0.3925904084
253	0.3922815945
254	0.3918524051
255	0.3916924227
256	0.3915852579
257	0.3912276784
258	0.3910135768
259	0.3906687687
260	0.390442118
261	0.3903370293
262	0.3902518554
263	0.3900462359
264	0.3900276561
265	0.3897133879
266	0.3895106026
267	0.389270617
268	0.3890583433
269	0.3886257889
270	0.3882147779
271	0.388071519
272	0.3879216341
273	0.3876394344
274	0.3873603062
275	0.3871870497
276	0.3868736562
277	0.386631062
278	0.3862849576
279	0.3859404539
280	0.3857136334
281	0.3855715629
282	0.3853150512
283	0.3852113213
284	0.3849587737
285	0.384810857
286	0.3845340984
287	0.3843609982
288	0.3840310028
289	0.3838265155
290	0.3837171521
291	0.3834092809
292	0.3831618841
293	0.382979197
294	0.3827330352
295	0.3825538711
296	0.3822280839
297	0.3822062979
298	0.3819681255
299	0.3817928746
300	0.3815241189
301	0.3812330565
302	0.3812151587
303	0.3808297251
304	0.3806438479
305	0.380430297
306	0.3802364875
307	0.3799375775
308	0.3796302383
309	0.3794112662
310	0.3791478848
311	0.3788820091
312	0.3786819796
313	0.3783713122
314	0.378189468
315	0.3779229381
316	0.3777177166
317	0.3775611892
318	0.3773137035
319	0.3769539859
320	0.3766403995
321	0.3764426826
322	0.376098413
323	0.3759767555
324	0.375607595
325	0.3754904825
326	0.3750988381
327	0.3748384214
328	0.3746601635
329	0.3744874455
330	0.3742540962
331	0.3740177364
332	0.3737269668
333	0.3734964098
334	0.3732568018
335	0.3729421876
336	0.3726834431
337	0.3723898072
338	0.3721376868
339	0.3717376887
340	0.3716025688
341	0.3714031324
342	0.3711822829
343	0.370925571
344	0.3704985624
345	0.3701518451
346	0.3699263979
347	0.369684614
348	0.3695221693
349	0.3692260864
350	0.3690899556
351	0.3687449348
352	0.3685746531
353	0.3682419091
354	0.3680999959
355	0.3676863896
356	0.367503416
357	0.3671415733
358	0.3669789614
359	0.3668009187
360	0.3665732159
361	0.3662899797
362	0.3660310351
363	0.3658430203
364	0.3656515032
365	0.3654326197
366	0.3651549431
367	0.3649063083
368	0.3647565244
369	0.3645454219
370	0.3643365682
371	0.3640926184
372	0.3638951183
373	0.3635765374
374	0.3633418861
375	0.3631385416
376	0.3630754135
377	0.362887103
378	0.3627109726
379	0.3624648134
380	0.3622309043
381	0.3619536554
382	0.3617587611
383	0.3615836731
384	0.3613222867
385	0.3609705281
386	0.3607528396
387	0.3606653781
388	0.3604266907
389	0.3600957104
390	0.3600773413
391	0.3598051248
392	0.3597291187
393	0.3594152676
394	0.3591631628
395	0.3589998567
396	0.3587762345
397	0.3585975161
398	0.3584666019
399	0.358152553
400	0.3578957252
401	0.3575655577
402	0.3573394364
403	0.3571457141
404	0.356998855
