iter	Passed	Remaining
0	5	2848
1	10	2644
2	15	2594
3	20	2532
4	25	2517
5	30	2504
6	35	2499
7	40	2467
8	44	2441
9	49	2447
10	54	2419
11	58	2392
12	63	2381
13	68	2370
14	72	2348
15	77	2330
16	81	2320
17	86	2308
18	90	2295
19	95	2296
20	100	2282
21	104	2276
22	109	2276
23	114	2262
24	118	2252
25	123	2243
26	128	2249
27	132	2238
28	137	2227
29	141	2217
30	146	2214
31	150	2203
32	155	2195
33	159	2190
34	164	2182
35	168	2177
36	173	2169
37	177	2162
38	182	2153
39	187	2152
40	191	2147
41	196	2143
42	201	2138
43	206	2141
44	211	2137
45	215	2131
46	221	2130
47	226	2129
48	230	2119
49	234	2109
50	238	2097
51	242	2087
52	246	2077
53	250	2066
54	254	2056
55	258	2046
56	262	2038
57	266	2027
58	268	2004
59	272	1994
60	275	1984
61	279	1975
62	283	1966
63	287	1957
64	291	1950
65	295	1942
66	299	1936
67	303	1927
68	307	1922
69	311	1912
70	315	1903
71	318	1894
72	322	1886
73	326	1878
74	329	1869
75	333	1859
76	336	1850
77	340	1841
78	343	1832
79	347	1822
80	350	1814
81	354	1805
82	357	1798
83	361	1790
84	365	1782
85	368	1774
86	372	1766
87	375	1758
88	379	1750
89	382	1742
90	386	1734
91	389	1727
92	392	1719
93	396	1712
94	399	1704
95	403	1697
96	406	1690
97	410	1683
98	413	1676
99	417	1668
100	420	1661
101	424	1654
102	427	1648
103	431	1641
104	435	1636
105	438	1630
106	442	1624
107	445	1618
108	449	1611
109	452	1605
110	456	1599
111	459	1593
112	463	1587
113	467	1581
114	470	1575
115	474	1570
116	477	1564
117	481	1559
118	485	1554
119	489	1548
120	492	1543
121	496	1538
122	499	1531
123	503	1526
124	506	1520
125	510	1514
126	513	1509
127	517	1504
128	521	1499
129	524	1494
130	528	1488
131	532	1483
132	535	1477
133	538	1472
134	542	1466
135	546	1461
136	549	1456
137	553	1450
138	556	1445
139	559	1439
140	563	1435
