iter	Passed	Remaining
411	4028	44855
412	4038	44858
413	4049	44862
414	4060	44864
415	4066	44812
416	4077	44811
417	4088	44815
418	4099	44816
419	4110	44819
420	4114	44749
421	4124	44748
422	4136	44753
423	4146	44755
424	4157	44757
425	4168	44758
426	4179	44758
427	4189	44757
428	4200	44760
429	4212	44765
430	4223	44768
431	4234	44775
432	4243	44759
433	4254	44757
434	4266	44774
435	4277	44775
436	4289	44792
437	4297	44760
438	4307	44757
439	4318	44756
440	4329	44758
441	4340	44763
442	4351	44764
443	4362	44764
444	4373	44767
445	4384	44768
446	4395	44769
447	4401	44719
448	4411	44717
449	4422	44718
450	4433	44715
451	4444	44715
452	4454	44712
453	4465	44710
454	4476	44712
455	4486	44711
456	4497	44712
457	4508	44709
458	4518	44706
459	4524	44657
460	4535	44655
461	4545	44651
462	4556	44650
463	4563	44616
464	4572	44595
465	4583	44597
466	4594	44597
467	4603	44580
468	4614	44577
469	4621	44545
470	4632	44546
471	4643	44548
472	4654	44547
473	4665	44547
474	4676	44549
475	4687	44547
476	4698	44549
477	4709	44549
478	4719	44548
479	4731	44552
480	4739	44524
481	4750	44523
482	4760	44523
483	4771	44523
484	4782	44522
485	4794	44531
486	4805	44534
487	4816	44534
488	4827	44533
489	4838	44532
490	4849	44535
491	4860	44533
492	4869	44518
493	4880	44519
494	4888	44490
495	4899	44487
496	4903	44427
497	4914	44426
498	4925	44427
499	4936	44426
500	4941	44378
501	4953	44387
502	4965	44389
503	4975	44388
504	4987	44393
505	4998	44394
506	5009	44395
507	5015	44352
508	5026	44348
509	5036	44344
510	5047	44343
511	5051	44283
512	5060	44265
513	5071	44259
514	5081	44257
515	5092	44257
516	5103	44257
517	5114	44255
518	5125	44251
519	5132	44219
520	5143	44215
521	5145	44142
522	5156	44139
523	5166	44135
524	5174	44105
525	5184	44099
526	5190	44056
527	5201	44053
528	5211	44049
529	5222	44050
530	5233	44049
531	5244	44044
532	5256	44050
533	5267	44055
534	5280	44072
535	5292	44075
536	5302	44072
537	5313	44068
538	5319	44027
539	5330	44025
540	5341	44023
541	5352	44022
542	5363	44022
543	5374	44024
544	5385	44022
545	5396	44022
546	5407	44023
547	5410	43954
548	5419	43937
549	5429	43933
550	5440	43929
551	5451	43928
552	5462	43926
553	5473	43926
554	5484	43923
555	5491	43893
556	5502	43888
557	5512	43886
558	5523	43883
559	5529	43841
560	5540	43838
561	5551	43837
562	5562	43835
563	5573	43833
564	5584	43832
565	5594	43830
566	5605	43827
567	5616	43824
568	5627	43821
569	5638	43820
570	5649	43817
571	5654	43775
572	5661	43744
573	5672	43738
574	5681	43719
575	5691	43711
576	5701	43707
577	5712	43704
578	5723	43703
579	5732	43685
580	5743	43684
581	5754	43680
582	5763	43664
583	5770	43635
584	5781	43630
585	5791	43625
586	5804	43637
587	5815	43638
588	5821	43598
589	5832	43593
590	5843	43591
591	5854	43589
592	5865	43587
593	5876	43585
594	5886	43583
595	5897	43576
596	5907	43571
597	5918	43567
598	5929	43566
599	5940	43562
600	5950	43557
601	5961	43552
602	5968	43523
603	5976	43494
604	5986	43491
605	5997	43488
606	6008	43484
607	6019	43481
608	6022	43420
609	6032	43414
610	6043	43411
611	6054	43407
612	6065	43406
613	6076	43403
614	6087	43401
615	6098	43402
616	6109	43401
617	6120	43395
618	6125	43355
619	6136	43352
620	6147	43349
621	6155	43323
622	6165	43318
623	6176	43315
624	6187	43310
625	6194	43283
626	6205	43279
627	6216	43276
628	6227	43273
629	6237	43268
630	6249	43273
631	6262	43282
632	6269	43250
633	6281	43256
634	6289	43231
635	6299	43225
636	6310	43220
637	6320	43215
638	6324	43166
639	6332	43139
640	6343	43135
641	6353	43129
642	6364	43126
643	6375	43123
644	6386	43121
645	6397	43118
646	6408	43113
647	6415	43087
648	6425	43080
649	6436	43074
650	6447	43069
651	6457	43065
652	6468	43063
653	6479	43057
654	6485	43019
655	6495	43012
656	6505	43005
657	6516	42999
658	6527	42995
659	6537	42992
660	6548	42989
661	6559	42984
662	6570	42981
663	6581	42977
664	6592	42974
665	6603	42972
666	6609	42936
667	6619	42929
668	6630	42925
669	6641	42920
670	6651	42914
671	6661	42905
672	6665	42858
673	6676	42850
674	6686	42843
675	6697	42837
676	6707	42832
677	6717	42818
678	6728	42816
679	6734	42781
680	6744	42776
681	6750	42741
682	6761	42736
683	6772	42731
684	6781	42717
685	6787	42681
686	6797	42676
687	6803	42640
688	6813	42633
689	6824	42629
690	6835	42628
691	6846	42625
692	6858	42622
693	6868	42619
694	6879	42612
695	6883	42568
696	6894	42564
697	6905	42558
698	6915	42552
699	6926	42549
700	6937	42542
701	6947	42537
702	6958	42533
703	6969	42529
704	6980	42527
705	6991	42522
706	7002	42517
707	7012	42513
708	7024	42513
709	7035	42512
710	7045	42498
711	7056	42495
712	7066	42490
713	7077	42485
714	7088	42481
715	7094	42448
716	7105	42442
717	7116	42438
718	7126	42434
719	7137	42428
720	7148	42423
721	7159	42418
722	7169	42411
723	7180	42405
724	7184	42362
725	7194	42355
726	7202	42330
727	7212	42322
728	7219	42297
729	7230	42292
730	7243	42298
731	7255	42301
732	7267	42305
733	7279	42306
734	7289	42301
735	7295	42267
736	7306	42260
737	7316	42255
738	7326	42241
739	7335	42226
740	7337	42173
741	7347	42166
742	7358	42161
743	7369	42155
744	7379	42150
745	7385	42115
746	7395	42108
747	7404	42092
748	7415	42086
749	7422	42060
750	7431	42047
751	7442	42039
752	7449	42015
753	7460	42010
754	7471	42006
755	7481	42001
756	7492	41994
757	7499	41970
758	7507	41946
759	7517	41942
760	7527	41930
761	7538	41924
762	7548	41920
763	7553	41879
764	7564	41874
765	7573	41864
766	7576	41814
767	7583	41790
768	7594	41784
769	7605	41780
770	7616	41775
771	7627	41771
772	7634	41749
773	7645	41742
774	7655	41737
775	7666	41731
776	7675	41714
777	7684	41700
778	7691	41677
779	7702	41670
780	7711	41656
781	7721	41650
782	7732	41642
783	7736	41602
784	7746	41595
785	7757	41590
786	7768	41587
787	7779	41583
788	7790	41579
789	7801	41575
790	7812	41570
791	7821	41559
792	7828	41530
793	7839	41526
794	7850	41522
795	7861	41519
796	7872	41514
797	7882	41509
798	7893	41502
799	7904	41496
800	7911	41473
801	7922	41467
802	7930	41451
803	7941	41444
804	7952	41439
805	7962	41433
806	7973	41430
807	7984	41426
808	7992	41404
809	8002	41397
810	8013	41391
811	8023	41384
812	8034	41380
813	8045	41375
814	8056	41369
815	8067	41365
816	8078	41359
817	8088	41353
818	8099	41349
819	8110	41346
820	8121	41341
821	8132	41333
822	8142	41326
823	8151	41311
824	8156	41279
825	8166	41269
826	8177	41264
827	8188	41257
828	8193	41225
829	8204	41220
830	8213	41206
831	8224	41202
832	8236	41201
833	8247	41198
834	8259	41197
835	8270	41194
836	8280	41186
837	8291	41179
838	8302	41174
839	8304	41128
840	8315	41122
841	8326	41117
842	8336	41110
843	8347	41105
844	8356	41092
845	8367	41085
846	8377	41078
847	8383	41048
848	8387	41009
849	8398	41002
850	8408	40996
851	8419	40989
852	8429	40983
853	8440	40977
854	8450	40969
855	8461	40962
856	8472	40957
857	8477	40927
858	8488	40920
859	8499	40914
860	8510	40909
861	8520	40904
862	8531	40899
863	8542	40892
864	8553	40886
865	8557	40849
866	8567	40843
867	8573	40814
868	8580	40791
869	8589	40777
870	8600	40771
871	8603	40727
872	8609	40698
873	8619	40690
874	8629	40682
875	8635	40654
876	8646	40648
877	8657	40644
878	8668	40639
879	8679	40634
880	8689	40627
881	8700	40619
882	8710	40613
