iter	Logloss
0	0.6921906795
1	0.6914991022
2	0.6904541924
3	0.6890904692
4	0.6880987495
5	0.6870416584
6	0.6858540027
7	0.6846659828
8	0.6835895916
9	0.6824029606
10	0.6810976542
11	0.6802014496
12	0.6790851413
13	0.6779972955
14	0.6770668447
15	0.6759875669
16	0.6749964796
17	0.6739608565
18	0.6728276273
19	0.6718503561
20	0.6712194646
21	0.6702752488
22	0.6694130508
23	0.6682152204
24	0.667168316
25	0.6664008427
26	0.665161368
27	0.664268053
28	0.6633651316
29	0.6622508395
30	0.6610284547
31	0.6601541536
32	0.659377916
33	0.6584780547
34	0.65732765
35	0.6562601937
36	0.6553017469
37	0.6542207509
38	0.6534147479
39	0.6524407538
40	0.6513959277
41	0.6504876499
42	0.6495387629
43	0.6486059073
44	0.6475313979
45	0.6463823853
46	0.6455811064
47	0.6446272045
48	0.6434382656
49	0.6426044489
50	0.6415184667
51	0.6406987697
52	0.6398231235
53	0.6389973292
54	0.6382044452
55	0.6373194453
56	0.6362607279
57	0.6353421863
58	0.6344717352
59	0.6335728883
60	0.6326173389
61	0.6318227703
62	0.6308719843
63	0.6298948621
64	0.6289738921
65	0.6281610536
66	0.6271673399
67	0.6262344155
68	0.6255347213
69	0.6245840914
70	0.6236222487
71	0.6228733922
72	0.6219499371
73	0.6214636957
74	0.6206943048
75	0.6199497877
76	0.6191520228
77	0.618674762
78	0.6177737186
79	0.616974706
80	0.6160277089
81	0.6152163939
82	0.6147506152
83	0.6138414139
84	0.6130486246
85	0.6119880487
86	0.6112819461
87	0.6103969226
88	0.6097954365
89	0.6087852836
90	0.6079558194
91	0.6070616134
92	0.6065020421
93	0.6058023501
94	0.6051182868
95	0.6043380777
96	0.6036609275
97	0.603037278
98	0.6021427067
99	0.6014002353
100	0.6006045724
101	0.5998412381
102	0.598974997
103	0.5981925874
104	0.5974013617
105	0.5966231558
106	0.595927968
107	0.595274994
108	0.5943409019
109	0.5936196465
110	0.5928350413
111	0.5921442392
112	0.5914043566
113	0.5905686357
114	0.5896889043
115	0.5890659575
116	0.5884958843
117	0.5877625243
118	0.5870615541
119	0.586219504
120	0.5856238934
121	0.5848763071
122	0.5841897262
123	0.5833414245
124	0.5826313965
125	0.5818914424
126	0.5813306535
127	0.5805272205
128	0.5798116951
129	0.5791117107
130	0.5782830253
131	0.5777328354
132	0.5773691142
133	0.5768184328
134	0.5761725089
135	0.5755317713
136	0.575028212
137	0.574437813
138	0.5738684705
139	0.5731748376
140	0.5728248014
141	0.5721139176
142	0.5713020898
143	0.5707140325
144	0.5700551307
145	0.5693400144
146	0.5686501816
147	0.5680660509
148	0.5674812729
149	0.5668505128
150	0.5662205521
151	0.5656937093
152	0.5651570809
153	0.564489989
154	0.5639322349
155	0.563503159
156	0.5629887678
157	0.5623012474
158	0.5616591261
159	0.5611110577
160	0.5604519304
161	0.5598419165
162	0.5592979329
163	0.558693836
164	0.5580831837
165	0.557773386
166	0.5573360739
167	0.5570290274
168	0.5563763798
169	0.5558497651
170	0.5552962316
171	0.5549101809
172	0.5544993406
173	0.5539562095
174	0.5534665602
175	0.5530368354
176	0.5526062136
177	0.552121583
178	0.5515762858
179	0.5508828185
180	0.5505141969
181	0.5499972395
182	0.5493699156
183	0.548772963
184	0.5482689581
185	0.5478116315
186	0.5471460554
187	0.5466788241
188	0.5462153646
189	0.5456355852
190	0.5451200917
191	0.5445685867
192	0.5440271184
193	0.5434968809
194	0.5429225051
195	0.5425470181
196	0.5418513537
197	0.5414719393
198	0.5409552773
199	0.5403895142
200	0.5399418191
201	0.5394205064
202	0.5390174677
203	0.5387594809
204	0.5381243774
205	0.5376131187
206	0.5370308438
207	0.5364615379
208	0.5362097864
209	0.5357285969
210	0.5352421917
211	0.5348448121
212	0.5342904484
213	0.5336521241
214	0.5332129451
215	0.5328835142
216	0.5323168449
217	0.5318881169
218	0.5316482084
219	0.5312437262
220	0.5309073387
221	0.5305514955
222	0.5303158866
223	0.5298064047
224	0.5293207739
225	0.5287381014
226	0.5283489434
227	0.5279321418
228	0.5273832321
229	0.5270351896
230	0.5264125308
231	0.5258573329
232	0.5255527935
233	0.5250456606
234	0.5245978667
235	0.5241042624
236	0.5236755103
237	0.5232128444
238	0.5228625938
239	0.52235346
240	0.5218297176
241	0.5213219818
242	0.5208948452
243	0.5204510488
244	0.520099396
245	0.5196882666
246	0.5192110303
247	0.5188926208
248	0.5185687612
249	0.5181680257
250	0.5176197121
251	0.5170799012
252	0.5166334076
253	0.5160445458
254	0.5157514778
255	0.5153215026
256	0.5148305045
257	0.5143467482
258	0.5138073129
259	0.513195191
260	0.5127282915
261	0.5124708684
262	0.5120131595
263	0.5114988969
264	0.5109431723
265	0.5105787206
266	0.5101505165
267	0.5095908625
268	0.5091435799
269	0.5088081896
270	0.5083647672
271	0.5078180871
272	0.5074085745
273	0.5069893175
274	0.5065723953
275	0.5061337942
276	0.5056438862
277	0.5053980454
278	0.5047455283
279	0.5043787944
280	0.5039117459
281	0.5035495668
282	0.503126554
283	0.5027276139
284	0.50234732
285	0.5020535855
286	0.5017791745
287	0.501467846
288	0.5009380518
289	0.5003700303
290	0.5000431147
291	0.4997372675
292	0.4993391425
293	0.4988811435
294	0.4986852301
295	0.4981939755
296	0.4977977274
297	0.4974533067
298	0.4970895279
299	0.4966920986
300	0.4962742775
301	0.4960073025
302	0.4956133877
303	0.4953897127
304	0.4950444341
305	0.4946788922
306	0.4942808289
307	0.4939385894
308	0.4936318714
309	0.4932554298
310	0.4928910935
311	0.4926306937
312	0.4924081653
313	0.4920269348
314	0.4915620322
315	0.4912317326
316	0.4908942442
317	0.4903952398
318	0.4901054638
319	0.4898247628
320	0.4895137906
321	0.4892582227
322	0.4888481921
323	0.4885251337
324	0.4880908883
325	0.4877403281
326	0.4873955422
327	0.487048174
328	0.4869070701
329	0.4864826531
330	0.4862082735
331	0.4858508844
332	0.4854350753
333	0.4851094475
334	0.4848369224
335	0.4844397259
336	0.4840450993
337	0.4837657498
338	0.4834310322
339	0.4829890825
340	0.4825831598
341	0.4824507728
342	0.4821799536
343	0.4818249942
344	0.481566432
345	0.4811345244
346	0.4807691838
347	0.480327857
348	0.4800380134
349	0.479853057
350	0.479816999
351	0.4794527773
352	0.4792929914
353	0.4789272394
354	0.4786925728
355	0.4783718433
356	0.4780039281
357	0.4777348476
358	0.4774800967
359	0.4771850307
360	0.4768731939
361	0.4766820016
362	0.4763036751
363	0.4760059079
364	0.4757719538
365	0.4754996619
366	0.4753360886
367	0.4749975098
368	0.4746459138
369	0.4742548765
370	0.4739525673
371	0.4736628625
372	0.4733389582
373	0.4731662109
374	0.4728673279
375	0.4726454358
376	0.4723940112
377	0.4721315637
378	0.4718826421
379	0.4716910417
380	0.4713577695
381	0.4711080139
382	0.4707908726
383	0.4704855262
384	0.4702608985
385	0.4700121115
386	0.4697486201
387	0.4694550654
388	0.469162958
389	0.4688599197
390	0.4686444421
391	0.4682342655
392	0.467924193
393	0.4678194141
394	0.4674413726
395	0.467314497
396	0.4671499649
397	0.4668333303
398	0.4666067389
399	0.4662764693
400	0.4661748241
401	0.4658486349
402	0.4656621156
403	0.4652980296
404	0.4650380763
405	0.4648274047
406	0.4645324541
407	0.4642139675
408	0.4641161694
409	0.4637408606
410	0.4634131658
411	0.4630775845
412	0.4627774445
413	0.4624722385
414	0.4622483443
415	0.4621143927
416	0.4618805931
417	0.4616167592
418	0.4614839577
419	0.4611781133
420	0.4610855549
421	0.4607274433
422	0.4604060839
423	0.4601821947
424	0.4599502784
425	0.4595970011
426	0.4592758406
427	0.4590909224
428	0.4588492147
429	0.4585442627
430	0.4583540741
431	0.4581241397
432	0.457876299
433	0.4575750004
434	0.4572426917
435	0.4569745899
436	0.4567332309
437	0.4565878449
438	0.4563460232
439	0.4561796095
440	0.4558659317
441	0.4556005414
442	0.4553550361
443	0.4551511213
444	0.4550146315
445	0.4548034591
446	0.4545207691
447	0.4544306583
448	0.4541639734
449	0.4538951566
450	0.4536650576
451	0.4535237095
452	0.4533843996
453	0.4531660925
454	0.4527734661
455	0.4525229409
456	0.4523899532
457	0.4521552355
458	0.452004181
459	0.451914046
460	0.451754891
461	0.4515257147
462	0.4513378288
463	0.4511694888
464	0.4509354591
465	0.4507697939
466	0.4504996299
467	0.4502627204
468	0.4499896819
469	0.4498294283
470	0.4496532485
471	0.4493700559
472	0.4491636717
473	0.4489785492
474	0.4487852388
475	0.4485028134
476	0.4482610674
477	0.447952764
478	0.4477658053
479	0.4475384121
480	0.4474432406
481	0.4472035466
482	0.4470247946
483	0.4468684434
484	0.4467027611
485	0.4464330603
486	0.4461716716
487	0.4460357039
488	0.4458732766
489	0.4456991025
490	0.4453720677
491	0.4452253534
492	0.4450793619
493	0.4449204956
494	0.4447842243
495	0.444505698
496	0.4444388376
497	0.4442393631
498	0.4438876816
499	0.4437526673
500	0.4436562905
501	0.4434521299
502	0.4432028386
503	0.4430612155
504	0.4428435972
505	0.4425998692
506	0.4424120058
507	0.4423408485
508	0.4422250997
509	0.4420285118
510	0.4419123209
511	0.441849109
512	0.4416943228
513	0.4415220983
514	0.4413444155
515	0.4412058652
516	0.4409571609
517	0.440797064
518	0.4405856952
519	0.4404936581
520	0.440275167
521	0.4402569646
522	0.4399666953
523	0.4396644627
524	0.4395944253
525	0.4395049758
526	0.4394323514
527	0.4392813157
528	0.4390149076
529	0.4388785434
530	0.4387242017
531	0.4385932257
532	0.4383101449
533	0.438064817
534	0.4379153142
535	0.4378057881
536	0.4375860443
537	0.4373648787
538	0.4372672649
539	0.4369866862
540	0.4368436591
541	0.436680626
542	0.4364259671
543	0.4361616399
544	0.4360771612
545	0.435926617
546	0.4358059828
547	0.4357897479
548	0.4357387935
549	0.4355968952
550	0.4354464792
551	0.4352120156
552	0.4349545873
553	0.4347532562
554	0.4345611151
555	0.4344569305
556	0.4342708693
557	0.4340302599
558	0.4339201287
559	0.433827755
560	0.4336769269
561	0.433473635
562	0.4333892363
563	0.4333113108
564	0.4330928485
565	0.4328186028
566	0.4326514931
567	0.4324929753
568	0.432333055
569	0.4321475406
570	0.4320005573
571	0.4319072756
572	0.4318365697
573	0.4317797307
574	0.4316735663
575	0.4314846271
576	0.4313224309
577	0.4311748722
578	0.4310637337
579	0.4309075648
580	0.4307789448
581	0.4305866637
582	0.4303955293
583	0.4303102054
584	0.4301060146
585	0.4299348703
586	0.4297164433
587	0.4295426445
588	0.4295070436
589	0.4293611871
590	0.4291782054
591	0.4290037516
592	0.4289229232
593	0.4288079007
594	0.4286638146
595	0.4286163878
596	0.4284575625
597	0.4282811977
598	0.4281381679
599	0.4280482463
600	0.4278570152
601	0.4276819724
602	0.4276012723
603	0.42754034
604	0.4274595909
605	0.4272484149
606	0.4270759463
607	0.426916935
608	0.4269043918
609	0.4267457873
610	0.4265232554
611	0.4264488626
612	0.4262956265
613	0.4261503234
614	0.4260410999
615	0.4258746437
616	0.4256521994
617	0.4254705952
618	0.4254221918
619	0.425301749
620	0.4251638959
621	0.4251015403
622	0.4249690091
623	0.4247913541
624	0.4247409253
625	0.424678737
626	0.4245526908
627	0.42438287
628	0.4242332116
629	0.4240704631
630	0.4239414196
631	0.4238333378
632	0.4237905057
633	0.4236191774
634	0.4235316228
635	0.4233500791
636	0.4231340658
637	0.4230453805
638	0.4230305669
639	0.4229534314
640	0.4228309299
641	0.4227014185
642	0.4225748348
643	0.4224691197
644	0.4222657888
645	0.422148913
646	0.4220524488
647	0.4219856017
648	0.4218246953
649	0.4217150323
650	0.4216186606
651	0.4214730632
652	0.4213188374
653	0.4212124382
654	0.4211788715
655	0.4211288008
656	0.4210714914
657	0.4209031311
658	0.4206926293
659	0.4205245932
660	0.4204208982
661	0.4202917262
662	0.4200582434
663	0.4199599426
664	0.4198443499
665	0.4197550109
666	0.4196970016
667	0.4195498968
668	0.4193299955
669	0.4191784584
670	0.4190996025
671	0.4189848297
672	0.4189718521
673	0.4188017096
674	0.4186840169
675	0.4185428471
676	0.4183758026
677	0.4183320218
678	0.4181913636
679	0.418152825
680	0.41794355
681	0.4178515881
682	0.4176635316
683	0.4176024462
684	0.4175403522
685	0.4174915205
686	0.4173564523
687	0.4172852314
688	0.4172074174
689	0.4170792566
690	0.4169668664
691	0.4167794147
692	0.4166301874
693	0.4164554393
694	0.4163666876
695	0.4163551386
696	0.4161886962
697	0.416072305
698	0.4159298783
699	0.4158291055
700	0.4157500274
701	0.4156948715
702	0.4155483896
703	0.4154639243
704	0.4152842812
705	0.4151590326
706	0.4150423589
707	0.4149341625
708	0.4148007522
709	0.4146585985
710	0.4145675744
711	0.4144974578
712	0.4144171982
713	0.4142956077
714	0.4141458026
715	0.41411619
716	0.4139463582
717	0.4138547583
718	0.4138018228
719	0.4136560481
720	0.4135796954
721	0.4134946702
722	0.4134567774
723	0.4133635532
724	0.4133417598
725	0.4132100965
726	0.413183083
727	0.4131348444
728	0.4130895583
729	0.4129640854
730	0.4128359679
731	0.4127433452
732	0.4126495309
733	0.4125210188
734	0.4124581361
735	0.4124172866
736	0.4123217795
737	0.4122078378
738	0.4121430947
739	0.4119844366
740	0.4119772052
741	0.4119096595
742	0.4118320836
743	0.4117323756
744	0.411599482
745	0.4115522903
746	0.4114804431
747	0.4114050545
748	0.4112829509
749	0.4112677247
750	0.4111518729
751	0.4110561467
752	0.4110214136
753	0.4109359935
754	0.4108077078
755	0.4106485823
756	0.4105403386
757	0.4104673313
758	0.4104015858
759	0.4103474157
760	0.410259271
761	0.4101885172
762	0.4100403752
763	0.4100208201
764	0.4099403802
765	0.4098958937
766	0.4098894003
767	0.4098581967
768	0.4097717286
769	0.4097035233
770	0.4095970391
771	0.4094527042
772	0.4093923236
773	0.4093014422
774	0.4091204897
775	0.4090271952
776	0.4089481003
777	0.4088529394
778	0.4087965525
779	0.4087195121
780	0.4086247432
781	0.4085291143
782	0.4084425279
783	0.4084229626
784	0.408326472
785	0.4081892213
786	0.4080860673
787	0.4079066866
788	0.4078323711
789	0.4077457996
790	0.4076206294
791	0.4075241126
792	0.4075124624
793	0.4073910061
794	0.4072970626
795	0.4071648187
796	0.4070467267
797	0.4070079909
798	0.4069523158
799	0.4068282793
800	0.4068047576
801	0.4066694793
802	0.4066554147
803	0.4065546751
804	0.4064734591
805	0.406414546
806	0.4062879725
807	0.4062156356
808	0.4061329683
809	0.4060573766
810	0.40597079
811	0.4057886344
812	0.4057174402
813	0.4056001169
814	0.4055188903
815	0.405450024
816	0.405381749
817	0.405304792
818	0.4052478438
819	0.4051757444
820	0.4050923412
821	0.4049878692
822	0.4049356594
823	0.4048983788
824	0.4048836869
825	0.4048357645
826	0.4047191355
827	0.4046311844
828	0.4046182913
829	0.4045443994
830	0.4044716598
831	0.4042986413
832	0.4041934573
833	0.4041267331
834	0.4039898214
835	0.4039339135
836	0.4037267276
837	0.4036260051
838	0.4035498183
839	0.4035450223
840	0.4034490393
841	0.4033350768
