iter	Logloss
0	0.6926784256
1	0.692241295
2	0.6918963685
3	0.6914386695
4	0.6909470029
5	0.6905485028
6	0.6901196277
7	0.6897527014
8	0.6893376524
9	0.6889358869
10	0.6884797441
11	0.6880381959
12	0.6876602439
13	0.6872689393
14	0.6868202521
15	0.6863784439
16	0.6859533803
17	0.6855333168
18	0.6851878013
19	0.6847226582
20	0.6842840157
21	0.6838730779
22	0.6834966803
23	0.6830056324
24	0.6826345625
25	0.6822463096
26	0.6819386401
27	0.6815409882
28	0.6810621844
29	0.6805672174
30	0.6801804691
31	0.6797910174
32	0.6793699983
33	0.6789779996
34	0.6785972866
35	0.6782013639
36	0.6778420523
37	0.6774508164
38	0.6770624758
39	0.6767075975
40	0.676237852
41	0.6757970224
42	0.6754105842
43	0.6749842534
44	0.6746349427
45	0.6742396589
46	0.6738413938
47	0.6734701251
48	0.6730528613
49	0.6725968117
50	0.6721943325
51	0.6718005628
52	0.6713951282
53	0.671054852
54	0.6706564652
55	0.6701984483
56	0.669831651
57	0.6694509488
58	0.6690201975
59	0.6686382717
60	0.6683176794
61	0.6678970753
62	0.6675348554
63	0.6671020578
64	0.6666794979
65	0.6663460258
66	0.6659535676
67	0.6656180237
68	0.6652742959
69	0.6648829997
70	0.6645139279
71	0.6641845287
72	0.663865487
73	0.6634204827
74	0.6630619973
75	0.6627065071
76	0.6623248393
77	0.6618739842
78	0.6615072408
79	0.6611561024
80	0.6608200592
81	0.6604822503
82	0.6601130934
83	0.6597083604
84	0.6594118019
85	0.6590548727
86	0.6587077179
87	0.6582997666
88	0.6579102805
89	0.6575142527
90	0.6571627502
91	0.6567506801
92	0.6563179392
93	0.6559334016
94	0.6555226551
95	0.6551720684
96	0.6547608163
97	0.654467385
98	0.6541534057
99	0.6537954292
100	0.6534222015
101	0.6529706329
102	0.6525638507
103	0.6522293917
104	0.6518439152
105	0.6515243077
106	0.6511689416
107	0.6508055648
108	0.6503956579
109	0.6500808442
110	0.6497305515
111	0.6493926772
112	0.6490874586
113	0.6486971058
114	0.6483740841
115	0.6479905206
116	0.6476406307
117	0.6472989456
118	0.6469789113
119	0.6466538323
120	0.6463409576
121	0.6459415355
122	0.645593712
123	0.645294394
124	0.6449392056
125	0.6445845702
126	0.6442171483
127	0.6438645881
128	0.6435722593
129	0.6432501479
130	0.6429480278
131	0.6426075385
132	0.6422584638
133	0.6419316941
134	0.6415998689
135	0.6412669129
136	0.6409467392
137	0.6406301046
138	0.6402596846
139	0.6398648877
140	0.6395809177
141	0.6391990154
142	0.6388318785
143	0.6384413516
144	0.6381258075
145	0.6377242442
146	0.6373169755
147	0.6369705063
148	0.636661319
149	0.6362933594
150	0.6358969791
151	0.6355663675
152	0.635191966
153	0.6349162387
154	0.6345801485
155	0.6342338084
156	0.6339486881
157	0.6336423007
158	0.6333580031
159	0.6330911571
160	0.6327113338
161	0.6323255065
162	0.6320340343
163	0.6316648244
164	0.6312847678
165	0.6309223793
166	0.630610649
167	0.6302639959
168	0.6299039183
169	0.6295786549
170	0.6292496489
171	0.628960252
172	0.6285878306
173	0.628229082
174	0.6279229878
175	0.6276107978
176	0.6273148317
177	0.6270131503
178	0.6267039657
179	0.6264801015
180	0.6262031464
181	0.6258955922
182	0.6255713462
183	0.6252082051
184	0.6248295232
185	0.6245108616
186	0.6242849654
187	0.6239876963
188	0.6237057318
189	0.6234000082
190	0.6230956521
191	0.6228218757
192	0.6224711238
193	0.6221034786
194	0.6218168424
195	0.6215316403
196	0.6211880224
197	0.6208164415
198	0.6205347643
199	0.6202403021
200	0.6199569281
201	0.6196294186
202	0.6193168893
203	0.6190165195
204	0.6186721964
205	0.6184495181
206	0.6181086107
207	0.6178048255
208	0.6175327458
209	0.6172529155
210	0.6169972416
211	0.6166919187
212	0.6164299748
213	0.6161875593
214	0.6158502406
215	0.615517259
216	0.6151798994
217	0.6148931968
218	0.6145616791
219	0.614233919
220	0.6139029922
221	0.6136197097
222	0.6133345699
223	0.6130718072
224	0.6127007618
225	0.6124470963
226	0.6121204042
227	0.611809712
228	0.6115025071
229	0.6112063417
230	0.610902857
231	0.6106168134
232	0.6103071417
233	0.6100220587
234	0.6096804227
235	0.6093487396
236	0.6090389056
237	0.6086787257
238	0.6084003438
239	0.6080797014
240	0.6077681009
241	0.6074676533
242	0.6071934783
243	0.6068588328
244	0.6066486238
245	0.6064005262
246	0.6061528826
247	0.6058766051
248	0.6055880706
249	0.6053059807
250	0.6050373289
251	0.6047102398
252	0.6044929825
253	0.6042113326
254	0.6039574072
255	0.6036379912
256	0.6033705603
257	0.6030828094
258	0.6028093051
259	0.6024701804
260	0.6022379971
261	0.602019699
262	0.6017202695
263	0.6014762861
264	0.6012564887
265	0.6009557013
266	0.6007337264
267	0.6004457611
268	0.6001354521
269	0.5998524219
270	0.5995357211
271	0.5992398655
272	0.5989488246
273	0.5986541016
274	0.5983165864
275	0.5981045481
276	0.5978362946
277	0.597507455
278	0.5972311311
279	0.5969919773
280	0.5967257612
281	0.5964985564
282	0.5962450787
283	0.5959967522
284	0.5957313049
285	0.5954778569
286	0.5952251494
287	0.594971538
288	0.5946873893
289	0.5944198737
290	0.5941433656
291	0.5938712303
292	0.5936001537
293	0.5933015075
294	0.5930068415
295	0.5926716603
296	0.5924032134
297	0.5920836882
298	0.5918719866
299	0.5915775413
300	0.5913319078
301	0.5910362686
302	0.5907500458
303	0.590418118
304	0.590154344
305	0.5898505914
306	0.589596179
307	0.589388066
308	0.5891295115
309	0.5888631753
310	0.5885990593
311	0.5883286302
312	0.5880377865
313	0.58775805
314	0.5874781465
315	0.587166255
316	0.5868796396
317	0.5866333482
318	0.5863291004
319	0.5860570543
320	0.585767578
321	0.5855257027
322	0.585245384
323	0.5850175073
324	0.5847838164
325	0.5845649226
326	0.5843440836
327	0.5840699873
328	0.5838519574
329	0.5835228914
330	0.5832868017
331	0.5829610549
332	0.5827081875
333	0.5824797087
334	0.582210933
335	0.5819786467
336	0.5817177535
337	0.5814297365
338	0.581191021
339	0.5809403541
340	0.5807565011
341	0.58049334
342	0.5802505978
343	0.580025607
344	0.5797926144
345	0.5795550199
346	0.5792669151
347	0.5790477051
348	0.5787912942
349	0.578566584
350	0.57836733
351	0.5780909396
352	0.5779073665
353	0.5776822068
354	0.5774751289
355	0.5772209056
356	0.5769883259
357	0.5767654649
358	0.5765637784
359	0.5763280437
360	0.5760492573
361	0.5757833726
362	0.5755211893
363	0.5753001936
364	0.5750934521
365	0.5747857114
366	0.574539627
367	0.5743399104
368	0.5740461166
369	0.5738647533
370	0.57366777
371	0.5734248044
372	0.5732324684
373	0.5729936454
374	0.5727598694
375	0.5725042855
376	0.5722592077
377	0.5720171853
378	0.571785244
379	0.5715872355
380	0.5712922411
381	0.571050214
382	0.5708073558
383	0.5705988392
384	0.570301256
385	0.5700962485
386	0.5698289791
387	0.5695471827
388	0.5692986453
389	0.5690992678
390	0.568853044
391	0.5686431633
392	0.5684212694
393	0.5681519233
394	0.567810506
395	0.5676320461
396	0.5674515102
397	0.5672631588
398	0.5670125145
399	0.5668375505
400	0.5666190545
401	0.5663388046
402	0.566104286
403	0.5658520905
404	0.5655966706
405	0.565343173
406	0.5651020557
407	0.5648298354
408	0.5645915398
409	0.5643524582
410	0.5640908358
411	0.5639289725
412	0.5637042739
413	0.5635222158
414	0.5632775807
415	0.5630147271
416	0.562775029
417	0.5625698933
418	0.5622886664
419	0.5621128326
420	0.5618715564
421	0.5616274418
422	0.5613627111
423	0.5611646438
424	0.5609490876
425	0.5607089333
426	0.5605208238
427	0.5602813789
428	0.5600281953
429	0.559779772
430	0.5595579651
431	0.559295702
432	0.5590547322
433	0.5588157598
434	0.5585503029
435	0.5583531913
436	0.5580924506
437	0.5579047599
438	0.5576752325
439	0.5574793817
440	0.5572647321
441	0.5570822063
442	0.5568616891
443	0.5566126777
444	0.5563792122
445	0.55600439
446	0.555794164
447	0.5555600407
448	0.5553594852
449	0.5551302112
450	0.5549197192
451	0.5546914606
452	0.5544635855
453	0.5541951726
454	0.5539537096
455	0.5536759795
456	0.5534537557
457	0.5532330284
458	0.5529506254
459	0.5526756502
460	0.5524800875
461	0.5522689539
462	0.5520613733
463	0.5518460375
464	0.5515854098
465	0.551303363
466	0.5511018479
467	0.5509451448
468	0.5507395508
469	0.5505400048
470	0.5502994172
471	0.5501157318
472	0.549836246
473	0.549649901
474	0.5494461516
475	0.5492170271
476	0.5490187666
477	0.5487470441
478	0.5485302683
479	0.5483139209
480	0.5480962437
481	0.5479156944
482	0.5477487923
483	0.5475697429
484	0.5473658145
485	0.5471443051
486	0.5469087984
487	0.5467140054
488	0.5465690522
489	0.5464161074
490	0.5462202808
491	0.5460138135
492	0.5457865758
493	0.5455701152
494	0.5454144024
495	0.5452190996
496	0.54505009
497	0.5448026292
498	0.5445985153
499	0.5443662174
500	0.5441521191
501	0.5439788303
502	0.5438086982
503	0.5436164236
504	0.5433989523
505	0.543189405
506	0.5429768113
507	0.5427905727
508	0.5425605351
509	0.54234805
510	0.5421899503
511	0.5419681112
512	0.5416770219
513	0.5414880218
514	0.5413299871
515	0.5410992481
516	0.5409316148
517	0.5407615176
518	0.540563243
519	0.5403978952
520	0.5402227755
521	0.5400505937
522	0.5397997826
523	0.539622792
524	0.5394537001
525	0.5392779264
526	0.5390969093
527	0.5388771276
528	0.5386799099
529	0.5384524485
530	0.5382595351
531	0.5381396428
532	0.537971294
533	0.5377757185
534	0.5375952335
535	0.5373784743
536	0.5372191433
537	0.537048916
538	0.5368368578
539	0.5366464076
540	0.5365396046
541	0.5363053122
542	0.5360983715
543	0.5358859329
544	0.535702562
545	0.5355585109
546	0.5353767585
547	0.5351903627
548	0.5350098595
549	0.5348540672
550	0.5346785084
551	0.5344409852
552	0.5342209941
553	0.5340359602
554	0.53379453
555	0.5336448759
556	0.533454032
557	0.5332730909
558	0.533140402
559	0.5329328301
560	0.5327352891
561	0.5325389114
562	0.5323182803
563	0.5321354464
564	0.5319522317
565	0.5317316581
566	0.5315052412
567	0.5313346402
568	0.5311706625
569	0.5309370401
570	0.5307540527
571	0.5305436332
572	0.5303135214
573	0.5301587447
574	0.5300090441
575	0.5298129575
576	0.5296357518
577	0.5294521734
578	0.5292969037
579	0.5291378921
580	0.5289749965
581	0.5287970422
582	0.5286388196
583	0.5284656769
584	0.5282922891
585	0.5280945433
586	0.5279087852
587	0.5277720956
588	0.5276124544
589	0.5274390551
590	0.5272779068
591	0.5271101361
592	0.526906576
593	0.5267103473
594	0.5265182242
595	0.526349295
596	0.5261633383
597	0.5259747014
598	0.5257862701
599	0.5255358837
600	0.5253216677
601	0.5251540952
602	0.5250169727
603	0.524877345
604	0.5247230569
605	0.5245186945
606	0.5243725799
607	0.5242111204
608	0.524021197
609	0.5238643041
610	0.5236983923
611	0.5235543444
612	0.5233775431
613	0.5231474994
614	0.5230661214
615	0.5228692059
616	0.5227291151
617	0.5225728337
618	0.5223654381
619	0.5222326484
620	0.5220946119
621	0.5218783919
622	0.5216901123
623	0.5215640377
624	0.5214267067
625	0.5212587184
626	0.5210902101
627	0.5208538338
628	0.5207087518
629	0.5205119756
630	0.5203033434
631	0.5201289057
632	0.5199449105
633	0.519699822
634	0.5195518736
635	0.5193996025
636	0.5192286165
637	0.5190769581
638	0.5189342481
639	0.5187332076
640	0.5185481555
641	0.5184546716
642	0.5182943471
643	0.5181149251
644	0.5179869944
645	0.5177595414
646	0.5175752072
647	0.51744999
648	0.5172381475
649	0.5170948604
650	0.5169610902
651	0.5167930628
652	0.5165690645
653	0.5164079454
654	0.5162901502
655	0.5160656556
656	0.5159324623
657	0.5157647628
658	0.515647166
659	0.5154428841
660	0.5153088658
661	0.5151236081
662	0.5149649949
663	0.5148009087
664	0.5146398209
665	0.5144085666
666	0.5142153194
667	0.5140281631
668	0.5138431491
669	0.5137178187
670	0.5135863636
671	0.5133865041
672	0.5132539593
673	0.5131025024
674	0.5129458471
675	0.5127277979
676	0.5126134781
677	0.5124915175
678	0.5122950862
679	0.5121359592
680	0.5119721076
681	0.5118329262
682	0.5116724583
683	0.5115137983
684	0.5112873879
685	0.5111091727
686	0.5109315195
687	0.5107503847
688	0.5106025967
689	0.5104175571
690	0.5102694612
691	0.5101880058
692	0.5100719348
693	0.5098889572
694	0.5097139528
695	0.509554163
696	0.5094347212
697	0.5092767312
698	0.5090763941
699	0.5088863289
700	0.5087383558
701	0.5085610034
702	0.5083436934
703	0.508132569
704	0.5079570403
705	0.5078103276
706	0.5076218797
707	0.5074182288
708	0.5072611246
709	0.5071219476
710	0.5069611524
711	0.5067903605
712	0.5065894013
713	0.5063702332
